AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2020/02/17 11:19:53 219,M_1-PreAMP-S_2-D_1_50 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 

2020/02/17 13:12:17 259,194.800,-22.152,227840766,194800385,408733161,24.296, 8.470, 8.408, 0.000, 0.000,-45.551,23.562 

2020/02/17 13:12:18 242,194.800,-22.077,239232758,194800372,407720611,24.225, 8.627, 8.516, 0.000, 0.000,-45.561,23.481 

2020/02/17 13:12:19 229,194.800,-21.914,234169661,194800381,404302923,24.275, 8.731, 8.632, 0.000, 0.000,-45.566,23.648 

2020/02/17 13:12:20 191,194.800,-22.163,243030088,194800366,405441766,24.026, 8.744, 8.681, 0.000, 0.000,-45.562,23.515 

2020/02/17 13:12:21 196,194.800,-21.902,237967054,194800398,404682591,24.239, 8.758, 8.690, 0.000, 0.000,-45.548,23.643 

2020/02/17 13:12:22 181,194.800,-21.966,225309202,194800388,406581188,24.365, 8.595, 8.544, 0.000, 0.000,-45.577,23.607 

2020/02/17 13:12:23 166,194.800,-21.893,235435489,194800398,406328183,24.297, 8.700, 8.666, 0.000, 0.000,-45.571,23.419 

2020/02/17 13:12:24 150,194.800,-21.907,222777580,194800358,406201310,24.417, 8.579, 8.546, 0.000, 0.000,-45.542,23.560 

2020/02/17 13:12:25 134,194.800,-21.984,245561683,194800379,406074860,24.181, 8.763, 8.666, 0.000, 0.000,-45.552,23.564 

2020/02/17 13:12:26 118,194.800,-21.895,227840766,194800388,407847061,24.527, 8.481, 8.391, 0.000, 0.000,-45.536,23.637 

2020/02/17 13:12:27 928,194.800,-22.149,243030119,194800374,407467288,24.104, 8.661, 8.579, 0.000, 0.000,-45.564,23.600 

2020/02/17 13:12:28 861,194.800,-21.909,227840796,194800404,405441977,24.331, 8.669, 8.589, 0.000, 0.000,-45.574,23.661 

2020/02/17 13:12:29 719,194.800,-22.046,232903864,194800370,408100172,24.273, 8.550, 8.508, 0.000, 0.000,-45.503,23.454 

2020/02/17 13:12:30 377,194.800,-21.986,226574970,194800382,406454686,24.283, 8.657, 8.593, 0.000, 0.000,-45.575,23.596 

2020/02/17 13:12:31 419,194.800,-21.996,236701194,194800365,407340786,24.251, 8.686, 8.593, 0.000, 0.000,-45.496,23.496 

2020/02/17 13:12:32 256,194.800,-22.144,235435459,194800390,406075019,24.068, 8.720, 8.645, 0.000, 0.000,-45.568,23.420 

2020/02/17 13:12:33 110,194.800,-21.989,225309202,194800389,407467182,24.381, 8.559, 8.484, 0.000, 0.000,-45.561,23.568 

2020/02/17 13:12:33 993,194.800,-21.972,235435489,194800399,404935597,24.199, 8.730, 8.653, 0.000, 0.000,-45.581,23.680 

2020/02/17 13:12:34 977,194.800,-22.016,225309173,194800379,408353495,24.427, 8.471, 8.428, 0.000, 0.000,-45.565,23.545 

2020/02/17 13:12:35 964,194.800,-21.891,243030119,194800377,405315369,24.288, 8.744, 8.665, 0.000, 0.000,-45.558,23.663 

2020/02/17 13:12:36 924,194.800,-22.128,225309173,194800379,407847114,24.217, 8.593, 8.489, 0.000, 0.000,-45.562,23.571 

2020/02/17 13:12:37 931,194.800,-22.046,245561715,194800386,407593950,24.201, 8.655, 8.609, 0.000, 0.000,-45.580,23.530 

2020/02/17 13:12:38 916,194.800,-22.147,231638097,194800380,405948358,24.114, 8.651, 8.586, 0.000, 0.000,-45.564,23.413 

2020/02/17 13:12:39 898,194.800,-22.095,248093247,194800375,406074808,24.116, 8.694, 8.657, 0.000, 0.000,-45.501,23.432 

2020/02/17 13:12:40 883,194.800,-21.927,229106533,194800382,405442030,24.323, 8.680, 8.607, 0.000, 0.000,-45.548,23.402 

2020/02/17 13:12:41 868,194.800,-21.971,231638097,194800381,407594056,24.395, 8.552, 8.472, 0.000, 0.000,-45.539,23.564 

2020/02/17 13:12:42 854,194.800,-22.108,243030151,194800383,405948516,24.116, 8.673, 8.629, 0.000, 0.000,-45.563,23.451 

2020/02/17 13:12:43 815,194.800,-22.077,234169600,194800354,406074649,24.201, 8.648, 8.598, 0.000, 0.000,-45.575,23.599 

2020/02/17 13:12:44 823,194.800,-21.986,244295853,194800354,405441924,24.148, 8.794, 8.705, 0.000, 0.000,-45.529,23.540 

2020/02/17 13:12:45 805,194.800,-22.078,225309173,194800375,405821697,24.190, 8.631, 8.555, 0.000, 0.000,-45.566,23.484 

2020/02/17 13:12:46 790,194.800,-22.076,243030151,194800387,404809041,24.048, 8.788, 8.709, 0.000, 0.000,-45.496,23.413 

2020/02/17 13:12:47 774,194.800,-21.897,224043377,194800371,404935702,24.316, 8.714, 8.625, 0.000, 0.000,-45.541,23.636 

2020/02/17 13:12:48 758,194.800,-22.039,236701164,194800355,407340680,24.214, 8.665, 8.576, 0.000, 0.000,-45.506,23.463 

2020/02/17 13:12:49 743,194.800,-22.068,243030119,194800379,406328288,24.142, 8.707, 8.613, 0.000, 0.000,-45.557,23.486 

2020/02/17 13:12:50 717,194.800,-22.059,237967023,194800389,408100172,24.269, 8.587, 8.508, 0.000, 0.000,-45.495,23.507 

2020/02/17 13:12:51 711,194.800,-21.983,241764353,194800380,406454738,24.246, 8.683, 8.620, 0.000, 0.000,-45.542,23.555 

2020/02/17 13:12:52 697,194.800,-22.073,225309202,194800388,406581294,24.260, 8.577, 8.482, 0.000, 0.000,-45.566,23.489 

2020/02/17 13:12:53 662,194.800,-22.074,243030151,194800389,405441924,24.085, 8.751, 8.708, 0.000, 0.000,-45.561,23.644 

2020/02/17 13:12:54 666,194.800,-22.138,226574999,194800390,406581083,24.195, 8.557, 8.527, 0.000, 0.000,-45.578,23.436 

2020/02/17 13:12:55 650,194.800,-22.093,237966992,194800370,408100225,24.228, 8.607, 8.492, 0.000, 0.000,-45.509,23.413 

2020/02/17 13:12:56 635,194.800,-21.985,240498524,194800365,407087622,24.305, 8.604, 8.549, 0.000, 0.000,-45.505,23.516 

2020/02/17 13:12:57 619,194.800,-22.090,236701194,194800370,406327919,24.122, 8.704, 8.633, 0.000, 0.000,-45.494,23.486 

2020/02/17 13:12:58 602,194.800,-22.089,237966992,194800374,405568638,24.084, 8.715, 8.648, 0.000, 0.000,-45.582,23.489 

2020/02/17 13:12:59 588,194.800,-22.153,224043464,194800401,408353123,24.206, 8.571, 8.486, 0.000, 0.000,-45.564,23.408 

2020/02/17 13:13:00 549,194.800,-22.080,237967054,194800402,406201574,24.157, 8.698, 8.617, 0.000, 0.000,-45.495,23.469 

2020/02/17 13:13:01 557,194.800,-22.097,225309173,194800377,407973669,24.319, 8.499, 8.432, 0.000, 0.000,-45.571,23.470 

2020/02/17 13:13:02 541,194.800,-21.901,240498493,194800348,406074808,24.293, 8.719, 8.624, 0.000, 0.000,-45.486,23.581 

2020/02/17 13:13:03 523,194.800,-21.929,224043289,194800332,410631704,24.602, 8.375, 8.291, 0.000, 0.000,-45.579,23.500 

2020/02/17 13:13:04 508,194.800,-21.922,246827449,194800367,405441977,24.189, 8.787, 8.721, 0.000, 0.000,-45.502,23.503 

2020/02/17 13:13:05 493,194.800,-22.010,230372390,194800414,406581294,24.269, 8.622, 8.527, 0.000, 0.000,-45.575,23.561 

2020/02/17 13:13:06 476,194.800,-22.066,226574940,194800368,407593738,24.260, 8.589, 8.529, 0.000, 0.000,-45.501,23.431 

2020/02/17 13:13:07 440,194.800,-21.990,230372360,194800396,406328130,24.270, 8.656, 8.578, 0.000, 0.000,-45.568,23.596 

2020/02/17 13:13:08 445,194.800,-22.069,227840677,194800353,407593897,24.238, 8.620, 8.498, 0.000, 0.000,-45.507,23.434 

2020/02/17 13:13:09 430,194.800,-21.910,245561683,194800379,405821749,24.259, 8.746, 8.688, 0.000, 0.000,-45.558,23.645 

2020/02/17 13:13:10 415,194.800,-22.009,235435336,194800333,410125269,24.493, 8.418, 8.375, 0.000, 0.000,-45.505,23.330 

2020/02/17 13:13:11 399,194.800,-21.899,244295822,194800346,405442188,24.322, 8.676, 8.634, 0.000, 0.000,-45.477,23.484 

2020/02/17 13:13:12 383,194.800,-21.968,222777609,194800375,405948199,24.336, 8.576, 8.552, 0.000, 0.000,-45.558,23.587 

2020/02/17 13:13:13 368,194.800,-21.996,245561683,194800372,406328077,24.237, 8.695, 8.647, 0.000, 0.000,-45.582,23.583 

2020/02/17 13:13:14 342,194.800,-22.153,224043377,194800363,406454580,24.161, 8.595, 8.540, 0.000, 0.000,-45.494,23.487 

2020/02/17 13:13:15 336,194.800,-21.900,241764290,194800355,405821697,24.254, 8.753, 8.677, 0.000, 0.000,-45.495,23.592 

2020/02/17 13:13:16 321,194.800,-22.072,231638097,194800380,404809041,24.091, 8.712, 8.667, 0.000, 0.000,-45.573,23.497 

2020/02/17 13:13:17 292,194.800,-21.975,245561619,194800350,405568375,24.174, 8.755, 8.701, 0.000, 0.000,-45.501,23.430 

2020/02/17 13:13:18 290,194.800,-22.174,226574999,194800395,407467341,24.170, 8.569, 8.457, 0.000, 0.000,-45.572,23.394 

2020/02/17 13:13:19 275,194.800,-21.986,227840766,194800388,407340733,24.323, 8.594, 8.534, 0.000, 0.000,-45.567,23.576 

2020/02/17 13:13:20 259,194.800,-21.991,243030182,194800400,405821749,24.261, 8.682, 8.559, 0.000, 0.000,-45.577,23.583 

2020/02/17 13:13:21 243,194.800,-22.106,229106444,194800344,411391302,24.437, 8.392, 8.312, 0.000, 0.000,-45.586,23.491 

2020/02/17 13:13:22 226,194.800,-22.130,245561747,194800400,407087728,24.154, 8.638, 8.573, 0.000, 0.000,-45.574,23.440 

2020/02/17 13:13:23 212,194.800,-21.925,227840796,194800402,406454738,24.411, 8.609, 8.523, 0.000, 0.000,-45.543,23.614 

2020/02/17 13:13:24 173,194.800,-22.125,244295885,194800368,404935544,24.023, 8.787, 8.678, 0.000, 0.000,-45.566,23.563 

2020/02/17 13:13:25 180,194.800,-22.157,224043406,194800385,407720558,24.256, 8.470, 8.425, 0.000, 0.000,-45.558,23.398 

2020/02/17 13:13:26 166,194.800,-21.934,234169661,194800378,409366151,24.499, 8.492, 8.431, 0.000, 0.000,-45.547,23.609 

2020/02/17 13:13:27 151,194.800,-22.093,225309261,194800406,407214177,24.248, 8.545, 8.496, 0.000, 0.000,-45.564,23.643 

2020/02/17 13:13:28 133,194.800,-22.100,234169570,194800343,411264533,24.435, 8.418, 8.295, 0.000, 0.000,-45.572,23.672 

2020/02/17 13:13:29 117,194.800,-21.973,241764259,194800345,404935649,24.131, 8.820, 8.733, 0.000, 0.000,-45.503,23.527 

2020/02/17 13:13:30 104,194.800,-22.171,224043377,194800373,407720346,24.155, 8.605, 8.524, 0.000, 0.000,-45.578,23.403 

2020/02/17 13:13:31 651,194.800,-21.916,246827449,194800369,406834511,24.360, 8.608, 8.585, 0.000, 0.000,-45.544,23.625 

2020/02/17 13:13:32 736,194.800,-22.003,227840826,194800408,406581294,24.293, 8.628, 8.550, 0.000, 0.000,-45.585,23.577 

2020/02/17 13:13:33 547,194.800,-21.982,232903864,194800378,405821538,24.250, 8.692, 8.643, 0.000, 0.000,-45.576,23.590 

2020/02/17 13:13:34 398,194.800,-22.003,226574999,194800393,407340945,24.323, 8.606, 8.510, 0.000, 0.000,-45.573,23.585 

2020/02/17 13:13:35 246,194.800,-22.064,234169631,194800367,407973563,24.265, 8.598, 8.508, 0.000, 0.000,-45.573,23.396 

2020/02/17 13:13:36 904,194.800,-21.916,243030119,194800375,406834405,24.317, 8.703, 8.623, 0.000, 0.000,-45.558,23.638 

2020/02/17 13:13:36 992,194.800,-21.927,225309202,194800388,407467288,24.470, 8.516, 8.425, 0.000, 0.000,-45.557,23.626 

2020/02/17 13:13:37 967,194.800,-22.097,248093247,194800374,407593897,24.217, 8.592, 8.543, 0.000, 0.000,-45.548,23.611 

2020/02/17 13:13:38 963,194.800,-21.922,222777638,194800386,405315421,24.314, 8.689, 8.587, 0.000, 0.000,-45.545,23.619 

2020/02/17 13:13:39 946,194.800,-21.943,237966899,194800336,411771075,24.619, 8.361, 8.271, 0.000, 0.000,-45.485,23.539 

2020/02/17 13:13:40 915,194.800,-21.909,225309144,194800365,406707849,24.380, 8.608, 8.587, 0.000, 0.000,-45.579,23.514 

2020/02/17 13:13:41 915,194.800,-21.931,240498524,194800357,407340680,24.289, 8.696, 8.596, 0.000, 0.000,-45.495,23.561 

2020/02/17 13:13:42 899,194.800,-21.914,237966961,194800356,405442135,24.267, 8.733, 8.625, 0.000, 0.000,-45.486,23.568 

2020/02/17 13:13:43 883,194.800,-22.072,224043377,194800370,406960802,24.228, 8.581, 8.522, 0.000, 0.000,-45.524,23.448 

2020/02/17 13:13:44 867,194.800,-21.922,237967054,194800401,405315632,24.287, 8.715, 8.682, 0.000, 0.000,-45.554,23.555 

2020/02/17 13:13:45 854,194.800,-22.002,225309173,194800372,406707691,24.372, 8.549, 8.500, 0.000, 0.000,-45.584,23.578 

2020/02/17 13:13:46 836,194.800,-22.081,241764290,194800355,407973669,24.171, 8.626, 8.597, 0.000, 0.000,-45.504,23.420 

2020/02/17 13:13:47 798,194.800,-21.897,226574911,194800353,406074860,24.393, 8.632, 8.563, 0.000, 0.000,-45.589,23.600 

2020/02/17 13:13:48 805,194.800,-21.930,243030151,194800388,406201469,24.202, 8.763, 8.731, 0.000, 0.000,-45.546,23.613 

2020/02/17 13:13:49 789,194.800,-22.184,229106533,194800384,406454791,24.107, 8.652, 8.537, 0.000, 0.000,-45.570,23.383 

2020/02/17 13:13:50 776,194.800,-21.894,244296012,194800416,406834458,24.405, 8.656, 8.546, 0.000, 0.000,-45.558,23.486 

2020/02/17 13:13:51 758,194.800,-21.919,226575028,194800406,405948358,24.347, 8.648, 8.583, 0.000, 0.000,-45.571,23.636 

2020/02/17 13:13:52 745,194.800,-22.087,231638127,194800394,407214177,24.196, 8.649, 8.558, 0.000, 0.000,-45.569,23.478 

2020/02/17 13:13:53 729,194.800,-21.996,239232820,194800397,404809357,24.191, 8.741, 8.639, 0.000, 0.000,-45.576,23.577 

2020/02/17 13:13:54 691,194.800,-21.929,227840707,194800366,407214177,24.371, 8.611, 8.545, 0.000, 0.000,-45.579,23.647 

2020/02/17 13:13:55 695,194.800,-21.917,245561779,194800409,405695299,24.212, 8.786, 8.686, 0.000, 0.000,-45.572,23.652 

2020/02/17 13:13:56 681,194.800,-21.990,230372390,194800411,405062205,24.239, 8.685, 8.641, 0.000, 0.000,-45.595,23.601 

2020/02/17 13:13:57 666,194.800,-22.176,243030119,194800375,407214071,24.082, 8.662, 8.601, 0.000, 0.000,-45.492,23.486 

2020/02/17 13:13:58 650,194.800,-21.925,229106593,194800406,405948516,24.386, 8.598, 8.512, 0.000, 0.000,-45.558,23.492 

2020/02/17 13:13:59 634,194.800,-21.921,229106533,194800383,407847061,24.468, 8.498, 8.476, 0.000, 0.000,-45.543,23.618 

2020/02/17 13:14:00 619,194.800,-21.929,245561747,194800400,407087833,24.384, 8.596, 8.533, 0.000, 0.000,-45.551,23.619 

2020/02/17 13:14:01 592,194.800,-22.165,229106533,194800382,408100331,24.249, 8.497, 8.411, 0.000, 0.000,-45.587,23.597 

2020/02/17 13:14:02 586,194.800,-22.066,244295949,194800392,408353495,24.247, 8.585, 8.527, 0.000, 0.000,-45.549,23.479 

2020/02/17 13:14:03 571,194.800,-22.076,226574970,194800382,406328236,24.219, 8.607, 8.568, 0.000, 0.000,-45.565,23.485 

2020/02/17 13:14:04 537,194.800,-22.007,243030151,194800385,405188603,24.189, 8.742, 8.623, 0.000, 0.000,-45.503,23.498 

2020/02/17 13:14:05 541,194.800,-22.021,229106623,194800419,407847273,24.392, 8.482, 8.464, 0.000, 0.000,-45.569,23.544 

2020/02/17 13:14:06 525,194.800,-21.984,227840766,194800388,407720664,24.406, 8.525, 8.422, 0.000, 0.000,-45.545,23.557 

2020/02/17 13:14:07 510,194.800,-22.157,246827545,194800401,407214336,24.153, 8.595, 8.519, 0.000, 0.000,-45.556,23.395 

2020/02/17 13:14:08 493,194.800,-21.996,226574970,194800381,407214177,24.354, 8.584, 8.487, 0.000, 0.000,-45.561,23.473 

2020/02/17 13:14:09 477,194.800,-22.054,243030151,194800390,407087569,24.171, 8.668, 8.656, 0.000, 0.000,-45.586,23.528 

2020/02/17 13:14:10 463,194.800,-22.157,231638067,194800369,406581400,24.136, 8.627, 8.533, 0.000, 0.000,-45.490,23.329 

2020/02/17 13:14:11 424,194.800,-21.997,241764353,194800377,405188550,24.182, 8.751, 8.670, 0.000, 0.000,-45.512,23.426 

2020/02/17 13:14:12 432,194.800,-21.925,239232913,194800431,405821908,24.297, 8.668, 8.625, 0.000, 0.000,-45.554,23.626 

2020/02/17 13:14:13 416,194.800,-22.166,226574970,194800379,407720452,24.243, 8.482, 8.437, 0.000, 0.000,-45.556,23.386 

2020/02/17 13:14:14 401,194.800,-22.008,230372390,194800416,405821802,24.209, 8.715, 8.601, 0.000, 0.000,-45.562,23.390 

2020/02/17 13:14:15 384,194.800,-22.154,227840737,194800376,406834352,24.172, 8.576, 8.534, 0.000, 0.000,-45.575,23.584 

2020/02/17 13:14:16 367,194.800,-22.013,245561747,194800397,407087516,24.261, 8.633, 8.589, 0.000, 0.000,-45.543,23.526 

2020/02/17 13:14:17 354,194.800,-21.994,232903985,194800422,407467447,24.318, 8.592, 8.516, 0.000, 0.000,-45.579,23.581 

2020/02/17 13:14:18 315,194.800,-22.071,244295917,194800378,406074755,24.190, 8.692, 8.574, 0.000, 0.000,-45.571,23.482 

2020/02/17 13:14:19 320,194.800,-22.067,236701256,194800397,407214336,24.256, 8.597, 8.494, 0.000, 0.000,-45.561,23.490 

2020/02/17 13:14:20 305,194.800,-21.942,224043464,194800404,407087569,24.398, 8.604, 8.518, 0.000, 0.000,-45.557,23.612 

2020/02/17 13:14:21 290,194.800,-22.021,235435520,194800408,406201574,24.161, 8.741, 8.630, 0.000, 0.000,-45.550,23.538 

2020/02/17 13:14:22 274,194.800,-22.174,222777638,194800386,408226833,24.238, 8.482, 8.405, 0.000, 0.000,-45.573,23.467 

2020/02/17 13:14:23 258,194.800,-21.997,241764322,194800370,407847114,24.299, 8.652, 8.548, 0.000, 0.000,-45.503,23.502 

2020/02/17 13:14:24 243,194.800,-22.075,239232882,194800416,407467500,24.250, 8.587, 8.533, 0.000, 0.000,-45.563,23.485 

2020/02/17 13:14:25 217,194.800,-21.992,240498587,194800384,407467288,24.248, 8.667, 8.594, 0.000, 0.000,-45.581,23.565 

2020/02/17 13:14:26 214,194.800,-22.124,239232913,194800428,407594109,24.224, 8.554, 8.506, 0.000, 0.000,-45.572,23.444 

2020/02/17 13:14:27 195,194.800,-21.909,227840737,194800375,406834511,24.486, 8.517, 8.478, 0.000, 0.000,-45.545,23.632 

2020/02/17 13:14:28 166,194.800,-21.993,236701164,194800361,406834564,24.266, 8.641, 8.582, 0.000, 0.000,-45.564,23.588 

2020/02/17 13:14:29 165,194.800,-21.981,224043406,194800381,406328024,24.388, 8.566, 8.492, 0.000, 0.000,-45.550,23.565 

2020/02/17 13:14:30 149,194.800,-22.087,241764322,194800373,407720452,24.165, 8.676, 8.582, 0.000, 0.000,-45.562,23.472 

2020/02/17 13:14:31 133,194.800,-22.107,239232882,194800420,409366363,24.371, 8.448, 8.357, 0.000, 0.000,-45.577,23.466 

2020/02/17 13:14:32 117,194.800,-21.913,240498680,194800421,407594109,24.387, 8.613, 8.592, 0.000, 0.000,-45.544,23.566 

2020/02/17 13:14:33 101,194.800,-22.020,237967084,194800409,405189024,24.128, 8.759, 8.700, 0.000, 0.000,-45.556,23.533 

2020/02/17 13:14:34 878,194.800,-22.097,226574999,194800391,407846796,24.269, 8.567, 8.486, 0.000, 0.000,-45.560,23.459 

2020/02/17 13:14:35 497,194.800,-21.938,239232820,194800396,405568691,24.253, 8.748, 8.668, 0.000, 0.000,-45.498,23.506 

2020/02/17 13:14:36 558,194.800,-21.931,226574970,194800379,405062152,24.345, 8.643, 8.566, 0.000, 0.000,-45.544,23.609 

2020/02/17 13:14:37 402,194.800,-21.902,240498524,194800362,408480103,24.445, 8.583, 8.464, 0.000, 0.000,-45.486,23.580 

2020/02/17 13:14:38 259,194.800,-21.906,224043406,194800376,406960961,24.428, 8.585, 8.503, 0.000, 0.000,-45.565,23.631 

2020/02/17 13:14:39 882,194.800,-21.995,243030214,194800413,407340786,24.255, 8.653, 8.604, 0.000, 0.000,-45.574,23.398 

2020/02/17 13:14:39 992,194.800,-22.004,234169753,194800422,406961172,24.338, 8.545, 8.499, 0.000, 0.000,-45.563,23.554 

2020/02/17 13:14:40 979,194.800,-22.011,227840766,194800390,407467024,24.337, 8.575, 8.489, 0.000, 0.000,-45.581,23.566 

2020/02/17 13:14:41 940,194.800,-22.191,239232820,194800393,407340839,24.090, 8.646, 8.569, 0.000, 0.000,-45.503,23.402 

2020/02/17 13:14:42 948,194.800,-22.062,222777638,194800388,408100437,24.392, 8.458, 8.370, 0.000, 0.000,-45.565,23.500 

2020/02/17 13:14:43 930,194.800,-22.068,241764384,194800391,407467341,24.172, 8.662, 8.594, 0.000, 0.000,-45.583,23.511 

2020/02/17 13:14:44 915,194.800,-21.930,224043435,194800389,408986484,24.561, 8.436, 8.383, 0.000, 0.000,-45.574,23.565 

2020/02/17 13:14:45 899,194.800,-21.981,245561747,194800399,407847114,24.300, 8.620, 8.554, 0.000, 0.000,-45.577,23.579 

2020/02/17 13:14:46 884,194.800,-21.937,235435520,194800413,406075072,24.309, 8.642, 8.585, 0.000, 0.000,-45.567,23.627 

2020/02/17 13:14:47 869,194.800,-22.017,225309144,194800360,405441766,24.168, 8.738, 8.666, 0.000, 0.000,-45.469,23.448 

2020/02/17 13:14:48 842,194.800,-22.091,239232882,194800420,406328183,24.119, 8.721, 8.596, 0.000, 0.000,-45.568,23.573 

2020/02/17 13:14:49 839,194.800,-22.000,225309173,194800373,407847273,24.443, 8.451, 8.418, 0.000, 0.000,-45.554,23.550 

2020/02/17 13:14:50 822,194.800,-21.920,236701194,194800369,407973775,24.379, 8.604, 8.518, 0.000, 0.000,-45.479,23.555 

2020/02/17 13:14:51 787,194.800,-22.178,225309261,194800416,408353601,24.197, 8.547, 8.467, 0.000, 0.000,-45.568,23.561 

2020/02/17 13:14:52 791,194.800,-21.931,237967023,194800389,407214177,24.336, 8.651, 8.603, 0.000, 0.000,-45.539,23.605 

2020/02/17 13:14:53 775,194.800,-22.085,243030245,194800430,406581400,24.136, 8.661, 8.622, 0.000, 0.000,-45.566,23.477 

2020/02/17 13:14:54 760,194.800,-22.076,225309290,194800421,407214071,24.231, 8.574, 8.545, 0.000, 0.000,-45.596,23.517 

2020/02/17 13:14:55 744,194.800,-21.905,240498618,194800403,405062363,24.229, 8.770, 8.721, 0.000, 0.000,-45.536,23.612 

2020/02/17 13:14:56 727,194.800,-21.913,226574970,194800380,407340786,24.530, 8.459, 8.401, 0.000, 0.000,-45.546,23.629 

2020/02/17 13:14:57 714,194.800,-22.060,239232820,194800393,408480156,24.294, 8.536, 8.474, 0.000, 0.000,-45.563,23.499 

2020/02/17 13:14:58 674,194.800,-21.922,224043435,194800389,407087675,24.395, 8.605, 8.545, 0.000, 0.000,-45.584,23.578 

2020/02/17 13:14:59 682,194.800,-21.983,240498587,194800386,407720505,24.290, 8.666, 8.600, 0.000, 0.000,-45.570,23.584 

2020/02/17 13:15:00 666,194.800,-22.012,236701256,194800392,405062363,24.154, 8.703, 8.653, 0.000, 0.000,-45.582,23.567 

2020/02/17 13:15:01 648,194.800,-22.174,237967023,194800387,407973404,24.177, 8.561, 8.514, 0.000, 0.000,-45.569,23.638 

2020/02/17 13:15:02 633,194.800,-22.120,240498712,194800435,407594215,24.241, 8.564, 8.480, 0.000, 0.000,-45.557,23.631 

2020/02/17 13:15:03 618,194.800,-21.995,224043464,194800402,406834405,24.331, 8.587, 8.516, 0.000, 0.000,-45.567,23.568 

2020/02/17 13:15:04 601,194.800,-21.939,236701164,194800358,405062310,24.219, 8.791, 8.643, 0.000, 0.000,-45.480,23.538 

2020/02/17 13:15:05 565,194.800,-21.913,224043464,194800405,407341050,24.417, 8.592, 8.556, 0.000, 0.000,-45.528,23.618 

2020/02/17 13:15:06 573,194.800,-21.956,236701164,194800358,409366257,24.477, 8.493, 8.393, 0.000, 0.000,-45.472,23.512 

2020/02/17 13:15:07 555,194.800,-21.990,240498649,194800410,405315474,24.192, 8.717, 8.675, 0.000, 0.000,-45.578,23.585 

2020/02/17 13:15:08 540,194.800,-21.913,236701225,194800377,407340733,24.413, 8.609, 8.512, 0.000, 0.000,-45.545,23.607 

2020/02/17 13:15:09 526,194.800,-22.069,244295949,194800392,407341050,24.266, 8.574, 8.485, 0.000, 0.000,-45.505,23.433 

2020/02/17 13:15:10 509,194.800,-22.161,222777667,194800398,407467500,24.256, 8.482, 8.413, 0.000, 0.000,-45.558,23.393 

2020/02/17 13:15:11 494,194.800,-22.138,237967023,194800383,407087728,24.150, 8.598, 8.563, 0.000, 0.000,-45.564,23.422 

2020/02/17 13:15:12 467,194.800,-21.961,224043406,194800380,407087622,24.420, 8.541, 8.452, 0.000, 0.000,-45.541,23.459 

2020/02/17 13:15:13 464,194.800,-22.192,237966961,194800358,408479997,24.154, 8.602, 8.502, 0.000, 0.000,-45.501,23.305 

2020/02/17 13:15:14 447,194.800,-22.031,241764384,194800397,406075019,24.184, 8.713, 8.594, 0.000, 0.000,-45.543,23.508 

2020/02/17 13:15:15 413,194.800,-22.159,236701225,194800380,408606499,24.254, 8.494, 8.436, 0.000, 0.000,-45.580,23.411 

2020/02/17 13:15:16 416,194.800,-22.035,241764353,194800381,405568744,24.114, 8.795, 8.661, 0.000, 0.000,-45.549,23.510 

2020/02/17 13:15:17 401,194.800,-21.918,224043435,194800399,406454738,24.425, 8.607, 8.492, 0.000, 0.000,-45.542,23.620 

2020/02/17 13:15:18 386,194.800,-22.069,236701256,194800392,405568744,24.121, 8.743, 8.654, 0.000, 0.000,-45.559,23.486 

2020/02/17 13:15:19 368,194.800,-22.017,224043493,194800420,407087569,24.363, 8.529, 8.528, 0.000, 0.000,-45.559,23.588 

2020/02/17 13:15:20 352,194.800,-21.994,237967023,194800386,407340733,24.269, 8.669, 8.549, 0.000, 0.000,-45.573,23.576 

2020/02/17 13:15:21 339,194.800,-21.942,235435520,194800413,405315421,24.255, 8.711, 8.646, 0.000, 0.000,-45.586,23.640 

2020/02/17 13:15:22 298,194.800,-21.921,244296012,194800418,405441714,24.317, 8.718, 8.631, 0.000, 0.000,-45.492,23.491 

2020/02/17 13:15:23 308,194.800,-21.962,231638188,194800417,406581400,24.347, 8.616, 8.527, 0.000, 0.000,-45.584,23.618 

2020/02/17 13:15:24 292,194.800,-21.987,227840737,194800376,408226939,24.406, 8.486, 8.454, 0.000, 0.000,-45.556,23.566 

2020/02/17 13:15:25 276,194.800,-22.013,231638158,194800407,407214389,24.266, 8.630, 8.586, 0.000, 0.000,-45.559,23.536 

2020/02/17 13:15:26 259,194.800,-21.935,227840826,194800413,407847273,24.426, 8.568, 8.483, 0.000, 0.000,-45.560,23.554 

2020/02/17 13:15:27 243,194.800,-22.103,246827609,194800431,409366310,24.306, 8.505, 8.428, 0.000, 0.000,-45.558,23.451 

