AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2020/02/12 20:45:01 868,M_1-PreAMP-S_3-2-D_1_125 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2020/02/12 20:45:14 730,194.804,-23.802,181769395,194802041,314304689,15.691, 6.211, 6.144, 0.000, 0.000,-47.238,23.437 

2020/02/12 20:45:15 725,194.804,-23.902,183035127,194802007,316456656,15.735, 6.060, 6.003, 0.000, 0.000,-47.237,23.395 

2020/02/12 20:45:16 709,194.803,-23.803,183161767,194802042,317216193,15.906, 5.992, 5.929, 0.000, 0.000,-47.227,23.395 

2020/02/12 20:45:17 692,194.803,-23.789,182908702,194802092,314051524,15.698, 6.212, 6.151, 0.000, 0.000,-47.237,23.424 

2020/02/12 20:45:18 678,194.802,-23.786,182275669,194802023,316583300,15.817, 6.096, 6.036, 0.000, 0.000,-47.229,23.419 

2020/02/12 20:45:19 661,194.804,-23.785,183668112,194802052,317596003,15.967, 5.944, 5.881, 0.000, 0.000,-47.241,23.427 

2020/02/12 20:45:20 647,194.804,-23.782,182655517,194802081,314937623,15.736, 6.178, 6.116, 0.000, 0.000,-47.244,23.433 

2020/02/12 20:45:21 631,194.804,-23.761,182782038,194802047,316456656,15.869, 6.068, 6.002, 0.000, 0.000,-47.240,23.405 

2020/02/12 20:45:22 614,194.802,-23.788,183161791,194802054,317596003,15.972, 5.945, 5.884, 0.000, 0.000,-47.238,23.421 

2020/02/12 20:45:23 601,194.805,-23.803,182402356,194802079,315317391,15.726, 6.167, 6.107, 0.000, 0.000,-47.241,23.410 

2020/02/12 20:45:24 575,194.803,-23.806,182781990,194802020,316962986,15.860, 6.034, 5.975, 0.000, 0.000,-47.232,23.386 

2020/02/12 20:45:25 568,194.804,-23.787,183288407,194802069,317849168,15.986, 5.927, 5.870, 0.000, 0.000,-47.239,23.424 

2020/02/12 20:45:26 552,194.803,-23.799,182275764,194802071,315697324,15.816, 6.090, 6.028, 0.000, 0.000,-47.241,23.414 

2020/02/12 20:45:27 515,194.803,-23.799,183414928,194802038,317089631,15.904, 5.997, 5.939, 0.000, 0.000,-47.236,23.418 

2020/02/12 20:45:28 521,194.804,-23.771,183415023,194802084,317216275,15.962, 5.966, 5.899, 0.000, 0.000,-47.245,23.445 

2020/02/12 20:45:29 505,194.804,-23.783,182782086,194802074,317216275,15.977, 5.943, 5.878, 0.000, 0.000,-47.237,23.425 

2020/02/12 20:45:30 469,194.803,-23.785,181516282,194802072,314051483,15.745, 6.168, 6.109, 0.000, 0.000,-47.232,23.416 

2020/02/12 20:45:31 476,194.804,-23.776,182149101,194802029,315823804,15.771, 6.152, 6.092, 0.000, 0.000,-47.234,23.429 

2020/02/12 20:45:32 459,194.805,-23.787,183161743,194802026,316709821,15.896, 6.017, 5.959, 0.000, 0.000,-47.238,23.422 

2020/02/12 20:45:33 433,194.803,-23.807,181895987,194802049,313924921,15.657, 6.238, 6.179, 0.000, 0.000,-47.239,23.424 

2020/02/12 20:45:34 429,194.803,-23.806,182655375,194802005,316076846,15.783, 6.115, 6.054, 0.000, 0.000,-47.237,23.402 

2020/02/12 20:45:35 412,194.801,-23.786,183414952,194802053,317595962,15.956, 5.952, 5.900, 0.000, 0.000,-47.239,23.424 

2020/02/12 20:45:36 396,194.803,-23.786,182275811,194802093,314304689,15.731, 6.183, 6.123, 0.000, 0.000,-47.241,23.411 

2020/02/12 20:45:37 383,194.804,-23.801,183161767,194802039,316836466,15.830, 6.069, 6.005, 0.000, 0.000,-47.235,23.415 

2020/02/12 20:45:38 365,194.804,-23.793,183668136,194802064,317216275,15.955, 5.955, 5.891, 0.000, 0.000,-47.228,23.406 

2020/02/12 20:45:39 350,194.804,-23.783,182655517,194802072,314684417,15.716, 6.197, 6.145, 0.000, 0.000,-47.239,23.427 

2020/02/12 20:45:40 335,194.805,-23.789,183035223,194802055,316456697,15.832, 6.076, 6.016, 0.000, 0.000,-47.236,23.413 

2020/02/12 20:45:41 318,194.804,-23.777,182782086,194802071,317216275,15.956, 5.968, 5.908, 0.000, 0.000,-47.237,23.431 

2020/02/12 20:45:42 301,194.803,-23.807,182655517,194802075,314304608,15.679, 6.214, 6.152, 0.000, 0.000,-47.228,23.392 

2020/02/12 20:45:43 278,194.802,-23.780,183035199,194802041,317595920,15.928, 5.991, 5.928, 0.000, 0.000,-47.238,23.420 

2020/02/12 20:45:44 270,194.803,-23.804,183414976,194802066,317469482,15.955, 5.941, 5.883, 0.000, 0.000,-47.238,23.405 

2020/02/12 20:45:45 256,194.802,-23.787,181896035,194802075,315823845,15.821, 6.090, 6.037, 0.000, 0.000,-47.236,23.420 

2020/02/12 20:45:46 218,194.804,-23.785,182655398,194802010,317342714,15.932, 5.983, 5.928, 0.000, 0.000,-47.239,23.429 

2020/02/12 20:45:47 224,194.803,-23.798,183288431,194802084,317216317,15.936, 5.967, 5.896, 0.000, 0.000,-47.243,23.416 

2020/02/12 20:45:48 208,194.804,-23.763,183035270,194802084,316709945,15.945, 5.993, 5.930, 0.000, 0.000,-47.239,23.447 

2020/02/12 20:45:49 172,194.803,-23.788,181263050,194802031,314557855,15.750, 6.164, 6.092, 0.000, 0.000,-47.242,23.421 

2020/02/12 20:45:50 179,194.803,-23.796,182022509,194802017,315823804,15.735, 6.171, 6.114, 0.000, 0.000,-47.242,23.418 

2020/02/12 20:45:51 162,194.804,-23.906,183541449,194802010,316836301,15.798, 6.000, 5.938, 0.000, 0.000,-47.238,23.302 

2020/02/12 20:45:52 136,194.802,-23.794,181642850,194802065,313671756,15.669, 6.235, 6.186, 0.000, 0.000,-47.239,23.450 

2020/02/12 20:45:53 131,194.804,-23.808,181895964,194802035,315443995,15.695, 6.200, 6.142, 0.000, 0.000,-47.238,23.402 

2020/02/12 20:45:54 115,194.802,-23.792,183035175,194802035,317089631,15.905, 6.001, 5.943, 0.000, 0.000,-47.240,23.419 

2020/02/12 20:45:55 988,194.803,-23.784,182528996,194802111,314684458,15.778, 6.135, 6.087, 0.000, 0.000,-47.239,23.410 

2020/02/12 20:45:56 864,194.803,-23.778,181895964,194802036,315190829,15.731, 6.191, 6.128, 0.000, 0.000,-47.239,23.321 

2020/02/12 20:45:57 684,194.804,-23.797,182528830,194802021,316330053,15.850, 6.053, 5.995, 0.000, 0.000,-47.238,23.413 

2020/02/12 20:45:58 535,194.801,-23.805,182149219,194802089,314684499,15.763, 6.133, 6.077, 0.000, 0.000,-47.239,23.405 

2020/02/12 20:45:59 388,194.805,-23.800,181642803,194802038,315190870,15.701, 6.203, 6.137, 0.000, 0.000,-47.239,23.411 

2020/02/12 20:46:00 209,194.805,-23.799,182908606,194802035,317089590,15.842, 6.055, 5.997, 0.000, 0.000,-47.239,23.411 

2020/02/12 20:46:01 817,194.804,-23.781,183414952,194802053,314937705,15.819, 6.101, 6.046, 0.000, 0.000,-47.241,23.431 

2020/02/12 20:46:01 981,194.803,-23.773,181642827,194802054,315190870,15.717, 6.209, 6.151, 0.000, 0.000,-47.239,23.415 

2020/02/12 20:46:02 973,194.803,-23.780,182149124,194802041,316709821,15.853, 6.064, 6.008, 0.000, 0.000,-47.240,23.431 

2020/02/12 20:46:03 959,194.804,-23.787,183414952,194802050,317089631,15.931, 5.981, 5.925, 0.000, 0.000,-47.239,23.423 

2020/02/12 20:46:04 921,194.803,-23.800,181516258,194802061,314937705,15.685, 6.211, 6.155, 0.000, 0.000,-47.237,23.418 

2020/02/12 20:46:05 927,194.804,-23.792,182402285,194802043,316203532,15.790, 6.116, 6.055, 0.000, 0.000,-47.237,23.416 

2020/02/12 20:46:06 912,194.802,-23.796,182782014,194802031,316330135,15.794, 6.109, 6.047, 0.000, 0.000,-47.239,23.414 

2020/02/12 20:46:07 876,194.804,-23.783,183288407,194802070,317849251,15.945, 5.971, 5.914, 0.000, 0.000,-47.239,23.417 

2020/02/12 20:46:08 879,194.803,-23.794,182528948,194802086,316963234,15.906, 5.987, 5.943, 0.000, 0.000,-47.239,23.416 

2020/02/12 20:46:09 866,194.804,-23.794,181263121,194802068,315950489,15.776, 6.131, 6.072, 0.000, 0.000,-47.238,23.416 

2020/02/12 20:46:10 839,194.804,-23.788,183161815,194802061,318229020,15.974, 5.933, 5.875, 0.000, 0.000,-47.238,23.410 

2020/02/12 20:46:11 835,194.803,-23.783,182402380,194802086,316583424,15.881, 6.035, 5.975, 0.000, 0.000,-47.236,23.424 

2020/02/12 20:46:12 818,194.802,-23.777,181009984,194802084,316456861,15.859, 6.064, 6.000, 0.000, 0.000,-47.230,23.424 

2020/02/12 20:46:13 802,194.802,-23.777,182022509,194802020,317469523,15.936, 5.987, 5.927, 0.000, 0.000,-47.238,23.413 

2020/02/12 20:46:14 789,194.802,-23.800,182275788,194802082,315317514,15.787, 6.111, 6.054, 0.000, 0.000,-47.236,23.409 

2020/02/12 20:46:15 771,194.803,-23.783,181516234,194802046,315317514,15.734, 6.182, 6.122, 0.000, 0.000,-47.236,23.424 

2020/02/12 20:46:16 757,194.803,-23.788,182275669,194802020,317975854,15.951, 5.963, 5.902, 0.000, 0.000,-47.238,23.421 

2020/02/12 20:46:17 741,194.804,-23.804,182402356,194802080,316077093,15.832, 6.062, 6.002, 0.000, 0.000,-47.236,23.417 

2020/02/12 20:46:18 724,194.805,-23.791,181642850,194802063,315444118,15.735, 6.177, 6.117, 0.000, 0.000,-47.238,23.418 

2020/02/12 20:46:19 707,194.804,-23.788,182022532,194802032,317596044,15.934, 5.973, 5.916, 0.000, 0.000,-47.236,23.419 

2020/02/12 20:46:20 684,194.803,-23.774,182402356,194802076,316077011,15.889, 6.044, 5.980, 0.000, 0.000,-47.236,23.423 

2020/02/12 20:46:21 677,194.803,-23.801,181642827,194802052,314811143,15.694, 6.208, 6.145, 0.000, 0.000,-47.238,23.408 

2020/02/12 20:46:22 663,194.803,-23.802,182149101,194802026,315443995,15.730, 6.166, 6.101, 0.000, 0.000,-47.239,23.408 

2020/02/12 20:46:23 624,194.804,-23.796,181769466,194802081,315444118,15.794, 6.112, 6.047, 0.000, 0.000,-47.240,23.418 

2020/02/12 20:46:24 630,194.804,-23.809,181642827,194802051,315317473,15.699, 6.193, 6.136, 0.000, 0.000,-47.241,23.403 

2020/02/12 20:46:25 614,194.803,-23.785,181895964,194802039,315823845,15.755, 6.166, 6.106, 0.000, 0.000,-47.241,23.427 

2020/02/12 20:46:26 578,194.803,-23.774,183414952,194802053,318102375,16.013, 5.919, 5.858, 0.000, 0.000,-47.244,23.339 

2020/02/12 20:46:27 584,194.804,-23.796,182655541,194802084,316203655,15.861, 6.041, 5.983, 0.000, 0.000,-47.243,23.418 

2020/02/12 20:46:28 567,194.804,-23.777,181896011,194802063,315317555,15.728, 6.196, 6.132, 0.000, 0.000,-47.240,23.435 

2020/02/12 20:46:29 541,194.805,-23.773,183288455,194802094,317342961,15.954, 5.977, 5.921, 0.000, 0.000,-47.238,23.418 

2020/02/12 20:46:30 537,194.803,-23.795,182022627,194802082,315317473,15.813, 6.094, 6.036, 0.000, 0.000,-47.239,23.416 

2020/02/12 20:46:31 520,194.804,-23.774,181769419,194802062,314811143,15.694, 6.237, 6.176, 0.000, 0.000,-47.239,23.437 

2020/02/12 20:46:32 504,194.806,-23.816,181895987,194802052,317722689,15.938, 5.950, 5.893, 0.000, 0.000,-47.237,23.411 

2020/02/12 20:46:33 490,194.804,-23.796,182022627,194802085,315823886,15.822, 6.084, 6.022, 0.000, 0.000,-47.237,23.422 

2020/02/12 20:46:34 473,194.804,-23.792,181516234,194802043,315064308,15.703, 6.205, 6.148, 0.000, 0.000,-47.240,23.420 

2020/02/12 20:46:35 458,194.804,-23.799,182528854,194802033,317469523,15.918, 5.981, 5.925, 0.000, 0.000,-47.237,23.408 

2020/02/12 20:46:36 444,194.804,-23.794,182022650,194802097,315190952,15.754, 6.152, 6.095, 0.000, 0.000,-47.237,23.420 

2020/02/12 20:46:37 426,194.804,-23.793,181769419,194802053,314811102,15.697, 6.211, 6.155, 0.000, 0.000,-47.239,23.417 

2020/02/12 20:46:38 413,194.802,-23.786,182275669,194802024,316330176,15.865, 6.047, 5.988, 0.000, 0.000,-47.236,23.422 

2020/02/12 20:46:39 387,194.804,-23.780,181516258,194802060,316077052,15.844, 6.076, 6.018, 0.000, 0.000,-47.237,23.405 

2020/02/12 20:46:40 379,194.803,-23.790,181642803,194802033,315190870,15.700, 6.208, 6.148, 0.000, 0.000,-47.238,23.419 

2020/02/12 20:46:41 364,194.804,-23.808,182908583,194802026,316456656,15.805, 6.085, 6.031, 0.000, 0.000,-47.239,23.401 

2020/02/12 20:46:42 327,194.804,-23.798,181896035,194802074,315064349,15.748, 6.155, 6.096, 0.000, 0.000,-47.237,23.431 

2020/02/12 20:46:43 333,194.803,-23.792,181642803,194802039,314937664,15.683, 6.224, 6.154, 0.000, 0.000,-47.241,23.420 

2020/02/12 20:46:44 317,194.804,-23.786,181389666,194802050,315443995,15.712, 6.199, 6.145, 0.000, 0.000,-47.237,23.422 

2020/02/12 20:46:45 281,194.801,-23.785,183288359,194802041,318735309,15.970, 5.940, 5.880, 0.000, 0.000,-47.237,23.429 

2020/02/12 20:46:46 288,194.803,-23.806,182655541,194802085,316330176,15.873, 6.020, 5.968, 0.000, 0.000,-47.235,23.401 

2020/02/12 20:46:47 271,194.802,-23.791,181642827,194802052,314684539,15.691, 6.222, 6.154, 0.000, 0.000,-47.238,23.418 

2020/02/12 20:46:48 244,194.805,-23.786,183541568,194802067,317342920,15.901, 6.016, 5.956, 0.000, 0.000,-47.239,23.426 

2020/02/12 20:46:49 240,194.804,-23.784,182782109,194802082,316203655,15.885, 6.032, 5.972, 0.000, 0.000,-47.230,23.418 

2020/02/12 20:46:50 223,194.803,-23.767,181516282,194802068,315064349,15.737, 6.200, 6.135, 0.000, 0.000,-47.242,23.447 

2020/02/12 20:46:51 208,194.803,-23.760,182275646,194802006,317089755,15.913, 6.030, 5.969, 0.000, 0.000,-47.233,23.439 

2020/02/12 20:46:52 194,194.804,-23.773,182402356,194802076,315064349,15.825, 6.097, 6.042, 0.000, 0.000,-47.241,23.442 

2020/02/12 20:46:53 177,194.804,-23.779,181769442,194802074,315064308,15.732, 6.191, 6.135, 0.000, 0.000,-47.242,23.434 

2020/02/12 20:46:54 162,194.804,-23.794,182528782,194801992,317975813,15.939, 5.972, 5.899, 0.000, 0.000,-47.239,23.416 

2020/02/12 20:46:55 147,194.804,-23.775,182782109,194802080,316203573,15.882, 6.049, 5.986, 0.000, 0.000,-47.239,23.429 

2020/02/12 20:46:56 130,194.804,-23.779,181895987,194802049,314557977,15.694, 6.230, 6.173, 0.000, 0.000,-47.242,23.435 

2020/02/12 20:46:57 113,194.804,-23.775,182022532,194802032,318482268,16.003, 5.928, 5.862, 0.000, 0.000,-47.241,23.437 

2020/02/12 20:46:58 906,194.805,-23.773,182655517,194802075,316330217,15.904, 6.028, 5.968, 0.000, 0.000,-47.238,23.432 

2020/02/12 20:46:59 829,194.803,-23.767,181769395,194802050,315317473,15.782, 6.158, 6.098, 0.000, 0.000,-47.241,23.445 

2020/02/12 20:47:00 682,194.804,-23.766,182022532,194802030,314684458,15.693, 6.246, 6.188, 0.000, 0.000,-47.238,23.444 

2020/02/12 20:47:01 309,194.804,-23.764,182782109,194802085,315823845,15.857, 6.081, 6.029, 0.000, 0.000,-47.240,23.446 

2020/02/12 20:47:02 360,194.804,-23.774,181516305,194802085,314684580,15.726, 6.207, 6.147, 0.000, 0.000,-47.242,23.439 

2020/02/12 20:47:03 200,194.803,-23.759,182022603,194802068,314557977,15.718, 6.222, 6.169, 0.000, 0.000,-47.241,23.453 

2020/02/12 20:47:03 983,194.804,-23.763,182781990,194802022,316962986,15.870, 6.072, 6.011, 0.000, 0.000,-47.243,23.435 

2020/02/12 20:47:04 990,194.803,-23.780,183541520,194802043,316709862,15.927, 5.995, 5.935, 0.000, 0.000,-47.243,23.434 

2020/02/12 20:47:05 973,194.803,-23.792,183035246,194802073,315190829,15.822, 6.089, 6.032, 0.000, 0.000,-47.241,23.420 

2020/02/12 20:47:06 947,194.804,-23.782,182781990,194802017,316456656,15.805, 6.117, 6.059, 0.000, 0.000,-47.242,23.448 

2020/02/12 20:47:07 944,194.804,-23.762,183414952,194802051,317089590,15.943, 5.995, 5.940, 0.000, 0.000,-47.241,23.451 

2020/02/12 20:47:08 926,194.804,-23.786,182908654,194802066,315950407,15.875, 6.038, 5.982, 0.000, 0.000,-47.240,23.426 

2020/02/12 20:47:09 911,194.803,-23.778,182275693,194802036,316836466,15.872, 6.052, 5.991, 0.000, 0.000,-47.240,23.420 

2020/02/12 20:47:10 896,194.802,-23.776,183541496,194802033,316836342,15.925, 6.000, 5.942, 0.000, 0.000,-47.240,23.421 

2020/02/12 20:47:11 879,194.804,-23.796,182655517,194802077,315823804,15.866, 6.043, 5.980, 0.000, 0.000,-47.238,23.414 

2020/02/12 20:47:12 865,194.804,-23.789,182528806,194802010,316330053,15.803, 6.110, 6.048, 0.000, 0.000,-47.237,23.420 

2020/02/12 20:47:13 850,194.803,-23.789,183541544,194802057,315950284,15.878, 6.037, 5.975, 0.000, 0.000,-47.239,23.417 

2020/02/12 20:47:14 832,194.803,-23.777,182275764,194802069,315697283,15.847, 6.069, 6.010, 0.000, 0.000,-47.238,23.432 

2020/02/12 20:47:15 816,194.803,-23.779,181896011,194802061,317469400,15.890, 6.029, 5.967, 0.000, 0.000,-47.238,23.430 

2020/02/12 20:47:16 790,194.804,-23.787,183414928,194802042,316962986,15.921, 5.991, 5.933, 0.000, 0.000,-47.237,23.427 

2020/02/12 20:47:17 786,194.803,-23.804,182908678,194802077,315570639,15.829, 6.066, 6.004, 0.000, 0.000,-47.241,23.408 

2020/02/12 20:47:18 771,194.804,-23.781,181769442,194802070,315444077,15.792, 6.128, 6.074, 0.000, 0.000,-47.238,23.428 

2020/02/12 20:47:19 732,194.804,-23.772,182402261,194802023,315823722,15.774, 6.157, 6.091, 0.000, 0.000,-47.238,23.432 

2020/02/12 20:47:20 738,194.802,-23.872,183414928,194802042,316836342,15.813, 6.015, 5.958, 0.000, 0.000,-47.239,23.338 

2020/02/12 20:47:21 722,194.803,-23.775,183161815,194802065,316456738,15.920, 6.009, 5.950, 0.000, 0.000,-47.245,23.442 

2020/02/12 20:47:22 686,194.804,-23.775,181769372,194802033,314937541,15.733, 6.196, 6.132, 0.000, 0.000,-47.239,23.426 

2020/02/12 20:47:23 693,194.804,-23.791,183541520,194802043,316456615,15.833, 6.076, 6.018, 0.000, 0.000,-47.239,23.419 

2020/02/12 20:47:24 676,194.803,-23.794,182655493,194802064,316456697,15.906, 6.002, 5.938, 0.000, 0.000,-47.241,23.418 

2020/02/12 20:47:25 650,194.804,-23.787,182528830,194802021,316456656,15.808, 6.106, 6.049, 0.000, 0.000,-47.241,23.422 

2020/02/12 20:47:26 646,194.804,-23.766,183541496,194802030,317216152,15.963, 5.973, 5.910, 0.000, 0.000,-47.240,23.445 

2020/02/12 20:47:27 629,194.804,-23.787,182275764,194802065,315444036,15.823, 6.093, 6.030, 0.000, 0.000,-47.243,23.428 

2020/02/12 20:47:28 613,194.803,-23.787,182402190,194801988,317089590,15.839, 6.082, 6.020, 0.000, 0.000,-47.240,23.429 

2020/02/12 20:47:29 600,194.802,-23.787,183541544,194802054,316203491,15.890, 6.031, 5.972, 0.000, 0.000,-47.240,23.439 

2020/02/12 20:47:30 582,194.803,-23.781,182149195,194802077,315190870,15.816, 6.108, 6.045, 0.000, 0.000,-47.244,23.434 

2020/02/12 20:47:31 567,194.802,-23.763,182149077,194802019,317216275,15.900, 6.042, 5.981, 0.000, 0.000,-47.241,23.450 

2020/02/12 20:47:32 553,194.803,-23.764,183161815,194802066,316203491,15.900, 6.043, 5.981, 0.000, 0.000,-47.241,23.433 

2020/02/12 20:47:33 535,194.803,-23.767,182275764,194802070,316077011,15.880, 6.055, 5.996, 0.000, 0.000,-47.239,23.443 

2020/02/12 20:47:34 522,194.804,-23.780,181769372,194802035,316836466,15.828, 6.100, 6.032, 0.000, 0.000,-47.243,23.434 

2020/02/12 20:47:35 495,194.803,-23.786,183288383,194802057,316456738,15.919, 5.999, 5.936, 0.000, 0.000,-47.242,23.439 

2020/02/12 20:47:36 488,194.804,-23.793,182149172,194802066,315317514,15.776, 6.135, 6.071, 0.000, 0.000,-47.235,23.414 

2020/02/12 20:47:37 473,194.804,-23.776,182022532,194802033,315190829,15.696, 6.232, 6.175, 0.000, 0.000,-47.242,23.437 

2020/02/12 20:47:38 435,194.803,-23.781,183161839,194802076,315950325,15.871, 6.046, 5.987, 0.000, 0.000,-47.239,23.426 

2020/02/12 20:47:39 442,194.804,-23.770,182022603,194802068,315064349,15.737, 6.194, 6.137, 0.000, 0.000,-47.241,23.442 

2020/02/12 20:47:40 425,194.805,-23.798,181263121,194802072,315444077,15.776, 6.127, 6.070, 0.000, 0.000,-47.240,23.413 

2020/02/12 20:47:41 389,194.804,-23.774,183288336,194802032,316330053,15.813, 6.113, 6.053, 0.000, 0.000,-47.239,23.429 

2020/02/12 20:47:42 396,194.804,-23.766,183161720,194802016,316330053,15.898, 6.039, 5.980, 0.000, 0.000,-47.241,23.446 

2020/02/12 20:47:43 380,194.805,-23.764,183161839,194802076,316836548,15.969, 5.971, 5.910, 0.000, 0.000,-47.229,23.437 

2020/02/12 20:47:44 353,194.802,-23.783,182528806,194802012,315697078,15.765, 6.154, 6.092, 0.000, 0.000,-47.241,23.444 

2020/02/12 20:47:45 350,194.804,-23.783,183541496,194802034,317089549,15.930, 5.987, 5.927, 0.000, 0.000,-47.228,23.417 

2020/02/12 20:47:46 332,194.803,-23.777,183288383,194802059,316076928,15.875, 6.047, 5.988, 0.000, 0.000,-47.242,23.436 

2020/02/12 20:47:47 317,194.802,-23.785,183035175,194802036,315570516,15.750, 6.165, 6.108, 0.000, 0.000,-47.239,23.435 

2020/02/12 20:47:48 303,194.803,-23.768,183288312,194802021,316836342,15.901, 6.033, 5.969, 0.000, 0.000,-47.241,23.442 

2020/02/12 20:47:49 285,194.803,-23.779,183288383,194802053,316203449,15.894, 6.029, 5.970, 0.000, 0.000,-47.239,23.431 

2020/02/12 20:47:50 271,194.804,-23.775,182655422,194802031,314810938,15.742, 6.185, 6.130, 0.000, 0.000,-47.235,23.431 

2020/02/12 20:47:51 256,194.804,-23.765,183541496,194802030,316456574,15.887, 6.047, 5.992, 0.000, 0.000,-47.241,23.441 

2020/02/12 20:47:52 238,194.804,-23.763,183035246,194802066,315823763,15.890, 6.035, 5.993, 0.000, 0.000,-47.238,23.446 

2020/02/12 20:47:53 222,194.804,-23.772,182402356,194802073,315317309,15.761, 6.171, 6.108, 0.000, 0.000,-47.236,23.436 

2020/02/12 20:47:54 196,194.804,-23.771,183288336,194802036,316583177,15.886, 6.044, 5.987, 0.000, 0.000,-47.239,23.435 

2020/02/12 20:47:55 191,194.804,-23.768,183035199,194802046,316836424,15.928, 6.005, 5.946, 0.000, 0.000,-47.241,23.445 

2020/02/12 20:47:56 177,194.802,-23.776,182402332,194802067,314937705,15.782, 6.145, 6.080, 0.000, 0.000,-47.238,23.433 

2020/02/12 20:47:57 139,194.803,-23.780,183035175,194802032,316076846,15.820, 6.107, 6.043, 0.000, 0.000,-47.239,23.428 

2020/02/12 20:47:58 145,194.802,-23.781,183541520,194802046,316203449,15.886, 6.033, 5.967, 0.000, 0.000,-47.247,23.437 

2020/02/12 20:47:59 129,194.803,-23.779,183414952,194802057,316330094,15.904, 6.021, 5.961, 0.000, 0.000,-47.243,23.435 

2020/02/12 20:48:00 924,194.803,-23.767,181642827,194802052,313798277,15.721, 6.219, 6.154, 0.000, 0.000,-47.242,23.447 

2020/02/12 20:48:01 996,194.804,-23.767,182149053,194802006,315570475,15.763, 6.173, 6.119, 0.000, 0.000,-47.240,23.445 

2020/02/12 20:48:02 820,194.803,-23.765,183288336,194802031,316456574,15.897, 6.044, 5.983, 0.000, 0.000,-47.242,23.448 

2020/02/12 20:48:03 561,194.803,-23.781,181895964,194802040,314051442,15.713, 6.209, 6.151, 0.000, 0.000,-47.240,23.429 

2020/02/12 20:48:04 516,194.803,-23.782,182275646,194802007,315697078,15.746, 6.177, 6.115, 0.000, 0.000,-47.241,23.430 

2020/02/12 20:48:05 354,194.804,-23.768,183161743,194802026,315950202,15.847, 6.091, 6.031, 0.000, 0.000,-47.244,23.448 

2020/02/12 20:48:06 198,194.804,-23.777,182655541,194802089,312912138,15.635, 6.295, 6.229, 0.000, 0.000,-47.242,23.441 

2020/02/12 20:48:07 610,194.803,-23.772,182149101,194802024,315064185,15.697, 6.233, 6.178, 0.000, 0.000,-47.240,23.456 

2020/02/12 20:48:07 988,194.804,-23.763,183035175,194802032,316203408,15.865, 6.076, 6.012, 0.000, 0.000,-47.243,23.451 

2020/02/12 20:48:08 974,194.804,-23.765,182908702,194802092,313924880,15.752, 6.191, 6.131, 0.000, 0.000,-47.243,23.449 
