AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2020/02/12 20:38:38 704,M_1-PreAMP-S_3-2-D_1_25 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2020/02/12 20:41:35 338,194.802,-20.747,183414403,194801757,291642285,11.820,13.424,13.364, 0.000, 0.000,-47.361,26.600 

2020/02/12 20:41:36 311,194.804,-20.773,181768875,194801766,289616953,11.623,13.593,13.533, 0.000, 0.000,-47.392,26.517 

2020/02/12 20:41:37 307,194.802,-20.746,182401716,194801740,293541016,12.093,13.151,13.073, 0.000, 0.000,-47.383,26.622 

2020/02/12 20:41:38 290,194.802,-20.741,182908155,194801793,291895598,11.892,13.358,13.293, 0.000, 0.000,-47.384,26.629 

2020/02/12 20:41:39 274,194.801,-20.750,182655018,194801812,289996752,11.651,13.575,13.529, 0.000, 0.000,-47.397,26.632 

2020/02/12 20:41:40 261,194.802,-20.868,183034675,194801768,290503000,11.619,13.504,13.438, 0.000, 0.000,-47.380,26.613 

