AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2020/02/12 19:16:04 441,M_1-PreAMP-S_3-2-D_1_100 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2020/02/12 19:16:33 442,194.801,-20.591,183161101,194801680,291766761,10.235,14.394,15.039, 0.000, 0.000,-44.348,23.723 

2020/02/12 19:16:34 463,194.802,-20.588,182654805,194801694,291134032,10.205,14.434,15.071, 0.000, 0.000,-44.357,23.742 

2020/02/12 19:16:35 322,194.801,-20.595,181895278,194801673,291640124,10.285,14.341,14.984, 0.000, 0.000,-44.374,23.752 

2020/02/12 19:16:36 146,194.801,-20.590,182528166,194801664,291640276,10.265,14.364,15.011, 0.000, 0.000,-44.352,23.735 

2020/02/12 19:16:36 288,194.800,-20.584,182401645,194801693,290754197,10.178,14.462,15.103, 0.000, 0.000,-44.363,23.752 

2020/02/12 19:16:37 984,194.801,-20.577,182148438,194801669,291260479,10.230,14.418,15.057, 0.000, 0.000,-44.359,23.755 

2020/02/12 19:16:38 968,194.801,-20.596,182654805,194801692,291766875,10.278,14.346,14.995, 0.000, 0.000,-44.350,23.727 

2020/02/12 19:16:39 952,194.801,-20.589,182148485,194801699,290627636,10.169,14.462,15.105, 0.000, 0.000,-44.339,23.699 

2020/02/12 19:16:40 937,194.802,-20.592,182528142,194801652,291133842,10.210,14.419,15.062, 0.000, 0.000,-44.355,23.736 

2020/02/12 19:16:41 923,194.801,-20.588,182401621,194801689,292399718,10.296,14.335,14.982, 0.000, 0.000,-44.351,23.736 

2020/02/12 19:16:42 903,194.802,-20.586,182148462,194801682,290880758,10.222,14.413,15.053, 0.000, 0.000,-44.346,23.648 

2020/02/12 19:16:43 890,194.802,-20.589,182654710,194801650,291893284,10.238,14.390,15.035, 0.000, 0.000,-44.353,23.737 

2020/02/12 19:16:44 874,194.801,-20.590,183540805,194801665,292526393,10.295,14.331,14.971, 0.000, 0.000,-44.340,23.723 

2020/02/12 19:16:45 836,194.802,-20.590,181768710,194801682,290374514,10.192,14.439,15.076, 0.000, 0.000,-44.347,23.726 

2020/02/12 19:16:46 844,194.801,-20.593,182781302,194801653,292146482,10.247,14.377,15.019, 0.000, 0.000,-44.354,23.735 

2020/02/12 19:16:47 828,194.802,-20.595,183540805,194801661,293792002,10.307,14.312,14.958, 0.000, 0.000,-44.340,23.718 

2020/02/12 19:16:48 791,194.801,-20.595,182275053,194801689,290880758,10.170,14.453,15.095, 0.000, 0.000,-44.346,23.722 

2020/02/12 19:16:49 798,194.800,-20.594,182401574,194801664,291640162,10.227,14.399,15.037, 0.000, 0.000,-44.349,23.728 

2020/02/12 19:16:50 782,194.801,-20.595,183540805,194801663,293538880,10.288,14.332,14.968, 0.000, 0.000,-44.341,23.719 

2020/02/12 19:16:51 755,194.802,-20.580,182021894,194801686,293285835,10.377,14.259,14.902, 0.000, 0.000,-44.341,23.645 

2020/02/12 19:16:52 751,194.801,-20.597,182907893,194801658,292019883,10.240,14.379,15.019, 0.000, 0.000,-44.364,23.740 

2020/02/12 19:16:53 734,194.802,-20.593,183793988,194801675,293665479,10.285,14.338,14.988, 0.000, 0.000,-44.343,23.723 

2020/02/12 19:16:54 718,194.801,-20.590,183034580,194801718,293032713,10.312,14.319,14.956, 0.000, 0.000,-44.340,23.718 

2020/02/12 19:16:55 705,194.801,-20.594,182781325,194801670,291640162,10.227,14.396,15.038, 0.000, 0.000,-44.347,23.718 

2020/02/12 19:16:56 687,194.801,-20.598,183540781,194801653,293412281,10.302,14.321,14.961, 0.000, 0.000,-44.349,23.724 

2020/02/12 19:16:57 672,194.801,-20.597,183287764,194801728,293285911,10.317,14.305,14.942, 0.000, 0.000,-44.341,23.718 

2020/02/12 19:16:58 658,194.801,-20.591,182401574,194801659,291386964,10.206,14.427,15.063, 0.000, 0.000,-44.358,23.734 

2020/02/12 19:16:59 640,194.802,-20.684,183920532,194801658,294045162,10.288,14.246,14.893, 0.000, 0.000,-44.345,23.633 

2020/02/12 19:17:00 623,194.801,-20.605,183540876,194801699,292399870,10.270,14.349,14.986, 0.000, 0.000,-44.349,23.716 

2020/02/12 19:17:01 601,194.800,-20.596,182528166,194801665,291893360,10.248,14.384,15.018, 0.000, 0.000,-44.357,23.739 

2020/02/12 19:17:02 593,194.801,-20.599,183540805,194801668,293918601,10.328,14.293,14.938, 0.000, 0.000,-44.355,23.730 

2020/02/12 19:17:03 578,194.801,-20.683,183793988,194801677,294171799,10.311,14.228,14.866, 0.000, 0.000,-44.346,23.636 

2020/02/12 19:17:04 540,194.801,-20.603,182528142,194801657,292019921,10.248,14.372,15.003, 0.000, 0.000,-44.355,23.746 

2020/02/12 19:17:05 546,194.801,-20.600,183287645,194801669,293538880,10.305,14.314,14.957, 0.000, 0.000,-44.349,23.723 

2020/02/12 19:17:06 530,194.801,-20.598,183667373,194801659,294171799,10.308,14.313,14.941, 0.000, 0.000,-44.345,23.720 

2020/02/12 19:17:07 494,194.801,-20.589,182781373,194801695,291513715,10.213,14.420,15.052, 0.000, 0.000,-44.341,23.738 

2020/02/12 19:17:08 501,194.801,-20.594,182021846,194801664,291007319,10.172,14.456,15.092, 0.000, 0.000,-44.348,23.728 

2020/02/12 19:17:09 484,194.801,-20.599,182781302,194801649,292905961,10.269,14.345,14.977, 0.000, 0.000,-44.345,23.720 

2020/02/12 19:17:10 458,194.801,-20.598,182654805,194801699,293159236,10.397,14.225,14.869, 0.000, 0.000,-44.353,23.727 

2020/02/12 19:17:11 454,194.802,-20.603,182275006,194801662,290880720,10.184,14.435,15.065, 0.000, 0.000,-44.347,23.718 

2020/02/12 19:17:12 437,194.801,-20.602,183034438,194801643,292146482,10.263,14.356,14.984, 0.000, 0.000,-44.347,23.718 

2020/02/12 19:17:13 420,194.801,-20.591,182528261,194801717,292779553,10.316,14.316,14.956, 0.000, 0.000,-44.345,23.728 

2020/02/12 19:17:14 408,194.801,-20.587,182401574,194801658,290754084,10.199,14.430,15.070, 0.000, 0.000,-44.355,23.736 

2020/02/12 19:17:15 389,194.801,-20.588,183161029,194801647,293032560,10.294,14.338,14.985, 0.000, 0.000,-44.345,23.730 

2020/02/12 19:17:16 375,194.801,-20.590,183287764,194801729,293159350,10.318,14.306,14.955, 0.000, 0.000,-44.342,23.725 

2020/02/12 19:17:17 360,194.801,-20.596,182401574,194801655,291513563,10.249,14.375,15.014, 0.000, 0.000,-44.350,23.727 

2020/02/12 19:17:18 343,194.802,-20.600,183667396,194801670,294424959,10.337,14.283,14.910, 0.000, 0.000,-44.339,23.712 

2020/02/12 19:17:19 330,194.801,-20.584,183414308,194801711,292779553,10.328,14.296,14.934, 0.000, 0.000,-44.342,23.731 

2020/02/12 19:17:20 304,194.802,-20.605,182907893,194801659,291893360,10.242,14.376,15.011, 0.000, 0.000,-44.354,23.754 

2020/02/12 19:17:21 296,194.802,-20.592,183793988,194801674,294424921,10.344,14.283,14.923, 0.000, 0.000,-44.347,23.728 

2020/02/12 19:17:22 281,194.801,-20.588,183161124,194801697,292652954,10.263,14.359,15.004, 0.000, 0.000,-44.350,23.735 

2020/02/12 19:17:23 243,194.801,-20.588,182781325,194801661,292526241,10.304,14.332,14.971, 0.000, 0.000,-44.354,23.746 

2020/02/12 19:17:24 250,194.801,-20.588,183667396,194801671,293792078,10.297,14.334,14.976, 0.000, 0.000,-44.357,23.742 

2020/02/12 19:17:25 233,194.801,-20.586,184173740,194801685,294678157,10.351,14.291,14.922, 0.000, 0.000,-44.359,23.746 

2020/02/12 19:17:26 197,194.803,-20.609,182148485,194801700,290501150,10.152,14.466,15.102, 0.000, 0.000,-44.346,23.737 

2020/02/12 19:17:27 203,194.801,-20.583,182401574,194801658,291513563,10.239,14.405,15.038, 0.000, 0.000,-44.351,23.741 

2020/02/12 19:17:28 187,194.802,-20.585,183161053,194801659,293032560,10.293,14.340,14.982, 0.000, 0.000,-44.351,23.739 

2020/02/12 19:17:29 160,194.800,-20.674,182021894,194801688,293159350,10.211,14.335,14.978, 0.000, 0.000,-44.348,23.732 

2020/02/12 19:17:30 157,194.801,-20.579,182274959,194801645,291893322,10.240,14.405,15.037, 0.000, 0.000,-44.355,23.749 

2020/02/12 19:17:31 140,194.801,-20.599,183793988,194801679,293665479,10.313,14.301,14.939, 0.000, 0.000,-44.340,23.714 

2020/02/12 19:17:32 123,194.801,-20.587,183034580,194801715,292652992,10.259,14.375,15.007, 0.000, 0.000,-44.344,23.716 

2020/02/12 19:17:33 108,194.801,-20.591,182907893,194801655,292019883,10.238,14.385,15.030, 0.000, 0.000,-44.367,23.749 

2020/02/12 19:17:34 926,194.801,-20.666,184173740,194801686,293032598,10.230,14.323,14.966, 0.000, 0.000,-44.342,23.648 

2020/02/12 19:17:35 783,194.800,-20.594,182907988,194801713,291766988,10.266,14.363,14.999, 0.000, 0.000,-44.339,23.718 

2020/02/12 19:17:36 642,194.801,-20.578,183161029,194801646,292779400,10.290,14.360,14.979, 0.000, 0.000,-44.358,23.734 

2020/02/12 19:17:37 462,194.802,-20.582,183793964,194801664,293538995,10.341,14.294,14.941, 0.000, 0.000,-44.342,23.733 

2020/02/12 19:17:38 328,194.800,-20.586,183161124,194801698,292399794,10.231,14.403,15.049, 0.000, 0.000,-44.357,23.745 

2020/02/12 19:17:39 667,194.802,-20.591,183287621,194801656,293032484,10.301,14.337,14.970, 0.000, 0.000,-44.352,23.740 

2020/02/12 19:17:39 999,194.801,-20.600,184173716,194801675,294171799,10.332,14.296,14.933, 0.000, 0.000,-44.354,23.728 

2020/02/12 19:17:40 984,194.801,-20.582,183161124,194801692,292020035,10.233,14.412,15.048, 0.000, 0.000,-44.350,23.741 

2020/02/12 19:17:41 946,194.800,-20.592,183034461,194801653,293159121,10.290,14.333,14.975, 0.000, 0.000,-44.353,23.747 

2020/02/12 19:17:42 953,194.802,-20.579,183793988,194801677,294045276,10.309,14.325,14.966, 0.000, 0.000,-44.347,23.742 

2020/02/12 19:17:43 936,194.801,-20.591,183920580,194801683,293665517,10.293,14.337,14.958, 0.000, 0.000,-44.340,23.722 

2020/02/12 19:17:44 901,194.802,-20.593,182148485,194801699,290754197,10.166,14.454,15.101, 0.000, 0.000,-44.360,23.736 

2020/02/12 19:17:45 907,194.801,-20.587,182148367,194801633,291766685,10.295,14.339,14.975, 0.000, 0.000,-44.350,23.736 

2020/02/12 19:17:46 890,194.802,-20.589,183540781,194801653,293159121,10.291,14.341,14.982, 0.000, 0.000,-44.345,23.730 

2020/02/12 19:17:47 863,194.801,-20.588,182275077,194801700,293665632,10.400,14.237,14.872, 0.000, 0.000,-44.352,23.741 

2020/02/12 19:17:48 860,194.802,-20.668,182907893,194801657,292652764,10.240,14.316,14.953, 0.000, 0.000,-44.353,23.658 

2020/02/12 19:17:49 842,194.801,-20.592,183920556,194801672,294551520,10.337,14.299,14.924, 0.000, 0.000,-44.343,23.725 

2020/02/12 19:17:50 827,194.801,-20.588,182908012,194801723,292526393,10.265,14.372,15.008, 0.000, 0.000,-44.358,23.751 

2020/02/12 19:17:51 811,194.800,-20.600,182654710,194801651,292526127,10.312,14.313,14.952, 0.000, 0.000,-44.369,23.746 

2020/02/12 19:17:52 796,194.802,-20.587,183540805,194801664,293412434,10.327,14.309,14.951, 0.000, 0.000,-44.350,23.736 

2020/02/12 19:17:53 781,194.801,-20.579,183034556,194801704,292652992,10.262,14.386,15.009, 0.000, 0.000,-44.352,23.746 

2020/02/12 19:17:54 767,194.800,-20.578,183034461,194801655,293285720,10.336,14.304,14.937, 0.000, 0.000,-44.360,23.752 

2020/02/12 19:17:55 749,194.803,-20.615,183794012,194801692,293285835,10.259,14.354,14.988, 0.000, 0.000,-44.346,23.704 

2020/02/12 19:17:56 732,194.801,-20.558,182907988,194801713,291766988,10.260,14.411,15.044, 0.000, 0.000,-44.351,23.767 

2020/02/12 19:17:57 706,194.802,-20.572,182907893,194801660,293538880,10.318,14.339,14.964, 0.000, 0.000,-44.355,23.754 

2020/02/12 19:17:58 702,194.801,-20.583,183793988,194801678,293538918,10.298,14.334,14.975, 0.000, 0.000,-44.350,23.740 

2020/02/12 19:17:59 687,194.801,-20.592,183161124,194801697,292779553,10.250,14.377,15.016, 0.000, 0.000,-44.354,23.736 

2020/02/12 19:18:00 649,194.802,-20.671,183034461,194801650,292399718,10.190,14.369,14.999, 0.000, 0.000,-44.353,23.648 

2020/02/12 19:18:01 655,194.801,-20.592,183540876,194801700,293792193,10.313,14.316,14.961, 0.000, 0.000,-44.355,23.736 

2020/02/12 19:18:02 640,194.802,-20.582,184047124,194801667,294045276,10.335,14.309,14.947, 0.000, 0.000,-44.351,23.742 

2020/02/12 19:18:03 604,194.801,-20.580,183034556,194801702,291893436,10.230,14.416,15.051, 0.000, 0.000,-44.357,23.756 

2020/02/12 19:18:04 610,194.801,-20.581,182401598,194801673,290247726,10.164,14.487,15.099, 0.000, 0.000,-44.362,23.754 

2020/02/12 19:18:05 594,194.801,-20.665,183034485,194801666,292273119,10.203,14.358,14.995, 0.000, 0.000,-44.356,23.663 

2020/02/12 19:18:06 566,194.801,-20.581,182401645,194801697,292653068,10.321,14.321,14.966, 0.000, 0.000,-44.342,23.723 

2020/02/12 19:18:07 563,194.802,-20.585,182401598,194801676,290500962,10.160,14.488,15.112, 0.000, 0.000,-44.360,23.748 

2020/02/12 19:18:08 545,194.801,-20.588,183414213,194801663,293032484,10.300,14.336,14.976, 0.000, 0.000,-44.357,23.742 

2020/02/12 19:18:09 530,194.802,-20.582,182908060,194801748,292779667,10.334,14.307,14.949, 0.000, 0.000,-44.340,23.731 

2020/02/12 19:18:10 513,194.801,-20.586,182401550,194801649,291387002,10.238,14.404,15.036, 0.000, 0.000,-44.369,23.770 

2020/02/12 19:18:11 498,194.803,-20.608,182781325,194801666,292399718,10.256,14.363,14.998, 0.000, 0.000,-44.356,23.722 

2020/02/12 19:18:12 484,194.802,-20.597,183414332,194801723,293032789,10.289,14.331,14.963, 0.000, 0.000,-44.351,23.728 

2020/02/12 19:18:13 469,194.802,-20.583,182654734,194801657,291387040,10.229,14.419,15.047, 0.000, 0.000,-44.372,23.747 

2020/02/12 19:18:14 451,194.802,-20.667,183920556,194801672,293918677,10.269,14.287,14.922, 0.000, 0.000,-44.345,23.651 

2020/02/12 19:18:15 435,194.804,-20.630,183540900,194801715,292653144,10.284,14.315,14.945, 0.000, 0.000,-44.349,23.691 

2020/02/12 19:18:16 413,194.801,-20.578,182528142,194801653,291893322,10.246,14.398,15.024, 0.000, 0.000,-44.365,23.756 

2020/02/12 19:18:17 405,194.798,-20.655,183414237,194801669,294424997,10.328,14.243,14.877, 0.000, 0.000,-44.366,23.684 

2020/02/12 19:18:18 390,194.801,-20.574,183540852,194801690,293159312,10.301,14.350,14.982, 0.000, 0.000,-44.344,23.743 

2020/02/12 19:18:19 352,194.801,-20.590,182781349,194801673,291766799,10.222,14.412,15.044, 0.000, 0.000,-44.363,23.744 

2020/02/12 19:18:20 358,194.801,-20.674,183414284,194801694,292906114,10.214,14.338,14.971, 0.000, 0.000,-44.346,23.645 

2020/02/12 19:18:21 342,194.801,-20.582,183793940,194801653,293412319,10.303,14.335,14.963, 0.000, 0.000,-44.344,23.735 

2020/02/12 19:18:22 305,194.800,-20.584,182907988,194801713,291893436,10.276,14.357,14.991, 0.000, 0.000,-44.341,23.747 

2020/02/12 19:18:23 310,194.802,-20.584,182148438,194801672,291007281,10.191,14.453,15.074, 0.000, 0.000,-44.352,23.741 

2020/02/12 19:18:24 296,194.802,-20.579,182907870,194801648,292399642,10.271,14.368,14.995, 0.000, 0.000,-44.356,23.750 

2020/02/12 19:18:25 269,194.800,-20.585,182275077,194801702,293412472,10.336,14.291,14.940, 0.000, 0.000,-44.350,23.737 

2020/02/12 19:18:26 266,194.801,-20.588,182401574,194801657,291513487,10.299,14.338,14.973, 0.000, 0.000,-44.345,23.730 

2020/02/12 19:18:27 248,194.802,-20.579,183034438,194801640,293665479,10.353,14.291,14.929, 0.000, 0.000,-44.350,23.744 

2020/02/12 19:18:28 233,194.801,-20.590,182654900,194801745,292779629,10.294,14.343,14.972, 0.000, 0.000,-44.349,23.739 

2020/02/12 19:18:29 219,194.801,-20.596,182401574,194801659,292019921,10.282,14.351,14.983, 0.000, 0.000,-44.352,23.746 

2020/02/12 19:18:30 202,194.801,-20.578,183540781,194801658,293792078,10.339,14.310,14.945, 0.000, 0.000,-44.344,23.740 

2020/02/12 19:18:31 187,194.801,-20.583,183034604,194801730,292906190,10.280,14.366,14.997, 0.000, 0.000,-44.341,23.731 

2020/02/12 19:18:32 172,194.801,-20.582,182528166,194801661,292019959,10.254,14.392,15.020, 0.000, 0.000,-44.361,23.747 

2020/02/12 19:18:33 154,194.801,-20.580,183161101,194801690,293412396,10.308,14.336,14.957, 0.000, 0.000,-44.348,23.742 

2020/02/12 19:18:34 138,194.801,-20.597,183414308,194801706,292526393,10.239,14.394,15.025, 0.000, 0.000,-44.353,23.729 

2020/02/12 19:18:35 115,194.801,-20.575,183034461,194801648,292652802,10.313,14.344,14.958, 0.000, 0.000,-44.354,23.766 

2020/02/12 19:18:36 107,194.801,-20.571,183793940,194801653,294678157,10.364,14.292,14.925, 0.000, 0.000,-44.352,23.754 

2020/02/12 19:18:37 930,194.801,-20.594,183161124,194801692,292652992,10.275,14.363,14.990, 0.000, 0.000,-44.352,23.731 

2020/02/12 19:18:38 550,194.801,-20.587,182781278,194801643,292779324,10.326,14.321,14.948, 0.000, 0.000,-44.352,23.665 

2020/02/12 19:18:39 609,194.801,-20.658,183920508,194801646,294678119,10.338,14.227,14.868, 0.000, 0.000,-44.362,23.677 

2020/02/12 19:18:40 447,194.801,-20.575,183540828,194801676,293665441,10.369,14.284,14.916, 0.000, 0.000,-44.359,23.757 

2020/02/12 19:18:41 872,194.801,-20.660,182907941,194801688,291893398,10.214,14.356,14.985, 0.000, 0.000,-44.358,23.744 

2020/02/12 19:18:42 160,194.800,-20.582,182654757,194801673,290754121,10.253,14.393,15.021, 0.000, 0.000,-44.350,23.742 

2020/02/12 19:18:42 998,194.799,-20.618,182401574,194801660,291513601,10.238,14.377,15.004, 0.000, 0.000,-44.356,23.711 

2020/02/12 19:18:43 972,194.801,-20.569,182907988,194801707,292273157,10.310,14.349,14.984, 0.000, 0.000,-44.362,23.745 

2020/02/12 19:18:44 969,194.801,-20.671,182654781,194801685,290880758,10.123,14.440,15.068, 0.000, 0.000,-44.358,23.660 

2020/02/12 19:18:45 951,194.802,-20.669,182654781,194801681,290754235,10.132,14.429,15.062, 0.000, 0.000,-44.349,23.653 

2020/02/12 19:18:46 935,194.801,-20.584,182907988,194801710,291893512,10.260,14.387,15.023, 0.000, 0.000,-44.343,23.730 

2020/02/12 19:18:47 919,194.801,-20.588,182275030,194801677,290627598,10.154,14.490,15.117, 0.000, 0.000,-44.349,23.737 

2020/02/12 19:18:48 904,194.801,-20.591,182907893,194801656,291260403,10.165,14.477,15.098, 0.000, 0.000,-44.351,23.734 

2020/02/12 19:18:49 889,194.801,-20.580,183034580,194801715,292779553,10.283,14.357,14.986, 0.000, 0.000,-44.338,23.731 

2020/02/12 19:18:50 875,194.801,-20.579,182275030,194801674,290627560,10.192,14.449,15.091, 0.000, 0.000,-44.342,23.732 

2020/02/12 19:18:51 857,194.801,-20.577,182781278,194801640,292273043,10.274,14.378,15.002, 0.000, 0.000,-44.351,23.748 

2020/02/12 19:18:52 844,194.801,-20.582,183540876,194801699,292526545,10.315,14.332,14.966, 0.000, 0.000,-44.334,23.725 

2020/02/12 19:18:53 818,194.801,-20.672,182528261,194801715,289488473,10.019,14.534,15.164, 0.000, 0.000,-44.359,23.750 

2020/02/12 19:18:54 810,194.801,-20.671,182907870,194801648,292905885,10.272,14.282,14.912, 0.000, 0.000,-44.347,23.649 

2020/02/12 19:18:55 795,194.802,-20.580,183667420,194801680,293918677,10.312,14.329,14.969, 0.000, 0.000,-44.339,23.733 

2020/02/12 19:18:56 757,194.801,-20.653,182275030,194801675,291640200,10.211,14.351,14.995, 0.000, 0.000,-44.355,23.752 

2020/02/12 19:18:57 763,194.801,-20.662,182528213,194801695,290374476,10.091,14.477,15.106, 0.000, 0.000,-44.352,23.663 

2020/02/12 19:18:58 747,194.801,-20.663,182907846,194801639,291893246,10.206,14.360,14.986, 0.000, 0.000,-44.355,23.665 

2020/02/12 19:18:59 711,194.801,-20.586,183287621,194801654,294804680,10.420,14.221,14.855, 0.000, 0.000,-44.348,23.656 

2020/02/12 19:19:00 718,194.802,-20.580,183414260,194801686,292020073,10.233,14.401,15.046, 0.000, 0.000,-44.348,23.742 

2020/02/12 19:19:01 701,194.801,-20.579,181895302,194801690,291133918,10.276,14.376,15.002, 0.000, 0.000,-44.363,23.757 

2020/02/12 19:19:02 675,194.802,-20.584,183667444,194801693,291386926,10.219,14.429,15.059, 0.000, 0.000,-44.355,23.736 

2020/02/12 19:19:03 671,194.801,-20.661,183540924,194801729,291513791,10.134,14.433,15.068, 0.000, 0.000,-44.342,23.653 

2020/02/12 19:19:04 654,194.801,-20.673,182401645,194801694,291387078,10.199,14.359,14.982, 0.000, 0.000,-44.356,23.655 

2020/02/12 19:19:05 637,194.802,-20.662,183034438,194801644,292019959,10.175,14.395,15.015, 0.000, 0.000,-44.345,23.649 

2020/02/12 19:19:06 625,194.801,-20.576,182528261,194801715,291640389,10.226,14.412,15.060, 0.000, 0.000,-44.348,23.739 

2020/02/12 19:19:07 606,194.801,-20.591,182148438,194801671,291133918,10.216,14.418,15.052, 0.000, 0.000,-44.360,23.743 

2020/02/12 19:19:08 592,194.801,-20.574,182654710,194801641,292019845,10.273,14.369,15.012, 0.000, 0.000,-44.370,23.769 

2020/02/12 19:19:09 577,194.801,-20.580,182528237,194801702,291387192,10.199,14.443,15.076, 0.000, 0.000,-44.355,23.738 

2020/02/12 19:19:10 560,194.801,-20.568,182021846,194801667,291133880,10.214,14.433,15.076, 0.000, 0.000,-44.370,23.775 

2020/02/12 19:19:11 547,194.802,-20.591,182528142,194801649,292399566,10.324,14.312,14.950, 0.000, 0.000,-44.362,23.745 

2020/02/12 19:19:12 521,194.803,-20.682,182781373,194801693,291766799,10.179,14.363,14.991, 0.000, 0.000,-44.345,23.699 

2020/02/12 19:19:13 513,194.802,-20.664,182275077,194801704,290247953,10.092,14.477,15.102, 0.000, 0.000,-44.341,23.650 

2020/02/12 19:19:14 498,194.801,-20.672,183034438,194801637,292273005,10.227,14.330,14.960, 0.000, 0.000,-44.340,23.641 

2020/02/12 19:19:15 460,194.801,-20.656,183287788,194801741,291007546,10.139,14.434,15.065, 0.000, 0.000,-44.351,23.736 

2020/02/12 19:19:16 467,194.801,-20.670,182654805,194801700,290627598,10.120,14.447,15.069, 0.000, 0.000,-44.348,23.650 

