mean,RMS,ptp,std,max,min
23.369,23.369,0.196,0.07,23.446,23.25
23.36,23.361,0.196,0.069,23.446,23.25
23.363,23.363,0.196,0.071,23.446,23.25
23.358,23.358,0.196,0.067,23.446,23.25
23.36,23.36,0.196,0.068,23.446,23.25
23.336,23.336,0.22,0.075,23.428,23.208
23.343,23.343,0.22,0.071,23.428,23.208
23.341,23.342,0.22,0.07,23.428,23.208
23.35,23.351,0.22,0.068,23.428,23.208
23.354,23.354,0.22,0.064,23.428,23.208
23.353,23.353,0.22,0.064,23.428,23.208
23.35,23.351,0.22,0.065,23.428,23.208
23.35,23.35,0.215,0.064,23.423,23.208
23.348,23.348,0.215,0.063,23.423,23.208
23.342,23.342,0.215,0.062,23.423,23.208
23.356,23.356,0.142,0.044,23.423,23.281
23.357,23.357,0.142,0.043,23.423,23.281
23.359,23.359,0.142,0.045,23.423,23.281
23.354,23.354,0.142,0.045,23.423,23.281
23.368,23.368,0.12,0.041,23.423,23.303
23.366,23.366,0.12,0.04,23.423,23.303
23.376,23.376,0.098,0.035,23.423,23.325
23.369,23.369,0.091,0.032,23.416,23.325
23.366,23.366,0.091,0.033,23.416,23.325
23.376,23.376,0.088,0.034,23.424,23.336
23.376,23.376,0.088,0.034,23.424,23.336
23.383,23.383,0.088,0.034,23.424,23.336
23.384,23.384,0.088,0.035,23.424,23.336
23.39,23.39,0.084,0.031,23.424,23.34
23.388,23.388,0.084,0.03,23.424,23.34
23.38,23.38,0.111,0.037,23.424,23.313
23.378,23.378,0.111,0.037,23.424,23.313
23.385,23.385,0.116,0.039,23.429,23.313
23.386,23.386,0.116,0.038,23.429,23.313
23.382,23.382,0.116,0.036,23.429,23.313
23.382,23.382,0.116,0.035,23.429,23.313
23.382,23.382,0.116,0.035,23.429,23.313
23.384,23.384,0.124,0.038,23.437,23.313
23.387,23.387,0.124,0.04,23.437,23.313
23.382,23.382,0.124,0.042,23.437,23.313
23.384,23.384,0.103,0.038,23.437,23.334
23.386,23.386,0.103,0.038,23.437,23.334
23.386,23.386,0.103,0.039,23.437,23.334
23.385,23.385,0.107,0.041,23.437,23.33
23.389,23.389,0.107,0.042,23.437,23.33
23.395,23.395,0.107,0.04,23.437,23.33
23.388,23.388,0.107,0.042,23.437,23.33
23.37,23.37,0.166,0.052,23.43,23.264
23.368,23.368,0.166,0.05,23.43,23.264
23.376,23.376,0.166,0.052,23.43,23.264
23.388,23.388,0.188,0.055,23.452,23.264
23.38,23.38,0.188,0.058,23.452,23.264
23.379,23.379,0.188,0.057,23.452,23.264
23.378,23.378,0.188,0.059,23.452,23.264
23.377,23.377,0.188,0.059,23.452,23.264
23.374,23.375,0.188,0.058,23.452,23.264
23.376,23.376,0.188,0.057,23.452,23.264
23.388,23.388,0.14,0.043,23.452,23.312
23.39,23.39,0.14,0.045,23.452,23.312
23.39,23.39,0.14,0.045,23.452,23.312
23.385,23.385,0.119,0.04,23.431,23.312
23.392,23.392,0.119,0.034,23.431,23.312
23.385,23.385,0.119,0.035,23.431,23.312
23.396,23.396,0.082,0.026,23.431,23.349
23.395,23.395,0.082,0.025,23.431,23.349
23.394,23.394,0.082,0.026,23.431,23.349
23.395,23.395,0.082,0.025,23.431,23.349
23.38,23.38,0.204,0.056,23.431,23.227
23.37,23.371,0.195,0.055,23.422,23.227
23.369,23.369,0.195,0.054,23.422,23.227
23.352,23.353,0.195,0.065,23.422,23.227
23.347,23.347,0.195,0.064,23.422,23.227
23.341,23.341,0.195,0.066,23.422,23.227
23.332,23.332,0.181,0.06,23.408,23.227
23.325,23.325,0.181,0.056,23.408,23.227
23.328,23.328,0.186,0.06,23.413,23.227
23.329,23.329,0.186,0.06,23.413,23.227
23.34,23.34,0.177,0.05,23.413,23.236
23.347,23.347,0.177,0.054,23.413,23.236
23.343,23.343,0.177,0.05,23.413,23.236
23.353,23.353,0.12,0.036,23.413,23.293
23.354,23.354,0.12,0.036,23.413,23.293
23.365,23.365,0.089,0.032,23.413,23.324
23.367,23.367,0.089,0.031,23.413,23.324
23.364,23.364,0.113,0.035,23.413,23.3
23.36,23.361,0.11,0.031,23.41,23.3
23.369,23.369,0.166,0.044,23.466,23.3
23.368,23.368,0.166,0.046,23.466,23.3
23.354,23.354,0.199,0.052,23.466,23.267
23.352,23.352,0.199,0.052,23.466,23.267
23.362,23.362,0.199,0.059,23.466,23.267
