mean,RMS,ptp,std,max,min
19.638,19.638,0.141,0.042,19.709,19.568
19.64,19.64,0.135,0.042,19.714,19.579
19.642,19.642,0.126,0.043,19.714,19.588
19.648,19.648,0.127,0.039,19.715,19.588
19.646,19.646,0.131,0.039,19.717,19.586
19.633,19.633,0.133,0.038,19.719,19.586
19.632,19.632,0.129,0.035,19.719,19.59
19.636,19.636,0.126,0.034,19.714,19.588
19.644,19.644,0.156,0.039,19.732,19.576
19.646,19.646,0.17,0.042,19.732,19.562
19.641,19.641,0.169,0.042,19.728,19.559
19.641,19.641,0.169,0.04,19.728,19.559
19.638,19.638,0.154,0.038,19.724,19.57
19.641,19.641,0.19,0.042,19.734,19.544
19.636,19.636,0.19,0.043,19.734,19.544
19.633,19.634,0.166,0.04,19.723,19.557
19.643,19.643,0.169,0.042,19.73,19.561
19.65,19.65,0.16,0.042,19.73,19.57
19.646,19.646,0.181,0.039,19.756,19.575
19.641,19.641,0.181,0.038,19.756,19.575
19.64,19.64,0.18,0.037,19.726,19.546
19.634,19.634,0.164,0.036,19.706,19.542
19.637,19.637,0.164,0.039,19.706,19.542
19.642,19.642,0.144,0.041,19.708,19.564
19.644,19.644,0.134,0.042,19.708,19.574
19.633,19.633,0.127,0.04,19.701,19.574
19.635,19.635,0.13,0.037,19.704,19.574
19.644,19.644,0.158,0.04,19.748,19.59
19.629,19.629,0.175,0.041,19.748,19.573
19.632,19.632,0.159,0.042,19.732,19.573
19.641,19.642,0.151,0.043,19.732,19.581
19.637,19.637,0.151,0.043,19.731,19.58
19.641,19.641,0.17,0.045,19.75,19.58
19.639,19.639,0.178,0.043,19.75,19.572
19.638,19.638,0.132,0.04,19.704,19.572
19.638,19.638,0.167,0.042,19.752,19.585
19.637,19.637,0.183,0.043,19.762,19.579
19.64,19.64,0.205,0.046,19.762,19.557
19.639,19.639,0.196,0.044,19.753,19.557
19.641,19.641,0.175,0.04,19.765,19.59
19.637,19.637,0.184,0.039,19.765,19.581
19.64,19.64,0.164,0.041,19.745,19.581
19.644,19.644,0.161,0.041,19.745,19.584
19.648,19.648,0.148,0.041,19.732,19.584
19.656,19.657,0.16,0.044,19.72,19.56
19.646,19.646,0.18,0.049,19.727,19.547
19.642,19.643,0.18,0.05,19.727,19.547
19.648,19.649,0.187,0.052,19.725,19.538
19.648,19.648,0.18,0.048,19.718,19.538
19.644,19.644,0.173,0.045,19.718,19.545
19.641,19.641,0.268,0.051,19.791,19.523
19.651,19.651,0.268,0.051,19.791,19.523
19.658,19.658,0.185,0.043,19.736,19.551
19.661,19.661,0.169,0.045,19.722,19.553
19.651,19.651,0.157,0.043,19.723,19.566
19.648,19.648,0.178,0.042,19.723,19.545
19.653,19.653,0.177,0.045,19.722,19.545
19.662,19.662,0.165,0.046,19.736,19.571
19.666,19.666,0.177,0.051,19.736,19.559
19.662,19.662,0.175,0.051,19.734,19.559
19.659,19.659,0.18,0.049,19.739,19.559
19.648,19.648,0.198,0.047,19.749,19.551
19.652,19.652,0.198,0.047,19.749,19.551
19.657,19.657,0.196,0.049,19.74,19.544
19.657,19.657,0.203,0.051,19.747,19.544
19.656,19.656,0.191,0.049,19.747,19.556
19.655,19.655,0.17,0.046,19.739,19.569
19.663,19.663,0.178,0.043,19.751,19.573
19.655,19.655,0.191,0.044,19.751,19.56
19.65,19.65,0.17,0.043,19.73,19.56
19.658,19.658,0.156,0.04,19.73,19.574
19.654,19.654,0.156,0.042,19.72,19.564
19.654,19.654,0.158,0.04,19.722,19.564
19.657,19.657,0.17,0.041,19.722,19.552
19.66,19.66,0.189,0.043,19.741,19.552
19.659,19.659,0.162,0.036,19.741,19.579
19.655,19.655,0.157,0.036,19.733,19.576
19.656,19.656,0.175,0.04,19.743,19.568
19.655,19.655,0.175,0.039,19.743,19.568
19.648,19.648,0.145,0.04,19.721,19.576
19.647,19.647,0.164,0.044,19.727,19.563
19.651,19.651,0.164,0.043,19.727,19.563
19.65,19.65,0.154,0.039,19.719,19.565
19.648,19.648,0.154,0.035,19.719,19.565
19.653,19.653,0.164,0.036,19.734,19.57
19.657,19.657,0.158,0.039,19.734,19.576
19.657,19.657,0.174,0.045,19.733,19.559
19.661,19.662,0.174,0.048,19.733,19.559
19.659,19.659,0.199,0.054,19.752,19.553
19.655,19.655,0.199,0.055,19.752,19.553
19.651,19.651,0.177,0.056,19.745,19.568
19.659,19.659,0.174,0.056,19.744,19.57
19.663,19.663,0.187,0.051,19.758,19.571
19.658,19.658,0.189,0.051,19.758,19.569
19.66,19.661,0.2,0.055,19.758,19.558
19.648,19.648,0.19,0.06,19.748,19.558
19.639,19.639,0.2,0.053,19.748,19.548
19.643,19.643,0.185,0.05,19.733,19.548
19.65,19.65,0.177,0.051,19.745,19.568
19.647,19.647,0.167,0.052,19.745,19.578
19.654,19.654,0.158,0.054,19.737,19.579
19.661,19.661,0.16,0.052,19.74,19.58
19.654,19.654,0.169,0.047,19.746,19.577
19.658,19.658,0.169,0.043,19.746,19.577
19.659,19.659,0.181,0.044,19.755,19.574
19.653,19.653,0.181,0.043,19.755,19.574
19.651,19.651,0.174,0.045,19.744,19.57
19.651,19.651,0.2,0.05,19.77,19.57
19.659,19.659,0.192,0.053,19.77,19.578
19.663,19.663,0.184,0.049,19.767,19.583
19.666,19.666,0.184,0.05,19.767,19.583
19.671,19.671,0.167,0.05,19.759,19.592
19.663,19.663,0.184,0.049,19.774,19.59
19.656,19.656,0.184,0.045,19.774,19.59
19.658,19.658,0.159,0.04,19.755,19.596
19.657,19.657,0.19,0.044,19.774,19.584
19.661,19.661,0.19,0.048,19.774,19.584
19.669,19.669,0.164,0.044,19.755,19.591
19.668,19.668,0.16,0.045,19.751,19.591
19.665,19.665,0.181,0.051,19.773,19.592
19.671,19.671,0.181,0.05,19.773,19.592
19.67,19.67,0.202,0.052,19.771,19.569
19.651,19.652,0.202,0.05,19.771,19.569
19.65,19.65,0.165,0.046,19.752,19.587
19.659,19.659,0.161,0.044,19.752,19.591
19.659,19.659,0.18,0.042,19.774,19.594
19.652,19.652,0.18,0.046,19.774,19.594
19.655,19.655,0.189,0.049,19.772,19.583
19.658,19.658,0.202,0.049,19.779,19.577
