mean,RMS,ptp,std,max,min
24.092,24.092,0.228,0.038,24.204,23.976
24.094,24.094,0.191,0.046,24.184,23.993
24.08,24.08,0.182,0.04,24.181,23.999
24.091,24.091,0.181,0.037,24.202,24.021
24.099,24.099,0.162,0.039,24.183,24.021
24.106,24.106,0.177,0.043,24.192,24.015
24.111,24.111,0.179,0.042,24.179,24.0
24.095,24.095,0.175,0.035,24.173,23.998
24.099,24.099,0.172,0.037,24.17,23.998
24.127,24.127,0.175,0.034,24.184,24.009
24.155,24.155,0.186,0.034,24.268,24.082
24.107,24.108,0.227,0.044,24.231,24.004
24.094,24.094,0.254,0.033,24.218,23.964
24.116,24.116,0.182,0.03,24.246,24.064
24.138,24.138,0.164,0.037,24.241,24.077
24.169,24.169,0.208,0.041,24.268,24.06
24.122,24.122,0.17,0.04,24.229,24.059
24.108,24.108,0.157,0.033,24.21,24.053
24.13,24.13,0.152,0.032,24.222,24.07
24.137,24.137,0.18,0.038,24.257,24.077
24.118,24.118,0.173,0.037,24.231,24.058
24.145,24.145,0.171,0.04,24.238,24.067
24.158,24.158,0.147,0.037,24.231,24.084
24.14,24.14,0.163,0.041,24.23,24.067
24.13,24.13,0.151,0.04,24.213,24.062
24.137,24.137,0.158,0.04,24.22,24.062
24.15,24.15,0.188,0.042,24.227,24.039
24.135,24.135,0.157,0.039,24.2,24.043
