mean,RMS,ptp,std,max,min
17.022,17.022,0.229,0.042,17.133,16.904
16.99,16.99,0.276,0.045,17.128,16.852
16.973,16.973,0.213,0.051,17.096,16.883
17.001,17.002,0.248,0.053,17.106,16.858
16.998,16.998,0.242,0.051,17.111,16.869
16.986,16.986,0.228,0.051,17.12,16.892
16.983,16.983,0.211,0.045,17.087,16.876
16.982,16.982,0.239,0.038,17.096,16.857
16.985,16.985,0.222,0.035,17.121,16.899
16.99,16.99,0.208,0.041,17.126,16.918
16.994,16.994,0.228,0.04,17.108,16.88
16.996,16.996,0.26,0.048,17.125,16.865
17.003,17.003,0.24,0.049,17.113,16.873
16.989,16.989,0.218,0.035,17.104,16.886
16.977,16.977,0.207,0.027,17.081,16.874
16.988,16.988,0.213,0.04,17.104,16.891
17.021,17.021,0.202,0.047,17.117,16.915
16.994,16.994,0.247,0.037,17.115,16.868
16.98,16.98,0.225,0.031,17.095,16.87
16.985,16.985,0.204,0.032,17.111,16.907
16.997,16.998,0.239,0.04,17.141,16.902
16.996,16.996,0.222,0.041,17.115,16.893
16.99,16.99,0.199,0.037,17.065,16.866
17.016,17.016,0.212,0.031,17.132,16.92
17.021,17.021,0.246,0.051,17.152,16.906
16.998,16.998,0.222,0.039,17.096,16.874
16.995,16.995,0.251,0.036,17.123,16.872
17.015,17.015,0.221,0.041,17.14,16.919
