mean,RMS,ptp,std,max,min
23.323,23.323,0.275,0.057,23.484,23.209
23.341,23.341,0.217,0.043,23.479,23.262
23.552,23.552,0.265,0.059,23.683,23.418
23.744,23.744,0.174,0.043,23.825,23.651
23.667,23.667,0.189,0.041,23.741,23.552
23.582,23.582,0.192,0.04,23.663,23.471
23.718,23.719,0.295,0.042,23.851,23.556
23.647,23.647,0.174,0.036,23.759,23.585
23.646,23.646,0.185,0.021,23.728,23.543
23.539,23.539,0.337,0.075,23.699,23.362
23.552,23.552,0.306,0.071,23.72,23.414
23.715,23.715,0.254,0.049,23.858,23.604
