AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/10/11 02:44:55 379,M_1-PreAMP-S_3-2-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/10/11 02:45:08 256,194.801,-21.472,181262979,194801997,376451115,12.709, 7.278, 7.332, 0.000, 0.000,-42.114,20.587 

2019/10/11 02:45:09 236,194.801,-21.470,181389666,194802055,375438566,12.646, 7.341, 7.395, 0.000, 0.000,-42.091,20.566 

2019/10/11 02:45:10 226,194.801,-21.488,180124003,194802127,376577916,12.756, 7.215, 7.271, 0.000, 0.000,-42.093,20.550 

2019/10/11 02:45:11 212,194.801,-21.488,180124003,194802127,376577916,12.756, 7.215, 7.271, 0.000, 0.000,-42.104,20.585 

2019/10/11 02:45:12 195,194.801,-21.464,178858058,194802048,375818529,12.763, 7.229, 7.279, 0.000, 0.000,-42.093,20.571 

2019/10/11 02:45:13 180,194.801,-21.468,180883368,194802062,377337106,12.744, 7.247, 7.300, 0.000, 0.000,-42.087,20.565 

2019/10/11 02:45:14 165,194.801,-21.379,181642897,194802086,376071446,12.690, 7.386, 7.442, 0.000, 0.000,-42.075,20.642 

2019/10/11 02:45:15 124,194.801,-21.479,181010054,194802122,373413565,12.593, 7.387, 7.441, 0.000, 0.000,-42.099,20.565 

2019/10/11 02:45:16 135,194.801,-21.466,180883297,194802028,375565123,12.664, 7.327, 7.382, 0.000, 0.000,-42.103,20.582 

2019/10/11 02:45:17 120,194.801,-21.362,180250361,194802003,376830881,12.736, 7.362, 7.411, 0.000, 0.000,-42.068,20.652 

2019/10/11 02:45:18 103,194.801,-21.362,180250361,194802003,376830881,12.736, 7.362, 7.411, 0.000, 0.000,-42.081,20.552 

2019/10/11 02:45:19 853,194.801,-21.474,179870772,194802090,374932438,12.647, 7.338, 7.391, 0.000, 0.000,-42.081,20.552 

2019/10/11 02:45:20 703,194.801,-21.502,180250501,194802082,376324558,12.708, 7.248, 7.299, 0.000, 0.000,-42.110,20.552 

2019/10/11 02:45:21 572,194.801,-21.472,181009913,194802043,376071495,12.727, 7.258, 7.308, 0.000, 0.000,-42.115,20.588 

2019/10/11 02:45:22 117,194.801,-21.467,180123862,194802045,377337254,12.765, 7.225, 7.277, 0.000, 0.000,-42.077,20.555 

2019/10/11 02:45:23 265,194.801,-21.482,180883485,194802127,375691874,12.664, 7.309, 7.361, 0.000, 0.000,-42.086,20.549 

2019/10/11 02:45:24 813,194.801,-21.473,180883438,194802103,374173002,12.649, 7.336, 7.392, 0.000, 0.000,-42.102,20.575 

2019/10/11 02:45:24 992,194.801,-21.473,180883438,194802103,374173002,12.649, 7.336, 7.392, 0.000, 0.000,-42.083,20.570 

2019/10/11 02:45:25 979,194.801,-21.458,181895940,194802026,375944938,12.674, 7.326, 7.379, 0.000, 0.000,-42.083,20.570 

2019/10/11 02:45:26 961,194.801,-21.475,181136623,194802114,373666776,12.582, 7.393, 7.453, 0.000, 0.000,-42.081,20.551 

2019/10/11 02:45:27 947,194.801,-21.456,180123886,194802066,376198002,12.703, 7.297, 7.353, 0.000, 0.000,-42.092,20.582 

2019/10/11 02:45:28 912,194.801,-21.469,180123886,194802068,376451262,12.738, 7.255, 7.304, 0.000, 0.000,-42.091,20.567 

2019/10/11 02:45:29 917,194.801,-21.460,180250431,194802041,375438615,12.664, 7.328, 7.386, 0.000, 0.000,-42.089,20.574 

2019/10/11 02:45:30 897,194.801,-21.460,180250431,194802041,375438615,12.664, 7.328, 7.386, 0.000, 0.000,-42.096,20.586 

2019/10/11 02:45:31 882,194.801,-21.455,181516234,194802042,376197904,12.668, 7.331, 7.395, 0.000, 0.000,-42.084,20.576 

2019/10/11 02:45:32 868,194.801,-21.453,180250525,194802098,373666776,12.594, 7.408, 7.463, 0.000, 0.000,-42.084,20.576 

2019/10/11 02:45:33 851,194.801,-21.463,180376999,194802037,377210746,12.808, 7.185, 7.238, 0.000, 0.000,-42.100,20.582 

2019/10/11 02:45:34 823,194.801,-21.459,181389689,194802065,374805784,12.622, 7.379, 7.429, 0.000, 0.000,-42.091,20.578 

2019/10/11 02:45:35 821,194.801,-21.475,180250618,194802145,375438713,12.679, 7.301, 7.361, 0.000, 0.000,-42.088,20.558 

2019/10/11 02:45:36 804,194.801,-21.462,181136434,194802017,376577720,12.724, 7.273, 7.321, 0.000, 0.000,-42.097,20.581 

2019/10/11 02:45:37 789,194.801,-21.462,181136434,194802017,376577720,12.724, 7.273, 7.321, 0.000, 0.000,-42.077,20.559 

2019/10/11 02:45:38 775,194.801,-21.463,180883438,194802100,377210599,12.723, 7.268, 7.322, 0.000, 0.000,-42.077,20.559 

2019/10/11 02:45:39 757,194.801,-21.461,180756846,194802094,373160500,12.568, 7.429, 7.483, 0.000, 0.000,-42.079,20.563 

2019/10/11 02:45:40 745,194.801,-21.459,181010031,194802105,373666776,12.623, 7.380, 7.430, 0.000, 0.000,-42.102,20.589 

2019/10/11 02:45:41 698,194.801,-21.451,181009913,194802045,375565269,12.693, 7.309, 7.364, 0.000, 0.000,-42.096,20.590 

2019/10/11 02:45:42 714,194.801,-21.462,181642779,194802028,375944841,12.668, 7.325, 7.379, 0.000, 0.000,-42.098,20.581 

2019/10/11 02:45:43 696,194.801,-21.474,181263168,194802095,375565220,12.662, 7.322, 7.376, 0.000, 0.000,-42.089,20.560 

2019/10/11 02:45:44 680,194.801,-21.474,181263168,194802095,375565220,12.662, 7.322, 7.376, 0.000, 0.000,-42.100,20.592 

2019/10/11 02:45:45 667,194.801,-21.453,179364427,194802076,376577965,12.784, 7.211, 7.271, 0.000, 0.000,-42.100,20.592 

2019/10/11 02:45:46 647,194.801,-21.460,180376976,194802021,376198051,12.692, 7.301, 7.353, 0.000, 0.000,-42.084,20.569 

2019/10/11 02:45:47 633,194.801,-21.450,179617494,194802025,375818431,12.705, 7.303, 7.359, 0.000, 0.000,-42.074,20.569 

2019/10/11 02:45:48 590,194.801,-21.470,182022509,194802024,375311961,12.596, 7.396, 7.445, 0.000, 0.000,-42.088,20.563 

2019/10/11 02:45:49 602,194.801,-21.453,179997317,194802070,375818480,12.748, 7.255, 7.310, 0.000, 0.000,-42.113,20.605 

2019/10/11 02:45:50 589,194.801,-21.453,179997317,194802070,375818480,12.748, 7.253, 7.310, 0.000, 0.000,-42.106,20.575 

2019/10/11 02:45:51 573,194.801,-21.477,181009913,194802043,375691826,12.687, 7.290, 7.350, 0.000, 0.000,-42.083,20.574 

2019/10/11 02:45:52 555,194.801,-21.455,179617471,194802013,376071592,12.722, 7.281, 7.334, 0.000, 0.000,-42.083,20.574 

2019/10/11 02:45:53 540,194.801,-21.462,180756870,194802106,373413614,12.605, 7.392, 7.441, 0.000, 0.000,-42.098,20.581 

2019/10/11 02:45:54 514,194.801,-21.460,180756729,194802034,375438664,12.688, 7.313, 7.363, 0.000, 0.000,-42.103,20.588 

2019/10/11 02:45:55 509,194.801,-21.469,181389713,194802079,375312108,12.645, 7.343, 7.397, 0.000, 0.000,-42.093,20.569 

2019/10/11 02:45:56 495,194.801,-21.344,179997340,194802079,375565318,12.765, 7.349, 7.403, 0.000, 0.000,-42.079,20.681 

2019/10/11 02:45:57 476,194.801,-21.344,179997340,194802079,375565318,12.765, 7.349, 7.403, 0.000, 0.000,-42.110,20.580 

2019/10/11 02:45:58 461,194.801,-21.475,181769301,194801993,376197953,12.675, 7.302, 7.360, 0.000, 0.000,-42.110,20.580 

2019/10/11 02:45:59 445,194.801,-21.480,182275527,194801942,376451115,12.665, 7.315, 7.367, 0.000, 0.000,-42.103,20.568 

2019/10/11 02:46:00 429,194.801,-21.451,181136646,194802124,373160452,12.592, 7.417, 7.466, 0.000, 0.000,-42.099,20.593 

2019/10/11 02:46:01 385,194.801,-21.443,180503568,194802033,375312059,12.695, 7.323, 7.371, 0.000, 0.000,-42.098,20.600 

2019/10/11 02:46:02 399,194.801,-21.441,181896011,194802063,374805687,12.579, 7.438, 7.491, 0.000, 0.000,-42.086,20.590 

2019/10/11 02:46:03 386,194.801,-21.450,179870655,194802029,373919889,12.638, 7.370, 7.422, 0.000, 0.000,-42.095,20.591 

2019/10/11 02:46:04 367,194.801,-21.450,179870655,194802029,373919889,12.638, 7.370, 7.422, 0.000, 0.000,-42.110,20.603 

2019/10/11 02:46:05 351,194.801,-21.453,180630113,194802014,376451115,12.718, 7.287, 7.341, 0.000, 0.000,-42.110,20.603 

2019/10/11 02:46:06 337,194.801,-21.459,181009889,194802035,375438664,12.671, 7.323, 7.381, 0.000, 0.000,-42.108,20.594 

2019/10/11 02:46:07 323,194.801,-21.449,181009889,194802037,375818187,12.621, 7.385, 7.440, 0.000, 0.000,-42.089,20.586 

2019/10/11 02:46:08 277,194.801,-21.439,180883321,194802043,375565172,12.696, 7.324, 7.377, 0.000, 0.000,-42.107,20.614 

2019/10/11 02:46:09 290,194.801,-21.474,180250337,194801997,376451262,12.743, 7.238, 7.294, 0.000, 0.000,-42.097,20.569 

2019/10/11 02:46:10 275,194.801,-21.442,180503638,194802070,373919889,12.623, 7.389, 7.446, 0.000, 0.000,-42.091,20.594 

2019/10/11 02:46:11 258,194.801,-21.442,180503638,194802070,373919889,12.623, 7.389, 7.446, 0.000, 0.000,-42.114,20.597 

2019/10/11 02:46:12 241,194.801,-21.462,180503638,194802064,375945036,12.753, 7.243, 7.297, 0.000, 0.000,-42.114,20.597 

2019/10/11 02:46:13 229,194.801,-21.446,180756635,194801985,376830881,12.747, 7.262, 7.318, 0.000, 0.000,-42.109,20.609 

2019/10/11 02:46:14 212,194.801,-21.462,181136411,194802000,376451066,12.671, 7.328, 7.377, 0.000, 0.000,-42.099,20.583 

2019/10/11 02:46:15 190,194.801,-21.444,181389642,194802039,376071397,12.654, 7.364, 7.411, 0.000, 0.000,-42.085,20.586 

2019/10/11 02:46:16 182,194.801,-21.440,179997247,194802030,375185600,12.722, 7.293, 7.348, 0.000, 0.000,-42.106,20.611 

2019/10/11 02:46:17 164,194.801,-21.440,179997247,194802030,375185600,12.722, 7.293, 7.348, 0.000, 0.000,-42.071,20.638 

2019/10/11 02:46:18 149,194.801,-21.380,181642732,194802001,375818284,12.666, 7.411, 7.463, 0.000, 0.000,-42.082,20.550 

2019/10/11 02:46:19 135,194.801,-21.477,181136434,194802012,374679130,12.567, 7.420, 7.471, 0.000, 0.000,-42.084,20.552 

2019/10/11 02:46:20 120,194.801,-21.458,180503685,194802096,375058995,12.674, 7.329, 7.379, 0.000, 0.000,-42.099,20.587 

2019/10/11 02:46:21 780,194.801,-21.459,181642850,194802066,375185551,12.674, 7.324, 7.379, 0.000, 0.000,-42.100,20.586 

2019/10/11 02:46:22 897,194.801,-21.457,179744133,194802058,377084092,12.791, 7.215, 7.266, 0.000, 0.000,-42.101,20.590 

2019/10/11 02:46:23 715,194.801,-21.442,180377046,194802059,376577867,12.741, 7.281, 7.330, 0.000, 0.000,-42.085,20.589 

2019/10/11 02:46:24 546,194.801,-21.442,180377046,194802059,376577867,12.741, 7.281, 7.330, 0.000, 0.000,-42.083,20.579 

2019/10/11 02:46:25 390,194.801,-21.449,179870701,194802051,375818577,12.731, 7.288, 7.333, 0.000, 0.000,-42.083,20.579 

2019/10/11 02:46:26 271,194.801,-21.444,181009984,194802078,375185454,12.655, 7.358, 7.408, 0.000, 0.000,-42.103,20.604 

2019/10/11 02:46:27 971,194.801,-21.543,179744016,194802000,377463761,12.774, 7.141, 7.191, 0.000, 0.000,-42.124,20.525 

2019/10/11 02:46:27 965,194.801,-21.454,180630137,194802027,377969838,12.742, 7.259, 7.313, 0.000, 0.000,-42.093,20.584 

2019/10/11 02:46:28 978,194.801,-21.446,181516282,194802065,374932341,12.626, 7.383, 7.437, 0.000, 0.000,-42.089,20.589 

2019/10/11 02:46:29 962,194.801,-21.447,180503685,194802096,375818138,12.655, 7.355, 7.410, 0.000, 0.000,-42.097,20.596 

2019/10/11 02:46:30 945,194.801,-21.447,180503685,194802096,375818138,12.655, 7.355, 7.410, 0.000, 0.000,-42.133,20.531 

2019/10/11 02:46:31 931,194.801,-21.547,180376999,194802035,376198100,12.722, 7.189, 7.244, 0.000, 0.000,-42.133,20.531 

2019/10/11 02:46:32 915,194.801,-21.452,180123745,194801993,376577671,12.697, 7.309, 7.365, 0.000, 0.000,-42.095,20.589 

2019/10/11 02:46:33 900,194.801,-21.452,180503615,194802060,375565318,12.693, 7.314, 7.366, 0.000, 0.000,-42.093,20.585 

2019/10/11 02:46:34 867,194.801,-21.374,180123932,194802089,374679325,12.714, 7.367, 7.418, 0.000, 0.000,-42.084,20.656 

2019/10/11 02:46:35 867,194.801,-21.463,180883250,194801999,376704227,12.690, 7.305, 7.357, 0.000, 0.000,-42.099,20.581 

2019/10/11 02:46:36 853,194.801,-21.463,180883250,194801999,376704227,12.690, 7.305, 7.357, 0.000, 0.000,-42.082,20.589 

2019/10/11 02:46:37 839,194.801,-21.439,179997247,194802030,375944890,12.708, 7.310, 7.365, 0.000, 0.000,-42.101,20.598 

2019/10/11 02:46:38 821,194.801,-21.448,179744133,194802054,374046494,12.665, 7.341, 7.399, 0.000, 0.000,-42.101,20.598 

2019/10/11 02:46:39 806,194.801,-21.385,180630090,194802000,378349605,12.810, 7.268, 7.315, 0.000, 0.000,-42.075,20.636 

2019/10/11 02:46:40 777,194.801,-21.465,181009889,194802034,375565074,12.620, 7.375, 7.427, 0.000, 0.000,-42.084,20.564 

2019/10/11 02:46:41 774,194.801,-21.374,180630254,194802088,376198051,12.733, 7.349, 7.406, 0.000, 0.000,-42.087,20.659 

2019/10/11 02:46:42 760,194.801,-21.380,181263050,194802032,375691679,12.686, 7.395, 7.443, 0.000, 0.000,-42.080,20.647 

2019/10/11 02:46:43 743,194.801,-21.380,181263050,194802032,375691679,12.686, 7.395, 7.443, 0.000, 0.000,-42.083,20.570 

2019/10/11 02:46:44 727,194.801,-21.459,181009984,194802077,376830881,12.727, 7.274, 7.323, 0.000, 0.000,-42.083,20.570 

2019/10/11 02:46:45 713,194.801,-21.449,179870795,194802103,377083994,12.763, 7.247, 7.301, 0.000, 0.000,-42.091,20.587 

2019/10/11 02:46:46 697,194.801,-21.482,180503568,194802032,377463761,12.785, 7.188, 7.245, 0.000, 0.000,-42.100,20.563 

2019/10/11 02:46:47 652,194.801,-21.483,181009913,194802046,377083994,12.733, 7.239, 7.295, 0.000, 0.000,-42.100,20.562 

2019/10/11 02:46:48 667,194.801,-21.445,179364380,194802053,375691923,12.740, 7.268, 7.322, 0.000, 0.000,-42.094,20.594 

2019/10/11 02:46:49 648,194.801,-21.468,181516329,194802096,374299558,12.636, 7.354, 7.403, 0.000, 0.000,-42.116,20.594 

2019/10/11 02:46:50 635,194.801,-21.468,181516329,194802096,374299558,12.636, 7.354, 7.403, 0.000, 0.000,-42.078,20.639 

2019/10/11 02:46:51 621,194.801,-21.385,181263003,194802007,377843331,12.762, 7.310, 7.364, 0.000, 0.000,-42.078,20.639 

2019/10/11 02:46:52 602,194.801,-21.374,181263144,194802082,376071495,12.714, 7.372, 7.425, 0.000, 0.000,-42.074,20.646 

2019/10/11 02:46:53 587,194.801,-21.465,181010031,194802106,375058946,12.670, 7.323, 7.374, 0.000, 0.000,-42.095,20.575 

2019/10/11 02:46:54 544,194.801,-21.449,180123909,194802079,377590366,12.793, 7.211, 7.272, 0.000, 0.000,-42.097,20.594 

2019/10/11 02:46:55 558,194.801,-21.450,181263003,194802007,376577671,12.707, 7.295, 7.352, 0.000, 0.000,-42.092,20.588 

2019/10/11 02:46:56 540,194.801,-21.450,181263003,194802007,376577671,12.707, 7.306, 7.352, 0.000, 0.000,-42.083,20.572 

2019/10/11 02:46:57 523,194.801,-21.456,180123932,194802092,376071397,12.684, 7.322, 7.373, 0.000, 0.000,-42.078,20.646 

2019/10/11 02:46:58 511,194.801,-21.378,180377070,194802074,377716971,12.846, 7.236, 7.285, 0.000, 0.000,-42.078,20.646 

2019/10/11 02:46:59 493,194.801,-21.472,181389501,194801966,377843233,12.731, 7.255, 7.311, 0.000, 0.000,-42.099,20.572 

2019/10/11 02:47:00 477,194.801,-21.535,180123909,194802075,377970133,12.780, 7.143, 7.195, 0.000, 0.000,-42.099,20.509 

2019/10/11 02:47:01 463,194.801,-21.378,180503756,194802135,375058946,12.692, 7.382, 7.437, 0.000, 0.000,-42.080,20.648 

2019/10/11 02:47:02 446,194.801,-21.467,179490972,194802062,379109236,12.907, 7.087, 7.136, 0.000, 0.000,-42.104,20.583 

2019/10/11 02:47:03 433,194.801,-21.467,179490972,194802062,379109236,12.907, 7.087, 7.136, 0.000, 0.000,-42.089,20.569 

2019/10/11 02:47:04 415,194.801,-21.465,180883297,194802022,377590366,12.780, 7.209, 7.264, 0.000, 0.000,-42.089,20.569 

2019/10/11 02:47:05 398,194.801,-21.464,181010007,194802091,373919840,12.574, 7.420, 7.475, 0.000, 0.000,-42.078,20.559 

2019/10/11 02:47:06 385,194.801,-21.476,180756846,194802096,376198149,12.731, 7.252, 7.306, 0.000, 0.000,-42.092,20.561 

2019/10/11 02:47:07 339,194.801,-21.406,180503545,194802017,377716922,12.820, 7.233, 7.286, 0.000, 0.000,-42.090,20.629 

2019/10/11 02:47:08 353,194.801,-21.476,182149219,194802087,375818187,12.605, 7.376, 7.431, 0.000, 0.000,-42.091,20.559 

2019/10/11 02:47:09 339,194.801,-21.447,181136623,194802117,374805833,12.650, 7.359, 7.412, 0.000, 0.000,-42.085,20.583 

2019/10/11 02:47:10 321,194.801,-21.447,181136623,194802117,374805833,12.650, 7.359, 7.412, 0.000, 0.000,-42.104,20.589 

2019/10/11 02:47:11 305,194.801,-21.461,179997247,194802030,377337155,12.773, 7.227, 7.274, 0.000, 0.000,-42.104,20.589 

2019/10/11 02:47:12 289,194.801,-21.368,180123839,194802035,376071397,12.680, 7.409, 7.461, 0.000, 0.000,-42.059,20.637 

2019/10/11 02:47:13 274,194.801,-21.479,181389642,194802039,377336959,12.673, 7.307, 7.359, 0.000, 0.000,-42.082,20.548 

2019/10/11 02:47:14 230,194.801,-21.378,180503709,194802105,376198100,12.724, 7.354, 7.403, 0.000, 0.000,-42.066,20.634 

2019/10/11 02:47:15 244,194.801,-21.457,181009913,194802045,375818382,12.715, 7.284, 7.336, 0.000, 0.000,-42.093,20.581 

2019/10/11 02:47:16 228,194.801,-21.379,181389595,194802010,378096492,12.795, 7.283, 7.334, 0.000, 0.000,-42.075,20.642 

2019/10/11 02:47:17 214,194.801,-21.379,181389595,194802010,378096492,12.795, 7.283, 7.333, 0.000, 0.000,-42.083,20.561 

2019/10/11 02:47:18 195,194.801,-21.468,179870748,194802076,375565318,12.691, 7.298, 7.352, 0.000, 0.000,-42.083,20.561 

2019/10/11 02:47:19 183,194.801,-21.381,180630231,194802077,375058946,12.693, 7.385, 7.438, 0.000, 0.000,-42.088,20.653 

2019/10/11 02:47:20 166,194.801,-21.473,181389666,194802047,374932390,12.608, 7.372, 7.427, 0.000, 0.000,-42.083,20.555 

2019/10/11 02:47:21 142,194.801,-21.467,179490995,194802074,376324901,12.763, 7.224, 7.275, 0.000, 0.000,-42.084,20.561 

2019/10/11 02:47:22 136,194.801,-21.468,180123862,194802055,377463712,12.775, 7.216, 7.266, 0.000, 0.000,-42.092,20.569 

2019/10/11 02:47:23 118,194.801,-21.468,180123862,194802055,377463712,12.775, 7.216, 7.266, 0.000, 0.000,-42.087,20.565 

2019/10/11 02:47:24 102,194.801,-21.467,181263121,194802070,375818431,12.685, 7.307, 7.357, 0.000, 0.000,-42.085,20.657 

2019/10/11 02:47:25 891,194.801,-21.374,179617657,194802110,376577769,12.793, 7.291, 7.339, 0.000, 0.000,-42.076,20.648 

2019/10/11 02:47:26 744,194.801,-21.462,180250478,194802067,375565220,12.700, 7.295, 7.348, 0.000, 0.000,-42.098,20.581 

2019/10/11 02:47:27 316,194.801,-21.478,180250407,194802030,378602815,12.805, 7.177, 7.225, 0.000, 0.000,-42.087,20.553 

2019/10/11 02:47:28 433,194.801,-21.458,179997270,194802048,374173050,12.625, 7.374, 7.432, 0.000, 0.000,-42.079,20.566 

2019/10/11 02:47:29 248,194.801,-21.472,180756870,194802109,374426164,12.644, 7.342, 7.391, 0.000, 0.000,-42.093,20.566 

2019/10/11 02:47:30 906,194.801,-21.472,180756870,194802109,374426164,12.644, 7.342, 7.391, 0.000, 0.000,-42.069,20.642 

2019/10/11 02:47:30 995,194.801,-21.373,180756729,194802033,374299558,12.662, 7.424, 7.474, 0.000, 0.000,-42.069,20.642 

2019/10/11 02:47:31 977,194.801,-21.471,181263074,194802048,375058995,12.650, 7.337, 7.392, 0.000, 0.000,-42.092,20.567 

2019/10/11 02:47:32 962,194.801,-21.371,179617494,194802022,375185649,12.721, 7.370, 7.416, 0.000, 0.000,-42.068,20.644 

2019/10/11 02:47:33 917,194.801,-21.454,179364310,194802016,377084141,12.803, 7.200, 7.253, 0.000, 0.000,-42.096,20.588 

2019/10/11 02:47:34 932,194.801,-21.467,181389666,194802053,374805784,12.620, 7.368, 7.420, 0.000, 0.000,-42.084,20.562 

2019/10/11 02:47:35 918,194.801,-21.470,181389689,194802067,374932438,12.663, 7.322, 7.377, 0.000, 0.000,-42.106,20.581 

2019/10/11 02:47:36 903,194.801,-21.470,181389689,194802067,374932438,12.663, 7.322, 7.377, 0.000, 0.000,-42.086,20.657 

2019/10/11 02:47:37 884,194.801,-21.376,180376999,194802037,376830784,12.747, 7.336, 7.388, 0.000, 0.000,-42.086,20.657 

2019/10/11 02:47:38 867,194.801,-21.477,181262956,194801986,376197953,12.653, 7.324, 7.379, 0.000, 0.000,-42.094,20.562 

2019/10/11 02:47:39 851,194.801,-21.370,181010031,194802102,375185405,12.635, 7.451, 7.502, 0.000, 0.000,-42.066,20.643 

2019/10/11 02:47:40 818,194.801,-21.368,181516329,194802094,373919889,12.645, 7.447, 7.494, 0.000, 0.000,-42.075,20.653 

2019/10/11 02:47:41 823,194.801,-21.383,180756752,194802049,377084092,12.794, 7.283, 7.332, 0.000, 0.000,-42.080,20.644 

2019/10/11 02:47:42 806,194.801,-21.383,180756752,194802049,377084092,12.794, 7.283, 7.332, 0.000, 0.000,-42.095,20.579 

2019/10/11 02:47:43 790,194.801,-21.461,180503451,194801968,376197953,12.685, 7.312, 7.361, 0.000, 0.000,-42.092,20.580 

2019/10/11 02:47:44 777,194.801,-21.458,181009960,194802071,375185600,12.671, 7.329, 7.380, 0.000, 0.000,-42.092,20.580 

2019/10/11 02:47:45 761,194.801,-21.473,180377046,194802063,376071592,12.737, 7.246, 7.298, 0.000, 0.000,-42.104,20.577 

2019/10/11 02:47:46 730,194.801,-21.462,179237718,194802005,377843577,12.829, 7.165, 7.216, 0.000, 0.000,-42.089,20.572 

2019/10/11 02:47:47 727,194.801,-21.474,181642732,194802002,376324558,12.681, 7.301, 7.354, 0.000, 0.000,-42.099,20.570 

2019/10/11 02:47:48 711,194.801,-21.462,180250548,194802106,375312059,12.665, 7.326, 7.376, 0.000, 0.000,-42.087,20.570 

2019/10/11 02:47:49 697,194.801,-21.462,180250548,194802106,375312059,12.665, 7.326, 7.376, 0.000, 0.000,-42.098,20.658 

2019/10/11 02:47:50 680,194.801,-21.387,180630207,194802062,374552623,12.664, 7.408, 7.459, 0.000, 0.000,-42.098,20.658 

2019/10/11 02:47:51 665,194.801,-21.467,180756635,194801986,375691728,12.640, 7.347, 7.400, 0.000, 0.000,-42.102,20.579 

2019/10/11 02:47:52 652,194.801,-21.478,180630184,194802052,376451115,12.683, 7.294, 7.348, 0.000, 0.000,-42.095,20.562 

2019/10/11 02:47:53 605,194.801,-21.465,181009913,194802039,374805833,12.674, 7.318, 7.375, 0.000, 0.000,-42.113,20.594 

2019/10/11 02:47:54 618,194.801,-21.464,180883274,194802015,377843331,12.761, 7.227, 7.285, 0.000, 0.000,-42.103,20.584 

2019/10/11 02:47:55 603,194.801,-21.461,180883368,194802061,374679277,12.615, 7.379, 7.432, 0.000, 0.000,-42.080,20.564 

2019/10/11 02:47:56 590,194.801,-21.461,180883368,194802061,374679277,12.615, 7.379, 7.432, 0.000, 0.000,-42.105,20.583 

2019/10/11 02:47:57 574,194.801,-21.467,179870725,194802067,375565318,12.722, 7.265, 7.323, 0.000, 0.000,-42.105,20.583 

2019/10/11 02:47:58 556,194.801,-21.474,181262979,194801996,376324510,12.679, 7.304, 7.359, 0.000, 0.000,-42.106,20.578 

2019/10/11 02:47:59 542,194.801,-21.458,180883344,194802053,375564976,12.606, 7.391, 7.446, 0.000, 0.000,-42.083,20.570 

2019/10/11 02:48:00 496,194.801,-21.470,180630231,194802082,373540122,12.603, 7.381, 7.438, 0.000, 0.000,-42.110,20.585 

2019/10/11 02:48:01 511,194.801,-21.452,180376953,194802014,377337204,12.765, 7.238, 7.295, 0.000, 0.000,-42.090,20.583 

2019/10/11 02:48:02 493,194.801,-21.452,180756729,194802035,376451164,12.715, 7.288, 7.345, 0.000, 0.000,-42.097,20.576 

