AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/11/07 17:17:31 633,M_1-PreAMP-S_2-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/11/07 17:18:57 322,194.801,-21.695,181262320,194801636,422908637,11.924, 7.819, 7.857, 0.000, 0.000,-37.664,15.807 

2019/11/07 17:18:58 334,194.801,-21.665,180755789,194801528,423415018,11.966, 7.806, 7.845, 0.000, 0.000,-37.674,15.849 

2019/11/07 17:18:59 320,194.801,-21.665,181515267,194801527,425313934,11.981, 7.791, 7.827, 0.000, 0.000,-37.665,15.840 

2019/11/07 17:19:00 304,194.801,-21.665,181515267,194801527,425313934,11.981, 7.791, 7.827, 0.000, 0.000,-37.681,15.831 

2019/11/07 17:19:01 290,194.801,-21.689,180376202,194801604,424807608,11.943, 7.802, 7.846, 0.000, 0.000,-37.681,15.831 

2019/11/07 17:19:02 271,194.801,-21.685,180629479,194801676,427339627,11.994, 7.761, 7.796, 0.000, 0.000,-37.683,15.838 

2019/11/07 17:19:03 259,194.801,-21.582,180502841,194801642,424554445,12.036, 7.820, 7.856, 0.000, 0.000,-37.673,15.935 

2019/11/07 17:19:04 214,194.801,-21.570,179743292,194801606,430251536,12.126, 7.737, 7.781, 0.000, 0.000,-37.656,15.929 

2019/11/07 17:19:05 228,194.801,-21.569,180502771,194801602,428352447,12.061, 7.804, 7.843, 0.000, 0.000,-37.591,15.862 

2019/11/07 17:19:06 209,194.801,-21.569,180502771,194801602,428352447,12.061, 7.807, 7.843, 0.000, 0.000,-37.665,15.933 

2019/11/07 17:19:07 195,194.801,-21.575,181009019,194801560,423288464,12.018, 7.845, 7.881, 0.000, 0.000,-37.676,15.852 

2019/11/07 17:19:08 179,194.801,-21.665,180882639,194801669,419237258,11.887, 7.888, 7.930, 0.000, 0.000,-37.676,15.852 

2019/11/07 17:19:09 165,194.801,-21.674,179616700,194801597,426833300,11.997, 7.763, 7.804, 0.000, 0.000,-37.675,15.841 

2019/11/07 17:19:10 138,194.801,-21.487,179869860,194801600,428479001,12.131, 7.823, 7.859, 0.000, 0.000,-37.582,15.938 

2019/11/07 17:19:11 132,194.801,-21.591,181388794,194801584,428099284,12.067, 7.778, 7.817, 0.000, 0.000,-37.664,15.915 

2019/11/07 17:19:12 117,194.801,-21.583,180123066,194801617,419870191,11.952, 7.897, 7.938, 0.000, 0.000,-37.656,15.916 

2019/11/07 17:19:13 100,194.801,-21.583,180123066,194801617,419870191,11.952, 7.897, 7.938, 0.000, 0.000,-37.685,15.866 

2019/11/07 17:19:14 854,194.801,-21.660,181135728,194801636,432023962,12.076, 7.697, 7.742, 0.000, 0.000,-37.685,15.866 

2019/11/07 17:19:15 719,194.801,-21.404,179490226,194801650,424807608,12.137, 7.903, 7.939, 0.000, 0.000,-37.573,16.015 

2019/11/07 17:19:16 551,194.801,-21.491,180376109,194801554,423161855,12.085, 7.862, 7.901, 0.000, 0.000,-37.644,15.999 

2019/11/07 17:19:17 965,194.801,-21.543,180376202,194801614,425567318,12.070, 7.822, 7.862, 0.000, 0.000,-37.643,15.944 

2019/11/07 17:19:18 220,194.801,-21.674,181642024,194801624,427339627,12.000, 7.767, 7.804, 0.000, 0.000,-37.668,15.834 

2019/11/07 17:19:19 680,194.801,-21.567,181262296,194801632,427972730,12.100, 7.775, 7.816, 0.000, 0.000,-37.660,15.937 

2019/11/07 17:19:19 993,194.801,-21.567,181262296,194801632,427972730,12.100, 7.775, 7.816, 0.000, 0.000,-37.653,15.831 

2019/11/07 17:19:20 978,194.801,-21.661,179869837,194801580,420376571,11.908, 7.867, 7.907, 0.000, 0.000,-37.653,15.831 

2019/11/07 17:19:21 960,194.801,-21.503,180502771,194801602,429491822,12.165, 7.765, 7.805, 0.000, 0.000,-37.646,15.988 

2019/11/07 17:19:22 943,194.801,-21.679,181895089,194801573,424554389,11.954, 7.806, 7.843, 0.000, 0.000,-37.667,15.827 

2019/11/07 17:19:23 901,194.801,-21.651,180882522,194801610,426580082,11.998, 7.788, 7.831, 0.000, 0.000,-37.654,15.843 

2019/11/07 17:19:24 913,194.801,-21.676,181009043,194801572,427213073,11.999, 7.769, 7.804, 0.000, 0.000,-37.669,15.833 

2019/11/07 17:19:25 897,194.801,-21.387,179743315,194801619,430504588,12.243, 7.813, 7.850, 0.000, 0.000,-37.575,16.035 

2019/11/07 17:19:26 881,194.801,-21.387,179743315,194801619,430504588,12.243, 7.813, 7.847, 0.000, 0.000,-37.682,15.845 

2019/11/07 17:19:27 868,194.801,-21.677,181388912,194801649,424301226,11.947, 7.815, 7.854, 0.000, 0.000,-37.682,15.845 

2019/11/07 17:19:28 851,194.801,-21.397,180502935,194801688,431770686,12.239, 7.803, 7.845, 0.000, 0.000,-37.571,16.021 

2019/11/07 17:19:29 835,194.801,-21.576,180882522,194801614,427846065,12.097, 7.766, 7.804, 0.000, 0.000,-37.682,15.950 

2019/11/07 17:19:30 818,194.801,-21.583,181262202,194801574,429238714,12.103, 7.755, 7.789, 0.000, 0.000,-37.657,15.917 

2019/11/07 17:19:31 807,194.801,-21.553,181009019,194801562,428099228,12.101, 7.780, 7.826, 0.000, 0.000,-37.667,15.959 

2019/11/07 17:19:32 788,194.801,-21.553,181009019,194801562,428099228,12.101, 7.780, 7.826, 0.000, 0.000,-37.660,15.866 

2019/11/07 17:19:33 775,194.801,-21.635,180882498,194801596,426200254,12.018, 7.786, 7.827, 0.000, 0.000,-37.658,15.863 

2019/11/07 17:19:34 757,194.801,-21.644,180502794,194801612,433669498,12.095, 7.695, 7.738, 0.000, 0.000,-37.654,15.850 

2019/11/07 17:19:35 743,194.801,-21.563,180249611,194801601,434808368,12.123, 7.751, 7.789, 0.000, 0.000,-37.581,15.859 

2019/11/07 17:19:36 701,194.801,-21.575,179996428,194801589,433162495,12.148, 7.717, 7.749, 0.000, 0.000,-37.679,15.948 

2019/11/07 17:19:37 710,194.801,-21.561,180376132,194801568,431264303,12.143, 7.735, 7.771, 0.000, 0.000,-37.679,15.962 

2019/11/07 17:19:38 694,194.801,-21.684,181515432,194801618,431264303,12.046, 7.707, 7.745, 0.000, 0.000,-37.666,15.822 

2019/11/07 17:19:39 680,194.801,-21.684,181515432,194801618,431264303,12.046, 7.707, 7.745, 0.000, 0.000,-37.698,15.860 

2019/11/07 17:19:40 662,194.801,-21.679,181009043,194801577,431264247,12.073, 7.686, 7.725, 0.000, 0.000,-37.698,15.860 

2019/11/07 17:19:41 646,194.801,-21.635,180629245,194801548,432655888,12.082, 7.716, 7.763, 0.000, 0.000,-37.634,15.839 

2019/11/07 17:19:42 634,194.801,-21.630,180376202,194801606,426326808,12.008, 7.803, 7.841, 0.000, 0.000,-37.670,15.881 

2019/11/07 17:19:43 587,194.801,-21.623,180882569,194801635,426326863,12.032, 7.787, 7.826, 0.000, 0.000,-37.666,15.884 

2019/11/07 17:19:44 599,194.801,-21.459,180376273,194801646,432023794,12.248, 7.736, 7.770, 0.000, 0.000,-37.649,16.038 

2019/11/07 17:19:45 584,194.801,-21.639,180882404,194801545,427972619,12.045, 7.755, 7.788, 0.000, 0.000,-37.678,15.881 

2019/11/07 17:19:46 570,194.801,-21.639,180882404,194801545,427972619,12.045, 7.755, 7.788, 0.000, 0.000,-37.650,15.956 

2019/11/07 17:19:47 556,194.801,-21.539,179490086,194801578,429491878,12.138, 7.757, 7.797, 0.000, 0.000,-37.650,15.956 

2019/11/07 17:19:48 537,194.801,-21.650,181262179,194801566,426959854,12.012, 7.772, 7.814, 0.000, 0.000,-37.673,15.864 

2019/11/07 17:19:49 524,194.801,-21.527,178857268,194801624,429111993,12.157, 7.757, 7.796, 0.000, 0.000,-37.673,15.991 

2019/11/07 17:19:50 491,194.801,-21.646,181515432,194801615,428099173,12.035, 7.760, 7.800, 0.000, 0.000,-37.662,15.856 

2019/11/07 17:19:51 492,194.801,-21.636,179743292,194801599,429365212,12.069, 7.733, 7.771, 0.000, 0.000,-37.669,15.874 

2019/11/07 17:19:52 477,194.801,-21.636,179743292,194801599,429365212,12.069, 7.733, 7.771, 0.000, 0.000,-37.578,15.962 

2019/11/07 17:19:53 458,194.801,-21.460,178983790,194801590,435694469,12.223, 7.756, 7.792, 0.000, 0.000,-37.668,15.870 

2019/11/07 17:19:54 444,194.801,-21.639,180502864,194801654,425693817,12.012, 7.788, 7.825, 0.000, 0.000,-37.668,15.870 

2019/11/07 17:19:55 428,194.801,-21.565,179616817,194801661,434556108,12.143, 7.736, 7.760, 0.000, 0.000,-37.631,15.909 

2019/11/07 17:19:56 400,194.801,-21.533,179616724,194801612,438858871,12.235, 7.673, 7.712, 0.000, 0.000,-37.656,15.968 

2019/11/07 17:19:57 398,194.801,-21.622,179869813,194801568,434301984,12.123, 7.693, 7.731, 0.000, 0.000,-37.682,15.902 

2019/11/07 17:19:58 383,194.801,-21.626,180629362,194801608,426706580,12.031, 7.781, 7.820, 0.000, 0.000,-37.656,15.871 

2019/11/07 17:19:59 365,194.801,-21.626,180629362,194801608,426706580,12.031, 7.781, 7.820, 0.000, 0.000,-37.654,15.847 

2019/11/07 17:20:00 350,194.801,-21.648,180123113,194801648,430757807,12.071, 7.717, 7.757, 0.000, 0.000,-37.654,15.847 

2019/11/07 17:20:01 333,194.801,-21.638,178983790,194801590,430884305,12.088, 7.711, 7.749, 0.000, 0.000,-37.673,15.876 

2019/11/07 17:20:02 322,194.801,-21.556,180123066,194801624,429238603,12.133, 7.750, 7.788, 0.000, 0.000,-37.654,15.942 

2019/11/07 17:20:03 275,194.801,-21.641,180629292,194801571,434048821,12.101, 7.698, 7.738, 0.000, 0.000,-37.683,15.883 

2019/11/07 17:20:04 290,194.801,-21.620,180376273,194801651,432023850,12.111, 7.707, 7.747, 0.000, 0.000,-37.679,15.901 

2019/11/07 17:20:05 271,194.801,-21.628,179869930,194801633,431011027,12.103, 7.707, 7.748, 0.000, 0.000,-37.671,15.885 

2019/11/07 17:20:06 256,194.801,-21.628,179869930,194801633,431011027,12.103, 7.707, 7.748, 0.000, 0.000,-37.667,15.961 

2019/11/07 17:20:07 239,194.801,-21.550,179110311,194801555,437466216,12.200, 7.689, 7.724, 0.000, 0.000,-37.667,15.961 

2019/11/07 17:20:08 226,194.801,-21.621,180502724,194801579,434175262,12.123, 7.699, 7.732, 0.000, 0.000,-37.664,15.884 

2019/11/07 17:20:09 211,194.801,-21.643,181388841,194801608,427213018,12.018, 7.778, 7.817, 0.000, 0.000,-37.659,15.856 

2019/11/07 17:20:10 165,194.801,-21.612,179869930,194801633,436960173,12.152, 7.675, 7.717, 0.000, 0.000,-37.662,15.892 

2019/11/07 17:20:11 178,194.801,-21.635,180502747,194801593,432276620,12.102, 7.701, 7.740, 0.000, 0.000,-37.665,15.872 

2019/11/07 17:20:12 161,194.801,-21.547,179237019,194801625,435568481,12.190, 7.708, 7.740, 0.000, 0.000,-37.588,15.883 

2019/11/07 17:20:13 147,194.801,-21.547,179616724,194801605,432909276,12.127, 7.772, 7.802, 0.000, 0.000,-37.673,15.857 

2019/11/07 17:20:14 133,194.801,-21.656,179996545,194801649,427972563,12.038, 7.748, 7.788, 0.000, 0.000,-37.673,15.857 

2019/11/07 17:20:15 115,194.801,-21.615,180755977,194801623,428985384,12.073, 7.748, 7.791, 0.000, 0.000,-37.664,15.890 

2019/11/07 17:20:16 103,194.801,-21.429,178730746,194801653,438732203,12.272, 7.743, 7.779, 0.000, 0.000,-37.592,16.009 

2019/11/07 17:20:17 856,194.801,-21.631,179869883,194801609,427719289,12.057, 7.761, 7.797, 0.000, 0.000,-37.669,15.880 

2019/11/07 17:20:18 682,194.801,-21.621,179616654,194801572,424427780,12.011, 7.812, 7.851, 0.000, 0.000,-37.664,15.886 

2019/11/07 17:20:19 551,194.801,-21.621,179616654,194801572,424427780,12.011, 7.812, 7.851, 0.000, 0.000,-37.692,15.888 

2019/11/07 17:20:20 364,194.801,-21.646,180123066,194801623,427845898,12.048, 7.750, 7.785, 0.000, 0.000,-37.692,15.888 

2019/11/07 17:20:21 228,194.801,-21.643,181515409,194801603,428605666,12.058, 7.740, 7.781, 0.000, 0.000,-37.685,15.883 

2019/11/07 17:20:22 640,194.801,-21.615,179996475,194801610,428478945,12.080, 7.751, 7.783, 0.000, 0.000,-37.668,15.895 

2019/11/07 17:20:22 964,194.801,-21.607,181768474,194801548,423414963,12.009, 7.823, 7.861, 0.000, 0.000,-37.661,15.897 

2019/11/07 17:20:23 977,194.801,-21.609,179996498,194801628,429365157,12.084, 7.751, 7.784, 0.000, 0.000,-37.674,15.908 

2019/11/07 17:20:24 958,194.801,-21.592,178857315,194801643,428099228,12.078, 7.768, 7.806, 0.000, 0.000,-37.675,15.926 

2019/11/07 17:20:25 943,194.801,-21.592,178857315,194801643,428099228,12.078, 7.768, 7.806, 0.000, 0.000,-37.686,15.896 

2019/11/07 17:20:26 927,194.801,-21.631,179869813,194801566,430251368,12.101, 7.705, 7.743, 0.000, 0.000,-37.686,15.896 

2019/11/07 17:20:27 913,194.801,-21.615,180249541,194801564,426200198,12.020, 7.806, 7.842, 0.000, 0.000,-37.635,15.861 

2019/11/07 17:20:28 895,194.801,-21.633,179869837,194801581,425567097,12.019, 7.784, 7.824, 0.000, 0.000,-37.671,15.879 

2019/11/07 17:20:29 853,194.801,-21.647,180629386,194801620,430251424,12.075, 7.720, 7.761, 0.000, 0.000,-37.678,15.872 

2019/11/07 17:20:30 867,194.801,-21.611,180249681,194801636,427592735,12.066, 7.770, 7.801, 0.000, 0.000,-37.686,15.917 

2019/11/07 17:20:31 852,194.801,-21.645,181135634,194801588,427972563,12.051, 7.742, 7.781, 0.000, 0.000,-37.694,15.891 

2019/11/07 17:20:32 833,194.801,-21.645,181135634,194801588,427972563,12.051, 7.742, 7.783, 0.000, 0.000,-37.657,15.884 

2019/11/07 17:20:33 819,194.801,-21.615,179869860,194801592,427466181,12.052, 7.774, 7.812, 0.000, 0.000,-37.657,15.884 

2019/11/07 17:20:34 803,194.801,-21.608,180629362,194801607,424934106,12.031, 7.810, 7.842, 0.000, 0.000,-37.684,15.919 

2019/11/07 17:20:35 789,194.801,-21.633,181135634,194801585,429744986,12.090, 7.719, 7.753, 0.000, 0.000,-37.676,15.885 

2019/11/07 17:20:36 767,194.801,-21.626,179996498,194801625,424047953,12.010, 7.804, 7.844, 0.000, 0.000,-37.679,15.894 

2019/11/07 17:20:37 755,194.801,-21.612,180249541,194801564,428985328,12.081, 7.751, 7.788, 0.000, 0.000,-37.681,15.911 

2019/11/07 17:20:38 739,194.801,-21.612,180249541,194801564,428985328,12.081, 7.751, 7.788, 0.000, 0.000,-37.588,15.912 

