AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/11/07 23:12:34 881,M_1-PreAMP-S_3-1-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/11/07 23:12:46 962,194.801,-21.343,182021231,194801337,397968393,11.725, 8.364, 8.406, 0.000, 0.000,-37.808,16.321 

2019/11/07 23:12:47 932,194.801,-21.239,182274485,194801387,396702590,11.683, 8.513, 8.550, 0.000, 0.000,-37.721,16.339 

2019/11/07 23:12:48 933,194.801,-21.321,181008807,194801453,400500310,11.838, 8.276, 8.321, 0.000, 0.000,-37.780,16.315 

2019/11/07 23:12:49 919,194.801,-21.321,181008807,194801453,400500310,11.838, 8.276, 8.321, 0.000, 0.000,-37.793,16.331 

2019/11/07 23:12:50 900,194.801,-21.319,180249213,194801392,401513006,11.865, 8.252, 8.292, 0.000, 0.000,-37.696,16.351 

2019/11/07 23:12:51 883,194.801,-21.202,181768096,194801351,397841941,11.766, 8.472, 8.507, 0.000, 0.000,-37.696,16.351 

2019/11/07 23:12:52 870,194.801,-21.328,181894758,194801394,399360905,11.781, 8.325, 8.364, 0.000, 0.000,-37.802,16.331 

2019/11/07 23:12:53 842,194.801,-21.331,180249283,194801425,399614118,11.803, 8.300, 8.334, 0.000, 0.000,-37.790,16.315 

2019/11/07 23:12:54 840,194.801,-21.333,182147846,194801359,398728030,11.739, 8.360, 8.403, 0.000, 0.000,-37.802,16.326 

2019/11/07 23:12:55 822,194.801,-21.253,181768238,194801427,397588833,11.724, 8.455, 8.494, 0.000, 0.000,-37.737,16.341 

2019/11/07 23:12:56 805,194.801,-21.253,181768238,194801427,397588833,11.724, 8.455, 8.494, 0.000, 0.000,-37.800,16.351 

2019/11/07 23:12:57 791,194.801,-21.307,181515126,194801445,403032285,11.890, 8.233, 8.277, 0.000, 0.000,-37.800,16.351 

2019/11/07 23:12:58 777,194.801,-21.247,181008619,194801350,399360905,11.798, 8.389, 8.431, 0.000, 0.000,-37.725,16.336 

2019/11/07 23:12:59 760,194.801,-21.326,181641623,194801408,400626917,11.828, 8.274, 8.321, 0.000, 0.000,-37.808,16.338 

2019/11/07 23:13:00 716,194.801,-21.253,181641670,194801433,400500258,11.848, 8.334, 8.375, 0.000, 0.000,-37.738,16.342 

2019/11/07 23:13:01 727,194.801,-21.323,180628939,194801385,398728030,11.761, 8.354, 8.391, 0.000, 0.000,-37.808,16.342 

2019/11/07 23:13:02 713,194.801,-21.337,182147917,194801397,400120543,11.794, 8.300, 8.340, 0.000, 0.000,-37.790,16.309 

2019/11/07 23:13:03 699,194.801,-21.337,182147917,194801397,400120543,11.794, 8.300, 8.340, 0.000, 0.000,-37.800,16.308 

2019/11/07 23:13:04 683,194.801,-21.348,180755625,194801440,407463317,11.915, 8.168, 8.210, 0.000, 0.000,-37.800,16.308 

2019/11/07 23:13:05 664,194.801,-21.194,181008666,194801378,398348263,11.810, 8.428, 8.469, 0.000, 0.000,-37.720,16.384 

2019/11/07 23:13:06 649,194.801,-21.241,181261778,194801349,398221708,11.749, 8.445, 8.485, 0.000, 0.000,-37.706,16.322 

2019/11/07 23:13:07 606,194.801,-21.237,182274461,194801371,398474817,11.783, 8.414, 8.453, 0.000, 0.000,-37.713,16.332 

2019/11/07 23:13:08 620,194.801,-21.215,180375781,194801381,400120491,11.851, 8.370, 8.408, 0.000, 0.000,-37.712,16.354 

2019/11/07 23:13:09 603,194.801,-21.144,179742988,194801439,400120491,11.922, 8.364, 8.408, 0.000, 0.000,-37.702,16.417 

2019/11/07 23:13:10 589,194.801,-21.144,181641505,194801345,396322823,11.745, 8.542, 8.583, 0.000, 0.000,-37.790,16.312 

2019/11/07 23:13:11 571,194.801,-21.335,181261849,194801386,398728030,11.739, 8.359, 8.398, 0.000, 0.000,-37.790,16.312 

2019/11/07 23:13:12 557,194.801,-21.311,181641599,194801390,401259845,11.865, 8.261, 8.297, 0.000, 0.000,-37.812,16.359 

2019/11/07 23:13:13 540,194.801,-21.322,179742871,194801376,403285446,11.894, 8.216, 8.261, 0.000, 0.000,-37.792,16.327 

2019/11/07 23:13:14 524,194.801,-21.243,181515079,194801421,398854636,11.749, 8.442, 8.483, 0.000, 0.000,-37.714,16.328 

2019/11/07 23:13:15 510,194.801,-21.358,180628986,194801409,404298195,11.876, 8.203, 8.243, 0.000, 0.000,-37.813,16.311 

2019/11/07 23:13:16 497,194.801,-21.358,180628986,194801409,404298195,11.876, 8.203, 8.243, 0.000, 0.000,-37.814,16.354 

2019/11/07 23:13:17 478,194.801,-21.317,181514913,194801334,398981190,11.772, 8.348, 8.388, 0.000, 0.000,-37.814,16.354 

2019/11/07 23:13:18 463,194.801,-21.304,181894805,194801422,399107797,11.776, 8.358, 8.389, 0.000, 0.000,-37.767,16.320 

2019/11/07 23:13:19 449,194.801,-21.317,180755625,194801440,399867279,11.805, 8.314, 8.352, 0.000, 0.000,-37.802,16.342 

2019/11/07 23:13:20 402,194.801,-21.243,181894711,194801367,398348211,11.772, 8.419, 8.464, 0.000, 0.000,-37.733,16.347 

2019/11/07 23:13:21 415,194.801,-21.317,182147917,194801398,398348263,11.746, 8.369, 8.410, 0.000, 0.000,-37.798,16.338 

2019/11/07 23:13:22 400,194.801,-21.187,181768143,194801373,399107797,11.826, 8.420, 8.463, 0.000, 0.000,-37.693,16.364 

2019/11/07 23:13:23 386,194.801,-21.187,181768143,194801373,399107797,11.826, 8.420, 8.463, 0.000, 0.000,-37.760,16.388 

2019/11/07 23:13:24 371,194.801,-21.230,180502278,194801334,398727874,11.810, 8.388, 8.428, 0.000, 0.000,-37.760,16.388 

2019/11/07 23:13:25 355,194.801,-21.338,182021349,194801402,399107797,11.756, 8.341, 8.379, 0.000, 0.000,-37.811,16.329 

2019/11/07 23:13:26 337,194.801,-21.323,181515149,194801462,401639612,11.865, 8.245, 8.288, 0.000, 0.000,-37.786,16.319 

2019/11/07 23:13:27 294,194.801,-21.270,181388416,194801383,399107797,11.805, 8.356, 8.393, 0.000, 0.000,-37.794,16.382 

2019/11/07 23:13:28 309,194.801,-21.254,182654164,194801353,396955750,11.692, 8.490, 8.529, 0.000, 0.000,-37.728,16.331 

2019/11/07 23:13:29 291,194.801,-21.343,181261919,194801425,398474817,11.728, 8.359, 8.403, 0.000, 0.000,-37.803,16.316 

2019/11/07 23:13:30 278,194.801,-21.343,181261919,194801425,398474817,11.728, 8.359, 8.404, 0.000, 0.000,-37.719,16.375 

2019/11/07 23:13:31 260,194.801,-21.203,181894664,194801344,398727978,11.814, 8.414, 8.457, 0.000, 0.000,-37.719,16.375 

2019/11/07 23:13:32 245,194.801,-21.326,181641552,194801370,399867331,11.796, 8.309, 8.348, 0.000, 0.000,-37.782,16.313 

2019/11/07 23:13:33 227,194.801,-21.280,180882193,194801432,400880026,11.882, 8.274, 8.313, 0.000, 0.000,-37.797,16.375 

2019/11/07 23:13:34 206,194.801,-21.202,180502372,194801389,401892877,11.902, 8.330, 8.370, 0.000, 0.000,-37.721,16.377 

2019/11/07 23:13:35 196,194.801,-21.308,181261731,194801322,399487460,11.790, 8.339, 8.381, 0.000, 0.000,-37.782,16.330 

2019/11/07 23:13:36 182,194.801,-21.308,181261731,194801322,399487460,11.790, 8.339, 8.381, 0.000, 0.000,-37.802,16.337 

2019/11/07 23:13:37 165,194.801,-21.321,182021420,194801437,399107745,11.755, 8.358, 8.395, 0.000, 0.000,-37.800,16.367 

2019/11/07 23:13:38 152,194.801,-21.291,181135328,194801422,399993885,11.836, 8.307, 8.346, 0.000, 0.000,-37.801,16.368 

2019/11/07 23:13:39 136,194.801,-21.215,180628916,194801364,399867331,11.841, 8.378, 8.418, 0.000, 0.000,-37.718,16.360 

2019/11/07 23:13:40 934,194.801,-21.172,181641481,194801330,397335569,11.766, 8.494, 8.532, 0.000, 0.000,-37.711,16.398 

2019/11/07 23:13:41 103,194.801,-21.302,181008737,194801407,400373652,11.828, 8.300, 8.347, 0.000, 0.000,-37.803,16.359 

2019/11/07 23:13:42 879,194.801,-21.207,181514961,194801364,399867279,11.862, 8.361, 8.408, 0.000, 0.000,-37.736,16.388 

2019/11/07 23:13:43 741,194.801,-21.207,181514961,194801364,399867279,11.862, 8.361, 8.408, 0.000, 0.000,-37.760,16.377 

2019/11/07 23:13:44 554,194.801,-21.241,181388346,194801341,398601320,11.782, 8.410, 8.449, 0.000, 0.000,-37.760,16.377 

2019/11/07 23:13:45 408,194.801,-21.293,180629057,194801443,399234299,11.793, 8.347, 8.382, 0.000, 0.000,-37.785,16.349 

2019/11/07 23:13:46 246,194.801,-21.317,180502419,194801415,401892773,11.854, 8.259, 8.298, 0.000, 0.000,-37.769,16.308 

2019/11/07 23:13:46 981,194.801,-21.276,179996054,194801390,400626761,11.871, 8.285, 8.323, 0.000, 0.000,-37.795,16.378 

2019/11/07 23:13:47 994,194.801,-21.303,181388322,194801327,395310078,11.637, 8.490, 8.534, 0.000, 0.000,-37.780,16.334 

2019/11/07 23:13:48 979,194.801,-21.298,180628939,194801380,401006632,11.866, 8.267, 8.308, 0.000, 0.000,-37.798,16.358 

2019/11/07 23:13:49 961,194.801,-21.298,180628939,194801380,401006632,11.866, 8.267, 8.308, 0.000, 0.000,-37.716,16.367 

2019/11/07 23:13:50 945,194.801,-21.207,180375734,194801355,399740724,11.855, 8.376, 8.410, 0.000, 0.000,-37.716,16.367 

2019/11/07 23:13:51 931,194.801,-21.198,180882075,194801362,398221605,11.792, 8.438, 8.481, 0.000, 0.000,-37.723,16.383 

2019/11/07 23:13:52 917,194.801,-21.320,181008760,194801423,400626865,11.823, 8.292, 8.332, 0.000, 0.000,-37.793,16.330 

2019/11/07 23:13:53 885,194.801,-21.203,181768143,194801373,399360957,11.837, 8.395, 8.437, 0.000, 0.000,-37.716,16.371 

2019/11/07 23:13:54 886,194.801,-21.307,181768049,194801326,397335517,11.713, 8.413, 8.450, 0.000, 0.000,-37.797,16.348 

2019/11/07 23:13:55 868,194.801,-21.307,181768049,194801326,397335517,11.713, 8.413, 8.450, 0.000, 0.000,-37.690,16.372 

2019/11/07 23:13:56 855,194.801,-21.176,182147893,194801382,396196217,11.697, 8.563, 8.601, 0.000, 0.000,-37.799,16.347 

2019/11/07 23:13:57 839,194.801,-21.310,180628963,194801392,400120491,11.821, 8.305, 8.340, 0.000, 0.000,-37.799,16.347 

2019/11/07 23:13:58 820,194.801,-21.221,180755484,194801365,399867279,11.845, 8.373, 8.406, 0.000, 0.000,-37.712,16.348 

2019/11/07 23:13:59 793,194.801,-21.331,182147799,194801333,396955699,11.666, 8.433, 8.473, 0.000, 0.000,-37.791,16.316 

2019/11/07 23:14:00 792,194.801,-21.187,181008760,194801424,398348263,11.788, 8.459, 8.501, 0.000, 0.000,-37.708,16.380 

2019/11/07 23:14:01 774,194.801,-21.298,181515031,194801401,400120491,11.844, 8.291, 8.334, 0.000, 0.000,-37.802,16.362 

2019/11/07 23:14:02 758,194.801,-21.298,181515031,194801401,400120491,11.844, 8.291, 8.334, 0.000, 0.000,-37.752,16.381 

2019/11/07 23:14:03 744,194.801,-21.230,180755531,194801388,398601423,11.785, 8.419, 8.463, 0.000, 0.000,-37.752,16.381 

2019/11/07 23:14:04 726,194.801,-21.298,180628939,194801384,400247098,11.824, 8.309, 8.351, 0.000, 0.000,-37.787,16.346 

2019/11/07 23:14:05 713,194.801,-21.300,181641670,194801431,398854584,11.784, 8.349, 8.391, 0.000, 0.000,-37.796,16.354 

2019/11/07 23:14:06 667,194.801,-21.303,181768143,194801372,397335517,11.702, 8.434, 8.468, 0.000, 0.000,-37.793,16.347 

2019/11/07 23:14:07 682,194.801,-21.315,181135352,194801428,399867331,11.805, 8.309, 8.351, 0.000, 0.000,-37.775,16.316 

2019/11/07 23:14:08 665,194.801,-21.217,180755601,194801425,397588678,11.755, 8.456, 8.502, 0.000, 0.000,-37.718,16.359 

2019/11/07 23:14:09 651,194.801,-21.217,180755601,194801425,397588678,11.755, 8.456, 8.502, 0.000, 0.000,-37.792,16.333 

2019/11/07 23:14:10 636,194.801,-21.316,181008666,194801374,397208859,11.693, 8.425, 8.461, 0.000, 0.000,-37.792,16.333 

2019/11/07 23:14:11 617,194.801,-21.319,181894782,194801405,399360957,11.767, 8.349, 8.387, 0.000, 0.000,-37.775,16.313 

2019/11/07 23:14:12 602,194.801,-21.227,180502348,194801374,399360957,11.819, 8.387, 8.428, 0.000, 0.000,-37.731,16.362 

2019/11/07 23:14:13 559,194.801,-21.294,182021278,194801362,398221657,11.751, 8.383, 8.428, 0.000, 0.000,-37.784,16.347 

2019/11/07 23:14:14 570,194.801,-21.223,180882122,194801393,400246994,11.838, 8.377, 8.412, 0.000, 0.000,-37.701,16.334 

2019/11/07 23:14:15 556,194.801,-21.223,180882122,194801393,400246994,11.838, 8.373, 8.412, 0.000, 0.000,-37.733,16.359 

2019/11/07 23:14:16 542,194.801,-21.231,181388416,194801382,397462071,11.749, 8.454, 8.494, 0.000, 0.000,-37.771,16.380 

2019/11/07 23:14:17 524,194.801,-21.250,181768049,194801323,397208962,11.751, 8.437, 8.472, 0.000, 0.000,-37.771,16.380 

2019/11/07 23:14:18 511,194.801,-21.321,182021302,194801374,399614170,11.792, 8.320, 8.360, 0.000, 0.000,-37.805,16.341 

2019/11/07 23:14:19 494,194.801,-21.320,181261943,194801438,400373704,11.824, 8.289, 8.328, 0.000, 0.000,-37.810,16.347 

2019/11/07 23:14:20 481,194.801,-21.279,180628963,194801392,399993937,11.844, 8.316, 8.347, 0.000, 0.000,-37.793,16.372 

2019/11/07 23:14:21 463,194.801,-21.340,182780708,194801335,397588678,11.693, 8.397, 8.439, 0.000, 0.000,-37.788,16.304 

2019/11/07 23:14:22 449,194.801,-21.340,182780708,194801335,397588678,11.693, 8.397, 8.439, 0.000, 0.000,-37.724,16.370 

2019/11/07 23:14:23 430,194.801,-21.212,182401076,194801396,398601475,11.789, 8.430, 8.475, 0.000, 0.000,-37.724,16.370 

2019/11/07 23:14:24 414,194.801,-21.317,180502395,194801401,397462123,11.708, 8.407, 8.450, 0.000, 0.000,-37.796,16.336 

2019/11/07 23:14:25 399,194.801,-21.193,181135210,194801357,397968444,11.768, 8.475, 8.514, 0.000, 0.000,-37.715,16.381 

2019/11/07 23:14:26 355,194.801,-21.300,181261967,194801447,398348263,11.753, 8.376, 8.419, 0.000, 0.000,-37.789,16.347 

2019/11/07 23:14:27 370,194.801,-21.206,181261896,194801417,398854584,11.811, 8.417, 8.455, 0.000, 0.000,-37.726,16.378 

2019/11/07 23:14:28 355,194.801,-21.297,182654069,194801305,397208962,11.713, 8.424, 8.466, 0.000, 0.000,-37.812,16.373 

2019/11/07 23:14:29 337,194.801,-21.297,182654069,194801305,397208962,11.713, 8.424, 8.466, 0.000, 0.000,-37.734,16.350 

2019/11/07 23:14:30 321,194.801,-21.241,181261849,194801387,399360905,11.809, 8.385, 8.426, 0.000, 0.000,-37.734,16.350 

2019/11/07 23:14:31 304,194.801,-21.311,181641528,194801353,398348263,11.752, 8.366, 8.410, 0.000, 0.000,-37.804,16.350 

2019/11/07 23:14:32 290,194.801,-21.228,181135234,194801369,397588678,11.727, 8.479, 8.520, 0.000, 0.000,-37.720,16.349 

2019/11/07 23:14:33 245,194.801,-21.329,181388464,194801402,399867331,11.803, 8.302, 8.343, 0.000, 0.000,-37.813,16.341 

2019/11/07 23:14:34 258,194.801,-21.329,181261825,194801374,398854532,11.760, 8.344, 8.385, 0.000, 0.000,-37.809,16.337 

2019/11/07 23:14:35 242,194.801,-21.286,180882051,194801354,399993937,11.789, 8.361, 8.399, 0.000, 0.000,-37.717,16.287 

2019/11/07 23:14:36 226,194.801,-21.286,180882051,194801354,399993937,11.789, 8.361, 8.400, 0.000, 0.000,-37.810,16.316 

2019/11/07 23:14:37 211,194.801,-21.350,180629057,194801441,404171640,11.864, 8.220, 8.259, 0.000, 0.000,-37.810,16.316 

2019/11/07 23:14:38 197,194.801,-21.198,181768096,194801348,397588729,11.766, 8.468, 8.514, 0.000, 0.000,-37.716,16.377 

2019/11/07 23:14:39 180,194.801,-21.294,182527596,194801364,397588678,11.698, 8.439, 8.484, 0.000, 0.000,-37.729,16.290 

2019/11/07 23:14:40 158,194.801,-21.332,182780755,194801362,400247098,11.807, 8.292, 8.338, 0.000, 0.000,-37.810,16.335 

2019/11/07 23:14:41 148,194.801,-21.193,181135257,194801380,398474817,11.816, 8.430, 8.466, 0.000, 0.000,-37.729,16.395 

2019/11/07 23:14:42 133,194.801,-21.193,181135257,194801380,398474817,11.816, 8.430, 8.466, 0.000, 0.000,-37.707,16.364 

2019/11/07 23:14:43 118,194.801,-21.201,181135210,194801356,397841890,11.750, 8.480, 8.520, 0.000, 0.000,-37.715,16.344 

2019/11/07 23:14:44 101,194.801,-21.228,182147893,194801378,397335517,11.723, 8.483, 8.518, 0.000, 0.000,-37.708,16.337 

2019/11/07 23:14:45 897,194.801,-21.319,181641575,194801382,399360957,11.791, 8.325, 8.366, 0.000, 0.000,-37.806,16.345 

2019/11/07 23:14:46 455,194.801,-21.236,181641623,194801406,398601423,11.786, 8.409, 8.448, 0.000, 0.000,-37.733,16.355 

2019/11/07 23:14:47 559,194.801,-21.223,181514890,194801321,397968444,11.767, 8.449, 8.484, 0.000, 0.000,-37.710,16.344 

2019/11/07 23:14:48 399,194.801,-21.188,181008760,194801424,400120491,11.852, 8.392, 8.434, 0.000, 0.000,-37.704,16.374 

2019/11/07 23:14:49 266,194.801,-21.188,181008760,194801424,400120491,11.852, 8.392, 8.434, 0.000, 0.000,-37.795,16.325 

2019/11/07 23:14:50 112,194.801,-21.327,180122622,194801382,402019432,11.867, 8.234, 8.280, 0.000, 0.000,-37.795,16.325 

2019/11/07 23:14:50 993,194.801,-21.228,181768190,194801403,398728133,11.787, 8.415, 8.461, 0.000, 0.000,-37.740,16.370 

2019/11/07 23:14:51 976,194.801,-21.234,182274485,194801384,398095050,11.742, 8.452, 8.497, 0.000, 0.000,-37.727,16.350 

2019/11/07 23:14:52 932,194.801,-21.219,181768143,194801377,398854584,11.811, 8.400, 8.440, 0.000, 0.000,-37.735,16.374 

2019/11/07 23:14:53 945,194.801,-21.214,180755390,194801312,397462071,11.738, 8.483, 8.523, 0.000, 0.000,-37.709,16.353 

2019/11/07 23:14:54 931,194.801,-21.312,181135257,194801378,400373652,11.809, 8.313, 8.357, 0.000, 0.000,-37.792,16.336 

2019/11/07 23:14:55 917,194.801,-21.312,181135257,194801378,400373652,11.809, 8.313, 8.357, 0.000, 0.000,-37.707,16.332 

2019/11/07 23:14:56 902,194.801,-21.231,182148012,194801445,400626865,11.863, 8.334, 8.377, 0.000, 0.000,-37.707,16.332 

2019/11/07 23:14:57 883,194.801,-21.240,181008643,194801365,397462020,11.732, 8.467, 8.507, 0.000, 0.000,-37.727,16.345 

2019/11/07 23:14:58 869,194.801,-21.192,180755484,194801362,397462123,11.736, 8.502, 8.540, 0.000, 0.000,-37.698,16.364 

2019/11/07 23:14:59 835,194.801,-21.309,182147870,194801368,398854636,11.778, 8.347, 8.385, 0.000, 0.000,-37.794,16.343 

2019/11/07 23:15:00 835,194.801,-21.320,181261778,194801350,399234351,11.799, 8.312, 8.357, 0.000, 0.000,-37.816,16.353 

2019/11/07 23:15:01 823,194.801,-21.320,181261778,194801350,399234351,11.799, 8.312, 8.357, 0.000, 0.000,-37.723,16.360 

2019/11/07 23:15:02 808,194.801,-21.221,182400910,194801302,395563290,11.662, 8.552, 8.590, 0.000, 0.000,-37.725,16.365 

2019/11/07 23:15:03 789,194.801,-21.218,180755554,194801400,400500206,11.866, 8.351, 8.386, 0.000, 0.000,-37.725,16.365 

2019/11/07 23:15:04 774,194.801,-21.242,181514913,194801332,398601320,11.793, 8.393, 8.436, 0.000, 0.000,-37.751,16.366 

2019/11/07 23:15:05 745,194.801,-21.203,182021231,194801334,397841838,11.774, 8.454, 8.491, 0.000, 0.000,-37.705,16.359 

2019/11/07 23:15:06 743,194.801,-21.230,180755531,194801383,400120439,11.842, 8.357, 8.405, 0.000, 0.000,-37.731,16.359 

2019/11/07 23:15:07 729,194.801,-21.313,180502254,194801319,399360957,11.775, 8.341, 8.386, 0.000, 0.000,-37.773,16.317 

2019/11/07 23:15:08 711,194.801,-21.313,180502254,194801319,399360957,11.775, 8.341, 8.386, 0.000, 0.000,-37.713,16.323 

2019/11/07 23:15:09 698,194.801,-21.246,181008713,194801400,399487460,11.798, 8.386, 8.429, 0.000, 0.000,-37.713,16.323 

2019/11/07 23:15:10 681,194.801,-21.246,180755554,194801400,400373704,11.837, 8.346, 8.384, 0.000, 0.000,-37.750,16.361 

2019/11/07 23:15:11 665,194.801,-21.232,182400958,194801332,396575932,11.687, 8.509, 8.553, 0.000, 0.000,-37.721,16.346 

2019/11/07 23:15:12 621,194.801,-21.321,182147846,194801357,399487512,11.792, 8.312, 8.357, 0.000, 0.000,-37.785,16.320 

2019/11/07 23:15:13 633,194.801,-21.310,180882098,194801384,400626813,11.856, 8.260, 8.308, 0.000, 0.000,-37.794,16.341 

2019/11/07 23:15:14 618,194.801,-21.212,181261707,194801313,398095050,11.775, 8.443, 8.486, 0.000, 0.000,-37.725,16.372 

2019/11/07 23:15:15 602,194.801,-21.212,181261707,194801313,398095050,11.775, 8.443, 8.486, 0.000, 0.000,-37.788,16.360 

2019/11/07 23:15:16 588,194.801,-21.285,180629057,194801446,398094999,11.765, 8.378, 8.420, 0.000, 0.000,-37.788,16.360 

2019/11/07 23:15:17 569,194.801,-21.262,181261778,194801351,397082202,11.702, 8.467, 8.505, 0.000, 0.000,-37.733,16.328 

2019/11/07 23:15:18 553,194.801,-21.291,181768190,194801400,398095050,11.714, 8.425, 8.463, 0.000, 0.000,-37.762,16.327 

2019/11/07 23:15:19 511,194.801,-21.288,181768190,194801399,398601423,11.768, 8.371, 8.416, 0.000, 0.000,-37.787,16.357 

2019/11/07 23:15:20 524,194.801,-21.176,181388369,194801356,398221657,11.804, 8.448, 8.494, 0.000, 0.000,-37.714,16.397 

2019/11/07 23:15:21 507,194.801,-21.176,181388369,194801356,398221657,11.804, 8.451, 8.494, 0.000, 0.000,-37.811,16.341 

2019/11/07 23:15:22 493,194.801,-21.326,182147870,194801366,397968444,11.721, 8.382, 8.423, 0.000, 0.000,-37.793,16.335 

2019/11/07 23:15:23 479,194.801,-21.315,181388558,194801459,400626813,11.846, 8.271, 8.310, 0.000, 0.000,-37.793,16.335 

2019/11/07 23:15:24 461,194.801,-21.237,182021208,194801320,395310130,11.659, 8.534, 8.577, 0.000, 0.000,-37.725,16.346 

2019/11/07 23:15:25 445,194.801,-21.313,180375804,194801396,401639560,11.858, 8.260, 8.301, 0.000, 0.000,-37.793,16.337 

2019/11/07 23:15:26 431,194.801,-21.225,181261802,194801363,399234351,11.823, 8.382, 8.421, 0.000, 0.000,-37.711,16.344 

2019/11/07 23:15:27 415,194.801,-21.320,182527478,194801300,398095050,11.741, 8.370, 8.408, 0.000, 0.000,-37.795,16.332 

2019/11/07 23:15:28 401,194.801,-21.320,182527478,194801300,398095050,11.741, 8.370, 8.408, 0.000, 0.000,-37.807,16.347 

2019/11/07 23:15:29 383,194.801,-21.317,180629057,194801442,400373600,11.828, 8.291, 8.327, 0.000, 0.000,-37.807,16.347 

2019/11/07 23:15:30 366,194.801,-21.306,180249166,194801364,399993885,11.828, 8.296, 8.340, 0.000, 0.000,-37.806,16.358 

2019/11/07 23:15:31 353,194.801,-21.311,181768143,194801370,397841838,11.740, 8.385, 8.422, 0.000, 0.000,-37.791,16.338 

2019/11/07 23:15:32 308,194.801,-21.307,180502372,194801388,399993937,11.826, 8.299, 8.337, 0.000, 0.000,-37.806,16.357 

2019/11/07 23:15:33 323,194.801,-21.323,180122575,194801355,398854532,11.764, 8.343, 8.382, 0.000, 0.000,-37.806,16.340 

2019/11/07 23:15:34 303,194.801,-21.220,180375781,194801380,399487512,11.814, 8.399, 8.440, 0.000, 0.000,-37.721,16.359 

2019/11/07 23:15:35 290,194.801,-21.220,180375781,194801380,399487512,11.814, 8.399, 8.440, 0.000, 0.000,-37.790,16.368 

2019/11/07 23:15:36 273,194.801,-21.279,180882169,194801418,399614118,11.839, 8.312, 8.352, 0.000, 0.000,-37.790,16.368 

2019/11/07 23:15:37 259,194.801,-21.299,181515008,194801391,397968444,11.735, 8.400, 8.437, 0.000, 0.000,-37.769,16.326 

2019/11/07 23:15:38 244,194.801,-21.260,181641693,194801441,398221708,11.734, 8.438, 8.478, 0.000, 0.000,-37.749,16.346 

2019/11/07 23:15:39 197,194.801,-21.206,181261825,194801368,396829093,11.736, 8.491, 8.529, 0.000, 0.000,-37.699,16.351 

2019/11/07 23:15:40 212,194.801,-21.279,182147846,194801355,397841890,11.743, 8.415, 8.449, 0.000, 0.000,-37.785,16.363 

2019/11/07 23:15:41 197,194.801,-21.231,181261896,194801412,398727978,11.774, 8.424, 8.466, 0.000, 0.000,-37.727,16.353 

