AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/11/08 05:07:36 868,M_1-PreAMP-S_3-2-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/11/08 05:07:50 726,194.801,-21.406,178604317,194801737,379614227,12.870, 7.113, 7.161, 0.000, 0.000,-42.049,20.588 

2019/11/08 05:07:51 713,194.801,-21.377,178351042,194801667,381259994,12.946, 7.070, 7.115, 0.000, 0.000,-42.039,20.607 

2019/11/08 05:07:52 699,194.801,-21.377,178351042,194801667,381259994,12.946, 7.070, 7.115, 0.000, 0.000,-42.041,20.603 

2019/11/08 05:07:53 684,194.801,-21.384,179490412,194801754,380500462,12.892, 7.110, 7.162, 0.000, 0.000,-42.041,20.603 

2019/11/08 05:07:54 666,194.801,-21.391,179490296,194801687,379867437,12.893, 7.105, 7.152, 0.000, 0.000,-42.053,20.607 

2019/11/08 05:07:55 651,194.801,-21.390,180629620,194801746,381513254,12.913, 7.087, 7.140, 0.000, 0.000,-42.033,20.589 

2019/11/08 05:07:56 607,194.801,-21.470,178984046,194801727,383665295,13.048, 6.873, 6.921, 0.000, 0.000,-42.077,20.552 

2019/11/08 05:07:57 620,194.801,-21.379,179743502,194801714,381639809,12.972, 7.044, 7.090, 0.000, 0.000,-42.053,20.620 

2019/11/08 05:07:58 606,194.801,-21.466,179616864,194801687,381639809,12.924, 7.001, 7.043, 0.000, 0.000,-42.056,20.535 

2019/11/08 05:07:59 587,194.801,-21.466,179616864,194801687,381639809,12.924, 7.001, 7.043, 0.000, 0.000,-42.058,20.613 

2019/11/08 05:08:00 571,194.801,-21.391,179870187,194801775,382652552,13.014, 6.990, 7.034, 0.000, 0.000,-42.058,20.613 

2019/11/08 05:08:01 557,194.801,-21.382,180249728,194801662,381386599,12.962, 7.048, 7.096, 0.000, 0.000,-42.063,20.626 

2019/11/08 05:08:02 542,194.801,-21.393,180376343,194801681,382399291,13.005, 6.996, 7.038, 0.000, 0.000,-42.062,20.615 

2019/11/08 05:08:03 497,194.801,-21.387,179363774,194801726,381006833,12.898, 7.105, 7.154, 0.000, 0.000,-42.032,20.591 

2019/11/08 05:08:04 509,194.801,-21.388,179996685,194801727,382779207,13.026, 6.974, 7.020, 0.000, 0.000,-42.051,20.609 

2019/11/08 05:08:05 495,194.801,-21.378,179490272,194801680,381006784,12.947, 7.067, 7.109, 0.000, 0.000,-42.042,20.610 

2019/11/08 05:08:06 478,194.801,-21.378,179490272,194801680,381006784,12.947, 7.067, 7.113, 0.000, 0.000,-42.045,20.626 

2019/11/08 05:08:07 464,194.801,-21.365,179743502,194801717,381513254,12.950, 7.073, 7.123, 0.000, 0.000,-42.045,20.626 

2019/11/08 05:08:08 449,194.801,-21.474,179237066,194801656,382652502,13.012, 6.904, 6.954, 0.000, 0.000,-42.077,20.548 

2019/11/08 05:08:09 432,194.801,-21.363,179616887,194801698,380627117,12.901, 7.122, 7.174, 0.000, 0.000,-42.041,20.624 

2019/11/08 05:08:10 410,194.801,-21.480,179490296,194801687,382652601,12.953, 6.958, 7.005, 0.000, 0.000,-42.056,20.521 

2019/11/08 05:08:11 399,194.801,-21.384,178857477,194801737,381639760,13.000, 7.007, 7.053, 0.000, 0.000,-42.059,20.621 

2019/11/08 05:08:12 385,194.801,-21.384,178857477,194801737,381639760,13.000, 7.007, 7.053, 0.000, 0.000,-42.063,20.597 

2019/11/08 05:08:13 369,194.801,-21.411,179616770,194801638,379361067,12.840, 7.142, 7.186, 0.000, 0.000,-42.054,20.521 

2019/11/08 05:08:14 356,194.801,-21.477,179996592,194801679,383538739,13.006, 6.903, 6.949, 0.000, 0.000,-42.055,20.523 

2019/11/08 05:08:15 339,194.801,-21.386,179237182,194801719,382779107,13.058, 6.948, 6.997, 0.000, 0.000,-42.053,20.613 

2019/11/08 05:08:16 297,194.801,-21.479,180123160,194801671,381133339,12.909, 7.002, 7.051, 0.000, 0.000,-42.077,20.543 

2019/11/08 05:08:17 306,194.801,-21.382,180376320,194801672,381766414,12.967, 7.043, 7.086, 0.000, 0.000,-42.044,20.608 

2019/11/08 05:08:18 291,194.801,-21.369,179616980,194801747,383412134,13.074, 6.948, 6.995, 0.000, 0.000,-42.041,20.618 

2019/11/08 05:08:19 277,194.801,-21.369,179616980,194801747,383412134,13.074, 6.948, 6.995, 0.000, 0.000,-42.070,20.551 

2019/11/08 05:08:20 262,194.801,-21.464,178857408,194801696,380120647,12.860, 7.062, 7.112, 0.000, 0.000,-42.070,20.551 

2019/11/08 05:08:21 243,194.801,-21.383,179363704,194801682,380500462,12.897, 7.115, 7.158, 0.000, 0.000,-42.055,20.618 

2019/11/08 05:08:22 227,194.801,-21.354,179616840,194801675,382399391,13.039, 6.999, 7.042, 0.000, 0.000,-42.039,20.631 

2019/11/08 05:08:23 184,194.801,-21.366,179363751,194801709,382272786,13.012, 7.015, 7.059, 0.000, 0.000,-42.064,20.644 

2019/11/08 05:08:24 197,194.801,-21.378,178984022,194801720,378854696,12.811, 7.201, 7.251, 0.000, 0.000,-42.045,20.613 

2019/11/08 05:08:25 182,194.801,-21.386,179237182,194801716,381006833,12.928, 7.079, 7.127, 0.000, 0.000,-42.054,20.614 

2019/11/08 05:08:26 167,194.801,-21.386,179237182,194801716,381006833,12.928, 7.079, 7.127, 0.000, 0.000,-42.061,20.536 

2019/11/08 05:08:27 149,194.801,-21.469,178984046,194801733,380120647,12.853, 7.069, 7.115, 0.000, 0.000,-42.061,20.536 

2019/11/08 05:08:28 133,194.801,-21.461,179363634,194801642,382399341,12.983, 6.945, 6.987, 0.000, 0.000,-42.066,20.550 

2019/11/08 05:08:29 118,194.801,-21.353,178604317,194801736,380120598,12.903, 7.132, 7.180, 0.000, 0.000,-42.037,20.630 

2019/11/08 05:08:30 886,194.801,-21.370,179743549,194801739,381766464,12.942, 7.074, 7.121, 0.000, 0.000,-42.031,20.606 

2019/11/08 05:08:31 888,194.801,-21.372,178604248,194801702,381639760,13.016, 7.004, 7.047, 0.000, 0.000,-42.069,20.642 

2019/11/08 05:08:32 707,194.801,-21.372,178604248,194801702,381639760,13.016, 7.004, 7.047, 0.000, 0.000,-42.092,20.580 

2019/11/08 05:08:33 558,194.801,-21.458,179743455,194801688,380880277,12.885, 7.049, 7.096, 0.000, 0.000,-42.048,20.626 

2019/11/08 05:08:34 395,194.801,-21.368,179363821,194801748,382399391,13.012, 7.013, 7.057, 0.000, 0.000,-42.048,20.626 

2019/11/08 05:08:35 264,194.801,-21.390,178983999,194801700,381260043,12.954, 7.047, 7.092, 0.000, 0.000,-42.057,20.612 

2019/11/08 05:08:35 996,194.801,-21.359,179996639,194801702,382779207,13.034, 7.002, 7.046, 0.000, 0.000,-42.060,20.647 

2019/11/08 05:08:36 994,194.801,-21.374,179363751,194801706,381513204,12.980, 7.035, 7.082, 0.000, 0.000,-42.080,20.652 

2019/11/08 05:08:37 977,194.801,-21.364,179869977,194801658,382652552,13.057, 6.971, 7.016, 0.000, 0.000,-42.071,20.654 

2019/11/08 05:08:38 962,194.801,-21.364,179869977,194801658,382652552,13.057, 6.971, 7.016, 0.000, 0.000,-42.071,20.561 

2019/11/08 05:08:39 945,194.801,-21.455,178984046,194801731,380247252,12.845, 7.095, 7.135, 0.000, 0.000,-42.071,20.561 

2019/11/08 05:08:40 932,194.801,-21.379,178857501,194801747,382779157,13.051, 6.962, 7.003, 0.000, 0.000,-42.075,20.641 

2019/11/08 05:08:41 915,194.801,-21.375,178604225,194801682,380626968,12.939, 7.077, 7.124, 0.000, 0.000,-42.065,20.636 

2019/11/08 05:08:42 872,194.801,-21.361,179870117,194801732,383412134,13.092, 6.939, 6.987, 0.000, 0.000,-42.059,20.644 

2019/11/08 05:08:43 885,194.801,-21.357,179237206,194801729,382652552,13.060, 6.969, 7.019, 0.000, 0.000,-42.073,20.663 

2019/11/08 05:08:44 868,194.801,-21.456,178984022,194801714,380500363,12.885, 7.050, 7.096, 0.000, 0.000,-42.073,20.562 

2019/11/08 05:08:45 853,194.801,-21.456,178984022,194801714,380500363,12.885, 7.050, 7.096, 0.000, 0.000,-42.073,20.652 

2019/11/08 05:08:46 837,194.801,-21.368,177844792,194801712,382146180,13.007, 7.018, 7.059, 0.000, 0.000,-42.073,20.652 

2019/11/08 05:08:47 824,194.801,-21.383,178984022,194801712,382272736,13.029, 6.981, 7.026, 0.000, 0.000,-42.066,20.629 

2019/11/08 05:08:48 808,194.801,-21.364,179490366,194801725,381260093,12.948, 7.073, 7.126, 0.000, 0.000,-42.048,20.630 

2019/11/08 05:08:49 762,194.801,-21.462,179237206,194801727,382399291,12.982, 6.943, 6.997, 0.000, 0.000,-42.066,20.549 

2019/11/08 05:08:50 774,194.801,-21.371,178984046,194801726,382525946,13.056, 6.963, 7.011, 0.000, 0.000,-42.068,20.643 

2019/11/08 05:08:51 759,194.801,-21.371,178984046,194801726,382525946,13.056, 6.962, 7.011, 0.000, 0.000,-42.061,20.660 

2019/11/08 05:08:52 742,194.801,-21.348,177971337,194801695,382019575,13.035, 7.007, 7.053, 0.000, 0.000,-42.047,20.650 

2019/11/08 05:08:53 729,194.801,-21.343,179490342,194801716,382652601,13.049, 6.996, 7.047, 0.000, 0.000,-42.047,20.650 

2019/11/08 05:08:54 712,194.801,-21.454,178477540,194801632,382272736,13.021, 6.915, 6.963, 0.000, 0.000,-42.091,20.582 

2019/11/08 05:08:55 695,194.801,-21.354,179616817,194801662,383412034,13.115, 6.924, 6.963, 0.000, 0.000,-42.066,20.658 

2019/11/08 05:08:56 679,194.801,-21.464,179743479,194801702,382779107,13.010, 6.913, 6.963, 0.000, 0.000,-42.063,20.545 

2019/11/08 05:08:57 665,194.801,-21.362,178097836,194801648,381133438,12.987, 7.041, 7.089, 0.000, 0.000,-42.054,20.638 

2019/11/08 05:08:58 652,194.801,-21.362,178097836,194801648,381133438,12.987, 7.041, 7.089, 0.000, 0.000,-42.055,20.632 

2019/11/08 05:08:59 633,194.801,-21.368,179870047,194801694,383032268,13.066, 6.956, 7.000, 0.000, 0.000,-42.055,20.632 

2019/11/08 05:09:00 617,194.801,-21.454,179490296,194801686,380500462,12.881, 7.055, 7.101, 0.000, 0.000,-42.075,20.566 

2019/11/08 05:09:01 604,194.801,-21.376,179870024,194801684,382779057,13.066, 6.944, 6.993, 0.000, 0.000,-42.066,20.635 

2019/11/08 05:09:02 559,194.801,-21.363,178984069,194801743,382779107,13.046, 6.979, 7.026, 0.000, 0.000,-42.048,20.631 

2019/11/08 05:09:03 570,194.801,-21.422,180123207,194801699,382019625,12.978, 6.995, 7.040, 0.000, 0.000,-42.079,20.603 

2019/11/08 05:09:04 555,194.801,-21.446,179237043,194801646,381259994,12.925, 7.016, 7.066, 0.000, 0.000,-42.063,20.563 

2019/11/08 05:09:05 539,194.801,-21.446,179237043,194801646,381259994,12.925, 7.016, 7.066, 0.000, 0.000,-42.066,20.555 

2019/11/08 05:09:06 526,194.801,-21.456,178604317,194801733,382525897,12.974, 6.962, 7.009, 0.000, 0.000,-42.066,20.555 

2019/11/08 05:09:07 507,194.801,-21.358,179110521,194801670,383285429,13.144, 6.887, 6.935, 0.000, 0.000,-42.067,20.655 

2019/11/08 05:09:08 493,194.801,-21.432,180123090,194801638,382399341,13.007, 6.950, 6.994, 0.000, 0.000,-42.089,20.602 

2019/11/08 05:09:09 450,194.801,-21.340,178857524,194801761,383538689,13.097, 6.954, 6.996, 0.000, 0.000,-42.055,20.662 

2019/11/08 05:09:10 465,194.801,-21.457,178604294,194801720,381513105,12.966, 6.961, 7.011, 0.000, 0.000,-42.084,20.572 

2019/11/08 05:09:11 445,194.801,-21.454,179363657,194801660,382525797,13.041, 6.895, 6.939, 0.000, 0.000,-42.072,20.563 

2019/11/08 05:09:12 431,194.801,-21.454,179363657,194801660,382525797,13.041, 6.895, 6.941, 0.000, 0.000,-42.047,20.619 

2019/11/08 05:09:13 416,194.801,-21.373,179237182,194801718,382779008,13.067, 6.949, 6.996, 0.000, 0.000,-42.047,20.619 

2019/11/08 05:09:14 400,194.801,-21.353,178351111,194801705,381386500,13.002, 7.037, 7.082, 0.000, 0.000,-42.048,20.642 

2019/11/08 05:09:15 382,194.801,-21.358,179616934,194801723,382905762,13.032, 7.000, 7.043, 0.000, 0.000,-42.056,20.644 

2019/11/08 05:09:16 361,194.801,-21.464,178477749,194801740,379993993,12.845, 7.083, 7.126, 0.000, 0.000,-42.063,20.545 

2019/11/08 05:09:17 355,194.801,-21.371,178097882,194801671,382272686,13.040, 6.983, 7.029, 0.000, 0.000,-42.051,20.626 

2019/11/08 05:09:18 339,194.801,-21.371,178097882,194801671,382272686,13.040, 6.983, 7.029, 0.000, 0.000,-42.065,20.639 

2019/11/08 05:09:19 322,194.801,-21.372,178983953,194801682,383538739,13.066, 6.948, 7.001, 0.000, 0.000,-42.048,20.624 

2019/11/08 05:09:20 306,194.801,-21.369,178857477,194801733,382905613,13.084, 6.936, 6.985, 0.000, 0.000,-42.048,20.625 

2019/11/08 05:09:21 290,194.801,-21.453,179616864,194801682,382146131,12.976, 6.960, 7.004, 0.000, 0.000,-42.077,20.569 

2019/11/08 05:09:22 250,194.801,-21.361,178857477,194801732,382399291,13.027, 6.997, 7.046, 0.000, 0.000,-42.049,20.633 

2019/11/08 05:09:23 259,194.801,-21.367,179490389,194801745,382905762,13.066, 6.955, 7.008, 0.000, 0.000,-42.065,20.644 

2019/11/08 05:09:24 243,194.801,-21.464,179237159,194801703,381766266,12.966, 6.962, 7.004, 0.000, 0.000,-42.067,20.548 

2019/11/08 05:09:25 229,194.801,-21.464,179237159,194801703,381766266,12.966, 6.962, 7.004, 0.000, 0.000,-42.041,20.620 

2019/11/08 05:09:26 210,194.801,-21.366,179110591,194801706,383158923,13.058, 6.966, 7.015, 0.000, 0.000,-42.041,20.620 

2019/11/08 05:09:27 196,194.801,-21.361,179110614,194801720,382652502,13.080, 6.951, 6.998, 0.000, 0.000,-42.076,20.662 

2019/11/08 05:09:28 181,194.801,-21.459,179616864,194801681,379487622,12.817, 7.114, 7.161, 0.000, 0.000,-42.072,20.558 

2019/11/08 05:09:29 136,194.801,-21.422,179363727,194801695,382652552,12.997, 6.971, 7.014, 0.000, 0.000,-42.038,20.561 

2019/11/08 05:09:30 149,194.801,-21.353,179363774,194801727,381259994,12.979, 7.060, 7.103, 0.000, 0.000,-42.053,20.646 

2019/11/08 05:09:31 132,194.801,-21.361,179237182,194801716,381133389,12.954, 7.071, 7.118, 0.000, 0.000,-42.036,20.621 

2019/11/08 05:09:32 118,194.801,-21.361,179237182,194801716,381133389,12.954, 7.071, 7.118, 0.000, 0.000,-42.060,20.568 

2019/11/08 05:09:33 105,194.801,-21.438,179363751,194801710,380120598,12.883, 7.070, 7.114, 0.000, 0.000,-42.060,20.568 

2019/11/08 05:09:34 857,194.801,-21.462,180502817,194801632,380500413,12.874, 7.053, 7.104, 0.000, 0.000,-42.074,20.557 

2019/11/08 05:09:35 708,194.801,-21.458,179616887,194801698,382652452,13.011, 6.918, 6.961, 0.000, 0.000,-42.064,20.550 

2019/11/08 05:09:36 329,194.801,-21.363,179870070,194801705,381259994,12.956, 7.069, 7.120, 0.000, 0.000,-42.046,20.630 

2019/11/08 05:09:37 390,194.801,-21.458,179363751,194801709,381259944,12.928, 7.004, 7.049, 0.000, 0.000,-42.078,20.565 

2019/11/08 05:09:38 261,194.801,-21.458,179363751,194801709,381259944,12.928, 7.006, 7.049, 0.000, 0.000,-42.062,20.653 

2019/11/08 05:09:39 750,194.801,-21.355,179490249,194801668,382525847,13.071, 6.966, 7.012, 0.000, 0.000,-42.075,20.569 

2019/11/08 05:09:39 991,194.801,-21.450,179996685,194801730,382905663,13.025, 6.916, 6.960, 0.000, 0.000,-42.075,20.569 

2019/11/08 05:09:40 977,194.801,-21.344,179490272,194801681,381386599,12.992, 7.051, 7.102, 0.000, 0.000,-42.053,20.655 

2019/11/08 05:09:41 948,194.801,-21.354,179743525,194801726,381893020,12.960, 7.078, 7.121, 0.000, 0.000,-42.033,20.625 

2019/11/08 05:09:42 946,194.801,-21.356,178731002,194801789,382905712,13.066, 6.964, 7.014, 0.000, 0.000,-42.059,20.648 

2019/11/08 05:09:43 930,194.801,-21.444,179363657,194801663,379614227,12.844, 7.101, 7.148, 0.000, 0.000,-42.063,20.564 

2019/11/08 05:09:44 914,194.801,-21.444,179363657,194801663,379614227,12.844, 7.101, 7.148, 0.000, 0.000,-42.068,20.559 

2019/11/08 05:09:45 900,194.801,-21.454,179490366,194801729,381766365,12.954, 6.981, 7.030, 0.000, 0.000,-42.068,20.559 

2019/11/08 05:09:46 882,194.801,-21.364,179110591,194801706,380627067,12.918, 7.110, 7.155, 0.000, 0.000,-42.049,20.632 

2019/11/08 05:09:47 868,194.801,-21.457,180502841,194801642,379867437,12.822, 7.115, 7.155, 0.000, 0.000,-42.066,20.554 

2019/11/08 05:09:48 823,194.801,-21.359,180123160,194801674,381766365,12.999, 7.032, 7.082, 0.000, 0.000,-42.049,20.636 

2019/11/08 05:09:49 836,194.801,-21.355,178477610,194801665,379614227,12.897, 7.134, 7.184, 0.000, 0.000,-42.041,20.632 

2019/11/08 05:09:50 821,194.801,-21.440,179237159,194801703,379994042,12.853, 7.092, 7.143, 0.000, 0.000,-42.042,20.546 

2019/11/08 05:09:51 807,194.801,-21.440,179237159,194801703,379994042,12.853, 7.092, 7.143, 0.000, 0.000,-42.070,20.569 

2019/11/08 05:09:52 788,194.801,-21.446,179743455,194801692,381766365,12.953, 6.995, 7.039, 0.000, 0.000,-42.070,20.569 

2019/11/08 05:09:53 774,194.801,-21.423,180249681,194801641,380500462,12.873, 7.092, 7.141, 0.000, 0.000,-42.055,20.578 

2019/11/08 05:09:54 757,194.801,-21.441,179110684,194801758,382146131,12.979, 6.966, 7.019, 0.000, 0.000,-42.056,20.559 

2019/11/08 05:09:55 714,194.801,-21.445,179616747,194801622,380753573,12.896, 7.049, 7.091, 0.000, 0.000,-42.056,20.556 

2019/11/08 05:09:56 729,194.801,-21.357,178983999,194801706,381133488,12.937, 7.099, 7.145, 0.000, 0.000,-42.034,20.623 

2019/11/08 05:09:57 714,194.801,-21.353,178857338,194801665,380753623,12.983, 7.054, 7.103, 0.000, 0.000,-42.048,20.641 

2019/11/08 05:09:58 695,194.801,-21.353,178857338,194801665,380753623,12.983, 7.054, 7.100, 0.000, 0.000,-42.039,20.633 

2019/11/08 05:09:59 679,194.801,-21.352,179237159,194801698,380247252,12.895, 7.142, 7.192, 0.000, 0.000,-42.039,20.633 

2019/11/08 05:10:00 665,194.801,-21.362,179743455,194801690,380627067,12.919, 7.110, 7.155, 0.000, 0.000,-42.047,20.631 

2019/11/08 05:10:01 648,194.801,-21.449,179363587,194801619,381133389,12.942, 7.000, 7.049, 0.000, 0.000,-42.065,20.561 

2019/11/08 05:10:02 630,194.801,-21.446,179870047,194801697,381513154,12.911, 7.030, 7.080, 0.000, 0.000,-42.052,20.551 

2019/11/08 05:10:03 619,194.801,-21.435,179869977,194801660,380373857,12.905, 7.046, 7.095, 0.000, 0.000,-42.075,20.585 

2019/11/08 05:10:04 601,194.801,-21.435,179869977,194801660,380373857,12.905, 7.046, 7.095, 0.000, 0.000,-42.055,20.652 

2019/11/08 05:10:05 587,194.801,-21.350,180502817,194801628,381513204,12.973, 7.063, 7.109, 0.000, 0.000,-42.049,20.646 

2019/11/08 05:10:06 573,194.801,-21.342,179110567,194801702,379614277,12.881, 7.168, 7.212, 0.000, 0.000,-42.043,20.647 

2019/11/08 05:10:07 554,194.801,-21.366,178351088,194801699,381386500,13.012, 7.011, 7.062, 0.000, 0.000,-42.053,20.633 

2019/11/08 05:10:08 512,194.801,-21.435,178983883,194801637,380753573,12.934, 7.016, 7.072, 0.000, 0.000,-42.063,20.573 

2019/11/08 05:10:09 525,194.801,-21.464,180123113,194801649,381513204,12.888, 7.035, 7.085, 0.000, 0.000,-42.055,20.535 

2019/11/08 05:10:10 510,194.801,-21.348,179363727,194801698,381260043,12.968, 7.076, 7.124, 0.000, 0.000,-42.062,20.661 

2019/11/08 05:10:11 492,194.801,-21.348,179363727,194801698,381260043,12.968, 7.076, 7.124, 0.000, 0.000,-42.058,20.538 

2019/11/08 05:10:12 475,194.801,-21.464,179996592,194801680,380120548,12.844, 7.092, 7.134, 0.000, 0.000,-42.058,20.538 

2019/11/08 05:10:13 463,194.801,-21.349,179616934,194801721,381259944,12.967, 7.079, 7.123, 0.000, 0.000,-42.046,20.642 

2019/11/08 05:10:14 445,194.801,-21.430,178477656,194801690,379740882,12.868, 7.094, 7.136, 0.000, 0.000,-42.069,20.585 

2019/11/08 05:10:15 402,194.801,-21.445,179490249,194801669,381639760,12.916, 7.031, 7.080, 0.000, 0.000,-42.061,20.561 

2019/11/08 05:10:16 416,194.801,-21.344,178604294,194801723,381259994,12.992, 7.053, 7.102, 0.000, 0.000,-42.052,20.654 

2019/11/08 05:10:17 401,194.801,-21.365,178350972,194801632,381259994,12.962, 7.067, 7.111, 0.000, 0.000,-42.051,20.632 

2019/11/08 05:10:18 382,194.801,-21.365,178350972,194801632,381259994,12.962, 7.067, 7.110, 0.000, 0.000,-42.060,20.666 

2019/11/08 05:10:19 366,194.801,-21.341,179743455,194801696,382905762,13.055, 6.993, 7.041, 0.000, 0.000,-42.060,20.666 

2019/11/08 05:10:20 352,194.801,-21.428,178350972,194801631,382399341,13.000, 6.968, 7.012, 0.000, 0.000,-42.071,20.588 

2019/11/08 05:10:21 338,194.801,-21.347,179110544,194801685,381513204,12.973, 7.073, 7.115, 0.000, 0.000,-42.051,20.650 

2019/11/08 05:10:22 314,194.801,-21.368,179363821,194801749,381639809,12.969, 7.053, 7.103, 0.000, 0.000,-42.055,20.633 

2019/11/08 05:10:23 307,194.801,-21.455,179490202,194801642,380373758,12.898, 7.039, 7.090, 0.000, 0.000,-42.069,20.559 

2019/11/08 05:10:24 288,194.801,-21.455,179490202,194801642,380373758,12.898, 7.039, 7.090, 0.000, 0.000,-42.064,20.572 

2019/11/08 05:10:25 276,194.801,-21.437,178983953,194801674,380880178,12.928, 7.027, 7.069, 0.000, 0.000,-42.054,20.648 

2019/11/08 05:10:26 258,194.801,-21.353,179363797,194801738,380500462,12.904, 7.135, 7.183, 0.000, 0.000,-42.052,20.646 

2019/11/08 05:10:27 243,194.801,-21.347,179490249,194801661,381513154,13.001, 7.043, 7.091, 0.000, 0.000,-42.073,20.672 

2019/11/08 05:10:28 203,194.801,-21.351,178857501,194801744,379740931,12.865, 7.174, 7.222, 0.000, 0.000,-42.038,20.633 

2019/11/08 05:10:29 211,194.801,-21.356,179237089,194801668,379614277,12.885, 7.145, 7.196, 0.000, 0.000,-42.055,20.644 

2019/11/08 05:10:30 195,194.801,-21.350,178477633,194801675,381892920,13.007, 7.035, 7.082, 0.000, 0.000,-42.060,20.656 

2019/11/08 05:10:31 182,194.801,-21.350,178477633,194801675,381892920,13.007, 7.035, 7.082, 0.000, 0.000,-42.062,20.649 

2019/11/08 05:10:32 167,194.801,-21.359,178730886,194801731,381639710,13.017, 7.014, 7.052, 0.000, 0.000,-42.062,20.649 

2019/11/08 05:10:33 151,194.801,-21.352,178097812,194801633,379740832,12.882, 7.161, 7.211, 0.000, 0.000,-42.040,20.634 

2019/11/08 05:10:34 135,194.801,-21.351,178983953,194801679,382272686,13.041, 7.000, 7.045, 0.000, 0.000,-42.044,20.640 

2019/11/08 05:10:35 883,194.801,-21.342,177338403,194801673,382272736,13.077, 6.974, 7.020, 0.000, 0.000,-42.076,20.680 

2019/11/08 05:10:36 101,194.801,-21.360,178477610,194801667,381386549,12.982, 7.047, 7.096, 0.000, 0.000,-42.062,20.648 

2019/11/08 05:10:37 873,194.801,-21.344,179110614,194801725,382146131,13.042, 7.004, 7.051, 0.000, 0.000,-42.058,20.660 

2019/11/08 05:10:38 726,194.801,-21.344,179110614,194801725,382146131,13.042, 7.004, 7.051, 0.000, 0.000,-42.064,20.666 

2019/11/08 05:10:39 544,194.801,-21.344,178477680,194801703,382779157,13.077, 6.970, 7.023, 0.000, 0.000,-42.064,20.666 

2019/11/08 05:10:40 402,194.801,-21.444,179363727,194801695,382399291,13.012, 6.937, 6.982, 0.000, 0.000,-42.073,20.573 

2019/11/08 05:10:41 244,194.801,-21.440,179110544,194801687,382399291,13.031, 6.921, 6.970, 0.000, 0.000,-42.089,20.595 

2019/11/08 05:10:41 987,194.801,-21.354,178604248,194801699,382779057,13.075, 6.964, 7.009, 0.000, 0.000,-42.045,20.637 

2019/11/08 05:10:42 993,194.801,-21.435,180249822,194801717,383032318,13.028, 6.926, 6.974, 0.000, 0.000,-42.073,20.583 

2019/11/08 05:10:43 978,194.801,-21.435,180249822,194801717,383032318,13.028, 6.933, 6.974, 0.000, 0.000,-42.060,20.664 

