AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/10/29 22:20:15 626,M_1-PreAMP-S_3-1-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/10/29 22:22:22 690,194.801,-20.478,178223918,194801373,368980765,13.235,13.549,13.526, 0.000, 0.000,-42.379,21.860 

2019/10/29 22:22:23 675,194.801,-20.478,178223918,194801373,368980765,13.235,13.549,13.526, 0.000, 0.000,-42.378,21.866 

2019/10/29 22:22:24 661,194.801,-20.471,179489666,194801353,368221189,13.163,13.625,13.609, 0.000, 0.000,-42.378,21.866 

2019/10/29 22:22:25 647,194.801,-20.471,178983464,194801410,369613785,13.231,13.557,13.538, 0.000, 0.000,-42.363,21.851 

2019/10/29 22:22:26 631,194.801,-20.433,179236693,194801456,366955103,13.079,13.749,13.740, 0.000, 0.000,-42.346,21.872 

2019/10/29 22:22:27 584,194.801,-20.398,180122598,194801367,367841425,13.132,13.736,13.716, 0.000, 0.000,-42.374,21.936 

2019/10/29 22:22:28 598,194.801,-20.406,179236484,194801335,368221237,13.131,13.729,13.705, 0.000, 0.000,-42.343,21.897 

2019/10/29 22:22:29 582,194.801,-20.482,179489852,194801450,368727509,13.120,13.654,13.638, 0.000, 0.000,-42.368,21.846 

2019/10/29 22:22:30 567,194.801,-20.482,179489852,194801450,368727509,13.120,13.654,13.638, 0.000, 0.000,-42.383,21.860 

2019/10/29 22:22:31 549,194.801,-20.483,178983487,194801427,369866897,13.272,13.498,13.487, 0.000, 0.000,-42.383,21.860 

2019/10/29 22:22:32 535,194.801,-20.469,179489736,194801385,368474301,13.102,13.695,13.681, 0.000, 0.000,-42.344,21.834 

2019/10/29 22:22:33 518,194.801,-20.467,179742988,194801439,369487229,13.197,13.597,13.578, 0.000, 0.000,-42.371,21.863 

2019/10/29 22:22:34 476,194.801,-20.467,179616327,194801396,368474397,13.160,13.636,13.614, 0.000, 0.000,-42.379,21.871 

2019/10/29 22:22:35 491,194.801,-20.398,179109962,194801369,368221189,13.206,13.654,13.644, 0.000, 0.000,-42.374,21.936 

2019/10/29 22:22:36 471,194.801,-20.398,179109962,194801369,368221189,13.206,13.660,13.644, 0.000, 0.000,-42.343,21.909 

2019/10/29 22:22:37 457,194.801,-20.393,178983371,194801364,369234021,13.208,13.663,13.643, 0.000, 0.000,-42.351,21.921 

2019/10/29 22:22:38 444,194.801,-20.390,179236647,194801427,369487229,13.245,13.624,13.601, 0.000, 0.000,-42.351,21.921 

2019/10/29 22:22:39 426,194.801,-20.498,179236577,194801385,368600857,13.184,13.581,13.563, 0.000, 0.000,-42.369,21.829 

2019/10/29 22:22:40 400,194.801,-20.390,179869463,194801375,366575483,13.068,13.800,13.787, 0.000, 0.000,-42.363,21.933 

2019/10/29 22:22:41 395,194.801,-20.458,179489759,194801402,368221189,13.139,13.659,13.643, 0.000, 0.000,-42.383,21.885 

2019/10/29 22:22:42 379,194.801,-20.376,179109986,194801385,368347793,13.205,13.681,13.663, 0.000, 0.000,-42.382,21.966 

2019/10/29 22:22:43 363,194.801,-20.376,179109986,194801385,368347793,13.205,13.681,13.663, 0.000, 0.000,-42.358,21.845 

2019/10/29 22:22:44 348,194.801,-20.472,178983441,194801404,366322228,13.015,13.774,13.759, 0.000, 0.000,-42.358,21.845 

2019/10/29 22:22:45 331,194.801,-20.398,178477123,194801399,370120154,13.297,13.572,13.550, 0.000, 0.000,-42.348,21.909 

2019/10/29 22:22:46 315,194.801,-20.378,179236553,194801374,366955246,13.118,13.766,13.749, 0.000, 0.000,-42.396,21.978 

2019/10/29 22:22:47 271,194.801,-20.470,178730259,194801386,368347745,13.165,13.624,13.605, 0.000, 0.000,-42.365,21.854 

2019/10/29 22:22:48 287,194.801,-20.457,177844283,194801435,369233877,13.237,13.564,13.545, 0.000, 0.000,-42.371,21.873 

2019/10/29 22:22:49 271,194.801,-20.471,178983394,194801371,367588122,13.161,13.629,13.606, 0.000, 0.000,-42.409,21.898 

2019/10/29 22:22:50 256,194.801,-20.471,178983394,194801371,367588122,13.161,13.629,13.606, 0.000, 0.000,-42.338,21.901 

2019/10/29 22:22:51 238,194.801,-20.397,179489689,194801365,368854257,13.146,13.722,13.699, 0.000, 0.000,-42.338,21.901 

2019/10/29 22:22:52 222,194.801,-20.418,179110055,194801420,370246806,13.300,13.547,13.522, 0.000, 0.000,-42.369,21.910 

2019/10/29 22:22:53 208,194.801,-20.374,179996054,194801387,368094538,13.149,13.738,13.723, 0.000, 0.000,-42.379,21.965 

2019/10/29 22:22:54 162,194.801,-20.387,179742825,194801345,365436002,13.032,13.845,13.830, 0.000, 0.000,-42.365,21.938 

2019/10/29 22:22:55 176,194.801,-20.470,179236647,194801424,366955246,13.030,13.755,13.741, 0.000, 0.000,-42.360,21.849 

2019/10/29 22:22:56 160,194.801,-20.391,179236600,194801396,370373410,13.294,13.579,13.557, 0.000, 0.000,-42.371,21.940 

2019/10/29 22:22:57 146,194.801,-20.391,179236600,194801396,370373410,13.294,13.579,13.558, 0.000, 0.000,-42.347,21.935 

2019/10/29 22:22:58 128,194.801,-20.372,178097326,194801368,367208263,13.146,13.752,13.719, 0.000, 0.000,-42.347,21.935 

2019/10/29 22:22:59 114,194.801,-20.393,180249119,194801334,366069068,13.045,13.824,13.805, 0.000, 0.000,-42.362,21.929 

2019/10/29 22:23:00 980,194.801,-20.466,179742941,194801417,369613593,13.195,13.596,13.572, 0.000, 0.000,-42.374,21.867 

2019/10/29 22:23:01 816,194.801,-20.383,179236600,194801400,367588122,13.131,13.747,13.729, 0.000, 0.000,-42.370,21.947 

2019/10/29 22:23:02 681,194.801,-20.474,179109939,194801355,368221237,13.131,13.653,13.631, 0.000, 0.000,-42.364,21.849 

2019/10/29 22:23:03 535,194.801,-20.474,179109939,194801355,368221237,13.131,13.653,13.631, 0.000, 0.000,-42.369,21.866 

2019/10/29 22:23:04 341,194.801,-20.462,179110102,194801446,369360433,13.193,13.600,13.590, 0.000, 0.000,-42.371,21.868 

2019/10/29 22:23:05 181,194.801,-20.462,178730235,194801374,367461518,13.164,13.632,13.615, 0.000, 0.000,-42.377,21.875 

2019/10/29 22:23:06 245,194.801,-20.373,178730305,194801412,367461614,13.154,13.732,13.719, 0.000, 0.000,-42.334,21.921 

2019/10/29 22:23:06 960,194.801,-20.381,180122668,194801408,369107417,13.164,13.717,13.698, 0.000, 0.000,-42.349,21.928 

