mean,RMS,ptp,std,max,min
18.826,18.826,0.141,0.044,18.893,18.752
18.831,18.831,0.129,0.036,18.89,18.761
18.811,18.811,0.156,0.051,18.868,18.712
18.807,18.808,0.167,0.052,18.879,18.712
18.811,18.811,0.167,0.056,18.879,18.712
18.798,18.798,0.217,0.067,18.879,18.662
18.802,18.802,0.221,0.07,18.883,18.662
18.792,18.792,0.221,0.072,18.883,18.662
18.81,18.81,0.188,0.054,18.883,18.695
18.785,18.785,0.167,0.047,18.862,18.695
18.79,18.79,0.181,0.051,18.879,18.698
18.777,18.777,0.186,0.058,18.879,18.693
18.794,18.794,0.212,0.059,18.905,18.693
18.777,18.777,0.212,0.063,18.905,18.693
18.787,18.787,0.2,0.061,18.905,18.705
18.79,18.79,0.186,0.055,18.891,18.705
18.801,18.801,0.143,0.039,18.864,18.721
18.793,18.793,0.122,0.033,18.843,18.721
18.8,18.801,0.152,0.037,18.873,18.721
18.791,18.791,0.149,0.041,18.873,18.724
18.79,18.79,0.147,0.042,18.871,18.724
18.783,18.783,0.147,0.041,18.871,18.724
18.809,18.809,0.119,0.039,18.879,18.76
18.805,18.805,0.119,0.039,18.879,18.76
18.815,18.815,0.152,0.044,18.902,18.75
18.798,18.798,0.156,0.046,18.902,18.746
18.794,18.794,0.152,0.042,18.898,18.746
18.782,18.782,0.209,0.041,18.898,18.689
18.789,18.789,0.209,0.041,18.898,18.689
18.807,18.807,0.146,0.039,18.903,18.757
18.808,18.808,0.222,0.06,18.906,18.684
18.821,18.821,0.222,0.067,18.906,18.684
18.805,18.806,0.222,0.065,18.906,18.684
18.808,18.808,0.188,0.049,18.904,18.716
18.795,18.795,0.153,0.038,18.869,18.716
18.803,18.804,0.204,0.059,18.911,18.707
18.824,18.824,0.212,0.061,18.919,18.707
18.799,18.799,0.212,0.066,18.919,18.707
18.802,18.802,0.199,0.054,18.919,18.72
18.803,18.804,0.204,0.062,18.924,18.72
18.817,18.817,0.189,0.058,18.924,18.735
18.812,18.812,0.189,0.066,18.924,18.735
18.791,18.791,0.169,0.052,18.901,18.732
18.796,18.796,0.15,0.047,18.882,18.732
18.81,18.81,0.216,0.067,18.948,18.732
18.813,18.813,0.213,0.071,18.948,18.735
18.824,18.824,0.213,0.073,18.948,18.735
18.804,18.804,0.176,0.055,18.916,18.74
18.799,18.799,0.182,0.047,18.916,18.734
18.806,18.806,0.187,0.049,18.921,18.734
18.82,18.82,0.187,0.054,18.921,18.734
18.821,18.821,0.171,0.043,18.919,18.748
18.817,18.817,0.171,0.045,18.919,18.748
18.797,18.797,0.114,0.038,18.869,18.755
18.803,18.803,0.114,0.037,18.869,18.755
18.808,18.808,0.137,0.042,18.889,18.752
18.809,18.809,0.137,0.039,18.889,18.752
18.807,18.807,0.137,0.04,18.889,18.752
18.812,18.812,0.134,0.035,18.891,18.757
18.816,18.816,0.123,0.041,18.896,18.773
18.826,18.826,0.141,0.048,18.914,18.773
18.811,18.811,0.206,0.054,18.914,18.708
18.798,18.798,0.208,0.049,18.914,18.706
18.789,18.789,0.143,0.042,18.849,18.706
18.803,18.803,0.167,0.043,18.873,18.706
18.81,18.81,0.197,0.051,18.907,18.71
18.811,18.811,0.197,0.052,18.907,18.71
18.806,18.806,0.212,0.066,18.907,18.695
18.79,18.79,0.203,0.064,18.898,18.695
18.795,18.795,0.203,0.068,18.898,18.695
18.793,18.793,0.159,0.055,18.878,18.719
18.81,18.81,0.169,0.053,18.895,18.726
18.807,18.807,0.177,0.062,18.895,18.718
18.797,18.798,0.184,0.07,18.895,18.711
18.804,18.804,0.18,0.062,18.891,18.711
18.801,18.801,0.226,0.065,18.937,18.711
18.82,18.82,0.202,0.054,18.937,18.735
18.798,18.798,0.152,0.052,18.882,18.73
18.807,18.807,0.166,0.052,18.896,18.73
18.805,18.805,0.175,0.052,18.896,18.721
18.8,18.8,0.175,0.046,18.896,18.721
18.808,18.808,0.213,0.058,18.934,18.721
18.808,18.808,0.205,0.054,18.934,18.729
18.807,18.807,0.202,0.055,18.934,18.732
18.797,18.797,0.133,0.041,18.865,18.732
18.79,18.79,0.129,0.039,18.857,18.728
18.796,18.796,0.204,0.048,18.932,18.728
18.792,18.792,0.204,0.046,18.932,18.728
18.802,18.802,0.191,0.05,18.932,18.741
18.817,18.817,0.182,0.051,18.927,18.745
18.838,18.838,0.179,0.05,18.927,18.748
18.831,18.831,0.176,0.057,18.912,18.736
18.804,18.804,0.167,0.056,18.902,18.735
18.795,18.795,0.173,0.052,18.908,18.735
18.797,18.798,0.173,0.051,18.908,18.735
18.796,18.796,0.213,0.053,18.946,18.733
18.814,18.814,0.226,0.069,18.955,18.729
18.816,18.816,0.226,0.068,18.955,18.729
18.814,18.814,0.214,0.062,18.955,18.741
18.799,18.799,0.179,0.051,18.907,18.728
18.784,18.784,0.191,0.054,18.907,18.716
18.794,18.794,0.191,0.047,18.907,18.716
18.795,18.795,0.183,0.047,18.899,18.716
18.805,18.805,0.154,0.043,18.899,18.745
18.806,18.807,0.148,0.042,18.899,18.751
18.796,18.796,0.087,0.029,18.838,18.751
18.804,18.804,0.1,0.033,18.851,18.751
18.819,18.819,0.189,0.045,18.936,18.747
18.834,18.834,0.189,0.049,18.936,18.747
18.824,18.824,0.16,0.047,18.907,18.747
18.822,18.822,0.154,0.043,18.907,18.753
18.803,18.803,0.136,0.039,18.891,18.755
18.799,18.799,0.118,0.035,18.873,18.755
18.811,18.811,0.118,0.042,18.873,18.755
18.812,18.812,0.112,0.037,18.873,18.761
18.814,18.814,0.102,0.033,18.863,18.761
18.807,18.807,0.087,0.029,18.86,18.773
18.803,18.803,0.101,0.032,18.86,18.759
18.794,18.794,0.101,0.029,18.86,18.759
18.799,18.799,0.097,0.031,18.856,18.759
18.799,18.799,0.094,0.032,18.856,18.762
18.805,18.805,0.116,0.037,18.871,18.755
18.8,18.8,0.121,0.037,18.871,18.75
18.81,18.81,0.121,0.039,18.871,18.75
18.812,18.812,0.104,0.036,18.854,18.75
18.809,18.809,0.097,0.035,18.859,18.762
18.806,18.806,0.089,0.032,18.859,18.77
18.812,18.812,0.088,0.032,18.859,18.771
