mean,RMS,ptp,std,max,min
16.352,16.352,0.144,0.042,16.445,16.301
16.335,16.335,0.05,0.014,16.351,16.301
16.338,16.339,0.109,0.026,16.417,16.308
16.337,16.337,0.109,0.028,16.417,16.308
16.346,16.346,0.106,0.029,16.417,16.311
16.351,16.351,0.075,0.025,16.388,16.313
16.358,16.358,0.09,0.026,16.398,16.308
16.361,16.361,0.09,0.021,16.398,16.308
16.356,16.356,0.075,0.021,16.383,16.308
16.351,16.351,0.068,0.021,16.381,16.313
16.349,16.349,0.077,0.022,16.381,16.304
16.355,16.355,0.077,0.021,16.381,16.304
16.345,16.345,0.094,0.028,16.381,16.287
16.343,16.343,0.108,0.026,16.395,16.287
16.348,16.348,0.105,0.023,16.395,16.29
16.352,16.352,0.049,0.015,16.374,16.325
16.347,16.347,0.055,0.017,16.372,16.317
16.346,16.346,0.08,0.02,16.397,16.317
16.348,16.348,0.07,0.016,16.397,16.327
16.348,16.348,0.042,0.012,16.368,16.326
16.346,16.346,0.112,0.026,16.376,16.264
16.344,16.344,0.112,0.029,16.376,16.264
16.34,16.34,0.106,0.026,16.373,16.267
16.345,16.346,0.109,0.023,16.376,16.267
16.334,16.334,0.138,0.039,16.376,16.238
16.329,16.329,0.146,0.041,16.384,16.238
16.347,16.347,0.101,0.027,16.384,16.283
16.354,16.354,0.065,0.017,16.375,16.31
16.349,16.349,0.069,0.019,16.383,16.314
16.346,16.346,0.069,0.018,16.383,16.314
16.352,16.352,0.072,0.02,16.401,16.329
16.356,16.356,0.072,0.024,16.401,16.329
16.354,16.354,0.087,0.022,16.4,16.313
16.342,16.342,0.096,0.021,16.368,16.272
16.34,16.34,0.096,0.023,16.368,16.272
16.344,16.344,0.123,0.031,16.394,16.271
16.351,16.351,0.123,0.031,16.394,16.271
16.36,16.36,0.069,0.015,16.392,16.323
16.36,16.36,0.041,0.013,16.381,16.34
16.355,16.355,0.038,0.013,16.376,16.338
16.35,16.35,0.054,0.017,16.374,16.32
16.353,16.353,0.067,0.02,16.387,16.32
16.356,16.356,0.076,0.023,16.388,16.312
16.353,16.353,0.076,0.023,16.388,16.312
16.352,16.352,0.067,0.018,16.381,16.314
16.355,16.355,0.05,0.016,16.379,16.329
16.358,16.358,0.055,0.015,16.384,16.329
16.356,16.356,0.09,0.023,16.391,16.301
16.352,16.352,0.09,0.024,16.391,16.301
16.353,16.353,0.074,0.019,16.391,16.317
16.347,16.347,0.066,0.017,16.389,16.323
16.346,16.346,0.057,0.017,16.38,16.323
16.354,16.354,0.07,0.018,16.382,16.312
16.364,16.364,0.149,0.035,16.461,16.312
16.368,16.368,0.139,0.036,16.461,16.322
16.364,16.364,0.146,0.032,16.461,16.315
16.356,16.356,0.102,0.023,16.417,16.315
16.361,16.361,0.108,0.028,16.418,16.31
16.359,16.359,0.108,0.023,16.418,16.31
16.353,16.353,0.063,0.015,16.379,16.316
16.359,16.359,0.12,0.027,16.436,16.316
