mean,RMS,ptp,std,max,min
0.263,0.429,0.79,0.339,0.733,-0.056
0.399,0.456,0.536,0.22,0.648,0.113
0.46,0.981,1.988,0.866,1.241,-0.747
0.094,0.161,0.31,0.131,0.226,-0.085
1.344,1.586,2.058,0.842,2.34,0.282
-0.437,0.578,0.888,0.379,-0.071,-0.959
-0.362,0.504,0.818,0.35,-0.028,-0.846
-0.362,0.705,1.41,0.605,0.211,-1.198
-0.042,0.81,1.776,0.809,0.592,-1.184
0.681,0.685,0.183,0.075,0.775,0.592
-0.118,0.751,1.734,0.742,0.592,-1.142
0.465,0.546,0.663,0.285,0.733,0.07
0.324,1.113,2.397,1.064,1.819,-0.578
0.258,0.842,1.96,0.801,1.269,-0.691
0.836,0.883,0.691,0.283,1.198,0.507
-0.249,1.511,3.567,1.49,1.311,-2.256
1.203,1.223,0.493,0.218,1.509,1.015
0.348,0.552,1.043,0.428,0.902,-0.141
-0.559,0.691,0.916,0.405,-0.212,-1.128
0.587,0.662,0.663,0.306,0.818,0.155
-0.696,0.88,1.311,0.538,-0.0,-1.311
0.357,0.772,1.452,0.685,1.325,-0.127
-0.508,0.874,1.593,0.712,0.493,-1.1
-0.301,0.544,1.057,0.453,0.324,-0.733
0.127,1.325,2.904,1.319,1.988,-0.916
0.263,1.131,2.354,1.1,1.819,-0.536
0.357,0.703,1.438,0.605,0.973,-0.465
0.395,0.66,1.255,0.528,1.114,-0.141
0.094,0.167,0.338,0.138,0.268,-0.071
-0.296,1.058,2.354,1.016,1.114,-1.241
-0.428,0.709,1.212,0.565,-0.014,-1.227
0.851,1.028,1.41,0.577,1.579,0.169
1.706,2.127,2.806,1.27,2.721,-0.085
0.874,1.003,1.156,0.492,1.551,0.395
-0.329,0.781,1.607,0.708,0.663,-0.945
0.583,0.9,1.678,0.686,1.452,-0.226
0.836,0.857,0.451,0.187,1.086,0.634
-0.945,0.985,0.677,0.279,-0.578,-1.255
1.678,1.722,0.945,0.389,2.115,1.17
0.183,0.952,2.284,0.934,1.283,-1.001
0.554,1.079,2.115,0.925,1.847,-0.268
1.438,1.587,1.494,0.671,1.988,0.493
0.766,1.516,3.003,1.308,1.946,-1.057
0.047,1.003,2.453,1.002,1.297,-1.156
0.747,0.879,1.114,0.463,1.368,0.254
1.123,1.214,1.057,0.461,1.537,0.479
0.597,1.165,2.326,1.001,1.537,-0.79
0.663,1.486,3.215,1.331,2.115,-1.1
-0.32,0.992,2.284,0.939,0.902,-1.382
1.494,1.704,1.805,0.82,2.143,0.338
0.442,0.765,1.396,0.625,0.959,-0.437
-0.423,1.032,2.298,0.941,0.677,-1.621
0.719,0.755,0.508,0.23,0.902,0.395
