mean,RMS,ptp,std,max,min
-1.903,1.939,2.072,0.373,-0.77,-2.842
-1.867,1.897,1.924,0.335,-0.77,-2.694
-1.85,1.877,1.769,0.318,-0.77,-2.539
-1.847,1.874,1.769,0.318,-0.77,-2.539
-1.848,1.874,1.769,0.316,-0.77,-2.539
-1.846,1.873,1.769,0.317,-0.77,-2.539
-1.834,1.864,1.873,0.332,-0.667,-2.539
-1.796,1.837,2.234,0.386,-0.305,-2.539
-1.798,1.849,2.492,0.431,-0.188,-2.68
-1.783,1.837,2.492,0.443,-0.188,-2.68
-1.727,1.788,2.492,0.461,-0.188,-2.68
-1.653,1.722,2.492,0.484,-0.188,-2.68
-1.561,1.639,2.492,0.501,-0.188,-2.68
-1.451,1.545,2.507,0.53,-0.173,-2.68
-1.331,1.439,2.647,0.548,-0.033,-2.68
-1.197,1.332,2.883,0.583,0.203,-2.68
-1.054,1.23,3.023,0.633,0.343,-2.68
-0.913,1.144,3.333,0.69,0.653,-2.68
-0.778,1.079,3.451,0.748,0.771,-2.68
-0.653,1.037,3.539,0.806,0.859,-2.68
-0.462,0.888,3.421,0.758,0.941,-2.48
-0.271,0.752,2.721,0.701,1.007,-1.714
-0.113,0.671,2.757,0.662,1.051,-1.706
0.042,0.621,2.595,0.619,1.176,-1.419
0.185,0.592,2.499,0.562,1.199,-1.301
0.321,0.61,2.499,0.519,1.368,-1.131
0.453,0.653,2.418,0.47,1.435,-0.984
0.572,0.721,2.308,0.439,1.634,-0.674
0.678,0.802,2.035,0.428,1.634,-0.401
0.775,0.883,2.02,0.424,1.7,-0.32
0.867,0.964,1.843,0.422,1.7,-0.143
0.947,1.036,1.814,0.419,1.774,-0.04
1.027,1.106,1.799,0.412,1.774,-0.025
1.075,1.156,2.44,0.426,1.914,-0.527
1.044,1.144,2.44,0.468,1.914,-0.527
1.014,1.13,2.44,0.497,1.914,-0.527
0.992,1.117,2.44,0.513,1.914,-0.527
0.958,1.096,2.44,0.532,1.914,-0.527
0.922,1.07,2.44,0.543,1.914,-0.527
0.878,1.035,2.44,0.548,1.914,-0.527
0.825,0.99,2.44,0.547,1.914,-0.527
0.755,0.926,2.44,0.536,1.914,-0.527
0.668,0.844,2.44,0.516,1.914,-0.527
0.57,0.747,2.44,0.483,1.914,-0.527
0.464,0.625,2.44,0.419,1.914,-0.527
0.385,0.502,1.607,0.322,1.081,-0.527
0.383,0.502,1.563,0.325,1.081,-0.482
0.359,0.493,1.563,0.337,1.081,-0.482
0.325,0.474,1.563,0.345,1.081,-0.482
0.284,0.452,1.725,0.352,1.081,-0.645
0.232,0.422,1.777,0.352,1.081,-0.696
0.173,0.388,1.843,0.348,1.081,-0.763
0.115,0.346,1.917,0.326,1.073,-0.844
0.063,0.327,1.681,0.32,0.771,-0.91
0.024,0.316,1.526,0.315,0.616,-0.91
0.002,0.309,1.526,0.309,0.616,-0.91
-0.015,0.3,1.526,0.3,0.616,-0.91
-0.031,0.291,1.519,0.29,0.609,-0.91
-0.036,0.285,1.519,0.283,0.609,-0.91
-0.02,0.287,1.43,0.286,0.52,-0.91
0.006,0.298,1.556,0.298,0.646,-0.91
0.05,0.328,1.703,0.324,0.793,-0.91
0.116,0.386,2.367,0.368,1.457,-0.91
0.206,0.466,2.632,0.418,1.722,-0.91
0.311,0.567,2.698,0.474,1.788,-0.91
0.425,0.66,2.757,0.505,1.892,-0.866
0.552,0.767,2.875,0.532,2.142,-0.733
0.614,0.832,2.787,0.561,2.142,-0.645
0.595,0.836,2.78,0.587,2.142,-0.637
0.579,0.838,2.78,0.605,2.142,-0.637
0.57,0.838,2.78,0.614,2.142,-0.637
0.557,0.836,2.78,0.623,2.142,-0.637
0.544,0.833,2.78,0.631,2.142,-0.637
0.52,0.823,2.78,0.638,2.142,-0.637
0.482,0.801,2.78,0.639,2.142,-0.637
0.436,0.763,2.78,0.626,2.142,-0.637
0.38,0.703,2.78,0.591,2.142,-0.637
0.324,0.631,2.78,0.541,2.142,-0.637
0.246,0.508,2.75,0.444,2.113,-0.637
0.207,0.394,1.851,0.336,1.213,-0.637
0.211,0.389,1.769,0.327,1.213,-0.556
0.328,0.536,2.75,0.424,2.194,-0.556
0.411,0.609,2.75,0.449,2.194,-0.556
0.468,0.648,2.75,0.448,2.194,-0.556
0.497,0.663,2.75,0.439,2.194,-0.556
0.514,0.671,2.75,0.431,2.194,-0.556
0.524,0.675,2.75,0.425,2.194,-0.556
0.521,0.67,2.75,0.422,2.194,-0.556
0.512,0.662,2.75,0.42,2.194,-0.556
0.496,0.648,2.75,0.417,2.194,-0.556
0.483,0.638,2.75,0.417,2.194,-0.556
0.495,0.641,2.75,0.407,2.194,-0.556
0.538,0.644,2.698,0.353,2.194,-0.505
0.456,0.527,1.747,0.265,1.302,-0.446
0.365,0.44,1.902,0.245,1.14,-0.763
0.27,0.39,1.991,0.282,1.081,-0.91
0.238,0.405,2.337,0.328,1.081,-1.257
0.227,0.399,2.337,0.327,1.081,-1.257
0.184,0.387,2.337,0.341,1.081,-1.257
0.112,0.409,2.389,0.394,1.081,-1.308
0.01,0.469,2.544,0.469,1.081,-1.463
-0.093,0.539,2.794,0.531,1.081,-1.714
-0.117,0.534,2.794,0.521,1.081,-1.714
