mean,RMS,ptp,std,max,min
0.414,1.202,3.038,1.128,2.042,-0.996
-0.082,0.406,1.419,0.398,0.645,-0.774
-0.005,0.474,1.619,0.474,0.734,-0.885
0.31,0.999,2.86,0.949,1.598,-1.262
-0.016,0.88,2.727,0.88,0.867,-1.861
-0.022,0.323,1.242,0.322,0.512,-0.73
0.508,0.846,2.417,0.677,0.911,-1.506
-0.865,0.964,1.574,0.425,-0.042,-1.617
-0.461,1.295,3.393,1.21,1.399,-1.994
0.33,0.43,0.732,0.276,0.667,-0.065
0.973,1.096,1.863,0.505,1.465,-0.397
1.131,1.353,2.816,0.742,3.239,0.423
0.669,0.7,0.643,0.204,1.111,0.468
-0.572,1.243,3.393,1.104,1.155,-2.238
-0.532,0.976,2.24,0.818,0.534,-1.705
-0.998,1.581,3.016,1.226,0.445,-2.57
-0.005,0.893,2.727,0.893,1.0,-1.728
-0.124,0.941,2.971,0.932,0.889,-2.082
-1.488,1.754,2.838,0.929,0.401,-2.437
0.073,0.365,1.22,0.358,0.689,-0.53
0.011,0.598,2.284,0.598,0.623,-1.661
-0.018,1.016,2.927,1.016,1.022,-1.905
0.002,0.845,3.193,0.845,1.332,-1.861
-0.1,1.122,2.661,1.117,0.756,-1.905
0.512,0.538,0.554,0.166,0.712,0.157
0.636,1.143,2.727,0.949,1.465,-1.262
0.479,1.078,3.038,0.966,1.177,-1.861
0.004,0.809,2.727,0.809,1.643,-1.085
-0.158,0.708,2.306,0.691,0.867,-1.439
