mean,RMS,ptp,std,max,min
0.263,0.429,0.79,0.339,0.733,-0.056
-0.042,0.81,1.776,0.809,0.592,-1.184
1.203,1.223,0.493,0.218,1.509,1.015
0.127,1.325,2.904,1.319,1.988,-0.916
1.706,2.127,2.806,1.27,2.721,-0.085
0.554,1.079,2.115,0.925,1.847,-0.268
-0.32,0.992,2.284,0.939,0.902,-1.382
0.705,0.938,1.466,0.619,1.551,0.085
2.119,2.121,0.197,0.085,2.199,2.002
-0.494,0.676,1.043,0.462,-0.099,-1.142
-0.879,0.998,1.086,0.472,-0.451,-1.537
-0.841,0.998,1.184,0.537,-0.085,-1.269
-0.945,1.377,2.228,1.001,0.465,-1.762
0.207,0.381,0.775,0.32,0.564,-0.212
0.395,0.609,1.057,0.464,1.043,-0.014
0.315,0.44,0.733,0.308,0.733,-0.0
0.686,1.394,2.622,1.214,1.593,-1.029
0.86,1.063,1.466,0.625,1.466,-0.0
