mean,RMS,ptp,std,max,min
0.541,0.847,2.916,0.652,2.614,-0.302
-0.137,0.678,3.214,0.664,0.938,-2.276
0.732,1.205,3.627,0.958,2.132,-1.496
0.174,1.044,3.329,1.029,1.971,-1.358
-0.318,1.161,3.673,1.117,1.994,-1.679
0.123,0.799,2.824,0.789,1.833,-0.99
0.431,1.227,3.467,1.149,2.476,-0.99
0.02,1.202,3.834,1.202,2.017,-1.817
0.284,1.167,4.546,1.132,1.994,-2.552
-0.521,0.762,2.893,0.555,0.64,-2.253
0.324,1.149,3.857,1.103,2.384,-1.473
-0.028,0.717,3.673,0.716,2.752,-0.922
-0.382,1.025,3.673,0.951,2.109,-1.564
0.566,1.206,3.49,1.065,2.178,-1.312
-0.074,0.58,2.64,0.575,0.915,-1.725
0.653,1.411,4.201,1.251,2.89,-1.312
0.519,0.985,3.053,0.837,1.512,-1.541
0.969,1.402,3.421,1.014,2.935,-0.485
