mean,RMS,ptp,std,max,min
0.468,1.305,7.683,1.219,4.591,-3.092
0.145,1.078,5.762,1.068,2.818,-2.944
-0.253,0.873,5.277,0.836,3.029,-2.248
0.668,1.319,5.445,1.137,3.451,-1.994
0.919,1.228,5.699,0.814,3.662,-2.037
0.339,1.097,5.656,1.043,2.649,-3.007
-0.203,0.668,4.306,0.636,1.509,-2.796
-0.226,0.992,5.509,0.966,1.952,-3.556
-0.107,0.87,4.981,0.864,2.311,-2.67
-0.499,1.032,4.686,0.903,1.34,-3.345
-0.561,1.11,5.192,0.958,2.037,-3.155
-0.121,0.775,5.551,0.765,2.607,-2.944
0.581,0.99,5.213,0.802,3.261,-1.952
0.058,1.019,5.171,1.017,1.952,-3.219
-0.382,0.828,4.791,0.734,1.404,-3.387
-0.519,1.128,5.34,1.002,1.762,-3.577
-0.076,0.707,4.854,0.703,2.016,-2.839
-0.134,0.644,5.15,0.63,2.691,-2.459
