AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/11/14 04:54:26 376,M_1-PreAMP-S_3-2-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/11/14 04:54:40 210,194.801,-21.363,176578258,194801309,380499720,13.151, 6.854, 6.893, 0.000, 0.000,-42.059,20.642 

2019/11/14 04:54:41 226,194.801,-21.386,177084599,194801321,376828335,12.944, 7.037, 7.076, 0.000, 0.000,-42.056,20.616 

2019/11/14 04:54:42 207,194.801,-21.398,180122177,194801146,370498714,12.551, 7.414, 7.457, 0.000, 0.000,-42.051,20.598 

2019/11/14 04:54:43 195,194.801,-21.398,180122177,194801146,370498714,12.551, 7.414, 7.458, 0.000, 0.000,-42.042,20.607 

2019/11/14 04:54:44 178,194.801,-21.381,177590916,194801321,381006041,13.096, 6.892, 6.928, 0.000, 0.000,-42.042,20.607 

2019/11/14 04:54:45 160,194.801,-21.377,177590985,194801355,380752782,13.133, 6.856, 6.895, 0.000, 0.000,-42.074,20.644 

2019/11/14 04:54:46 144,194.801,-21.371,176957985,194801298,379993252,13.097, 6.898, 6.939, 0.000, 0.000,-42.037,20.612 

2019/11/14 04:54:47 128,194.801,-21.385,180501949,194801156,372144565,12.603, 7.384, 7.419, 0.000, 0.000,-42.067,20.628 

2019/11/14 04:54:48 113,194.801,-21.371,180122317,194801217,369739188,12.532, 7.461, 7.505, 0.000, 0.000,-42.029,20.603 

2019/11/14 04:54:49 101,194.801,-21.371,180122317,194801217,369739188,12.532, 7.461, 7.505, 0.000, 0.000,-42.057,20.641 

2019/11/14 04:54:50 862,194.801,-21.362,180375499,194801228,372904140,12.657, 7.349, 7.384, 0.000, 0.000,-42.053,20.624 

2019/11/14 04:54:51 683,194.801,-21.375,177970712,194801347,379740141,13.053, 6.939, 6.976, 0.000, 0.000,-42.054,20.624 

2019/11/14 04:54:52 529,194.801,-21.373,177970597,194801284,379866647,13.094, 6.899, 6.936, 0.000, 0.000,-42.052,20.624 

2019/11/14 04:54:53 108,194.801,-21.365,177211120,194801280,380626177,13.133, 6.872, 6.909, 0.000, 0.000,-42.057,20.638 

2019/11/14 04:54:54 213,194.801,-21.369,178350370,194801304,378094380,12.983, 7.016, 7.053, 0.000, 0.000,-42.046,20.623 

2019/11/14 04:54:55 587,194.801,-21.368,178603598,194801340,379613586,13.024, 6.965, 7.012, 0.000, 0.000,-42.046,20.624 

2019/11/14 04:54:55 991,194.801,-21.368,178603598,194801340,379613586,13.024, 6.965, 7.012, 0.000, 0.000,-42.051,20.631 

2019/11/14 04:54:56 972,194.801,-21.367,177464418,194801358,370625463,12.579, 7.420, 7.455, 0.000, 0.000,-42.051,20.631 

2019/11/14 04:54:57 958,194.801,-21.370,178223709,194801265,378347539,13.025, 6.971, 7.010, 0.000, 0.000,-42.056,20.632 

2019/11/14 04:54:58 941,194.801,-21.368,177843983,194801263,378474144,13.025, 6.973, 7.012, 0.000, 0.000,-42.058,20.636 

2019/11/14 04:54:59 898,194.801,-21.363,177717438,194801284,378094281,12.981, 7.021, 7.057, 0.000, 0.000,-42.040,20.624 

2019/11/14 04:55:00 912,194.801,-21.378,180502090,194801233,371258337,12.588, 7.406, 7.442, 0.000, 0.000,-42.034,20.602 

2019/11/14 04:55:01 894,194.801,-21.369,177844098,194801328,382018731,13.195, 6.802, 6.842, 0.000, 0.000,-42.065,20.642 

2019/11/14 04:55:02 882,194.801,-21.369,177844098,194801328,382018731,13.195, 6.802, 6.842, 0.000, 0.000,-42.076,20.655 

2019/11/14 04:55:03 864,194.801,-21.367,177337803,194801345,382778311,13.236, 6.763, 6.805, 0.000, 0.000,-42.076,20.655 

2019/11/14 04:55:04 849,194.801,-21.364,177464371,194801339,382271941,13.213, 6.787, 6.828, 0.000, 0.000,-42.051,20.633 

2019/11/14 04:55:05 834,194.801,-21.373,178603552,194801319,379360475,13.012, 6.983, 7.024, 0.000, 0.000,-42.042,20.615 

2019/11/14 04:55:06 801,194.801,-21.372,179742521,194801188,371764753,12.605, 7.388, 7.429, 0.000, 0.000,-42.035,20.609 

2019/11/14 04:55:07 801,194.801,-21.364,177844121,194801342,369612729,12.509, 7.492, 7.532, 0.000, 0.000,-42.062,20.645 

2019/11/14 04:55:08 788,194.801,-21.364,177844121,194801342,369612729,12.509, 7.492, 7.532, 0.000, 0.000,-42.059,20.650 

2019/11/14 04:55:09 769,194.801,-21.356,178476891,194801271,379613537,13.072, 6.934, 6.978, 0.000, 0.000,-42.064,20.639 

2019/11/14 04:55:10 754,194.801,-21.371,177717392,194801259,377208197,12.973, 7.025, 7.062, 0.000, 0.000,-42.064,20.639 

2019/11/14 04:55:11 739,194.801,-21.352,179236414,194801299,378854007,13.000, 7.014, 7.053, 0.000, 0.000,-42.061,20.655 

2019/11/14 04:55:12 710,194.801,-21.365,177844121,194801343,371891405,12.666, 7.333, 7.373, 0.000, 0.000,-42.061,20.641 

2019/11/14 04:55:13 708,194.801,-21.464,178476868,194801262,372650981,12.636, 7.266, 7.306, 0.000, 0.000,-42.089,20.570 

2019/11/14 04:55:14 694,194.801,-21.373,177844052,194801307,377208246,12.930, 7.064, 7.101, 0.000, 0.000,-42.060,20.634 

2019/11/14 04:55:15 675,194.801,-21.373,177844052,194801307,377208246,12.930, 7.064, 7.101, 0.000, 0.000,-42.061,20.654 

2019/11/14 04:55:16 661,194.801,-21.353,178603505,194801291,379107167,13.028, 6.983, 7.026, 0.000, 0.000,-42.061,20.654 

2019/11/14 04:55:17 644,194.801,-21.345,178350346,194801293,371385086,12.611, 7.409, 7.451, 0.000, 0.000,-42.064,20.665 

2019/11/14 04:55:18 628,194.801,-21.416,178603598,194801339,371385134,12.555, 7.398, 7.438, 0.000, 0.000,-42.071,20.601 

2019/11/14 04:55:19 586,194.801,-21.361,177844144,194801354,378347638,12.990, 7.016, 7.060, 0.000, 0.000,-42.065,20.650 

2019/11/14 04:55:20 601,194.801,-21.452,178476868,194801261,370119047,12.522, 7.391, 7.433, 0.000, 0.000,-42.102,20.595 

2019/11/14 04:55:21 583,194.801,-21.350,177717369,194801244,378600798,13.015, 7.003, 7.042, 0.000, 0.000,-42.060,20.656 

2019/11/14 04:55:22 568,194.801,-21.350,177717369,194801244,378600798,13.015, 7.003, 7.042, 0.000, 0.000,-42.046,20.636 

2019/11/14 04:55:23 550,194.801,-21.356,178223802,194801310,379866795,13.049, 6.960, 7.001, 0.000, 0.000,-42.046,20.636 

2019/11/14 04:55:24 537,194.801,-21.450,178477007,194801337,371511690,12.559, 7.357, 7.399, 0.000, 0.000,-42.077,20.572 

2019/11/14 04:55:25 522,194.801,-21.369,178223802,194801314,379486932,13.048, 6.951, 6.989, 0.000, 0.000,-42.047,20.624 

2019/11/14 04:55:26 477,194.801,-21.356,177211120,194801287,371131830,12.627, 7.388, 7.420, 0.000, 0.000,-42.077,20.667 

2019/11/14 04:55:27 488,194.801,-21.447,178350323,194801275,371005274,12.524, 7.396, 7.433, 0.000, 0.000,-42.078,20.576 

2019/11/14 04:55:28 473,194.801,-21.447,178350323,194801275,371005274,12.524, 7.392, 7.433, 0.000, 0.000,-42.049,20.638 

2019/11/14 04:55:29 457,194.801,-21.357,177970689,194801337,377588011,12.953, 7.053, 7.097, 0.000, 0.000,-42.070,20.650 

2019/11/14 04:55:30 443,194.801,-21.367,177970712,194801343,372144565,12.656, 7.347, 7.387, 0.000, 0.000,-42.070,20.650 

2019/11/14 04:55:31 426,194.801,-21.375,177464348,194801327,377967873,12.962, 7.027, 7.067, 0.000, 0.000,-42.064,20.635 

2019/11/14 04:55:32 409,194.801,-21.454,178223732,194801277,379107069,12.999, 6.913, 6.954, 0.000, 0.000,-42.069,20.559 

2019/11/14 04:55:33 393,194.801,-21.358,178476937,194801298,378727452,13.020, 6.988, 7.031, 0.000, 0.000,-42.052,20.640 

2019/11/14 04:55:34 380,194.801,-21.356,177844075,194801317,371638245,12.621, 7.393, 7.426, 0.000, 0.000,-42.053,20.643 

2019/11/14 04:55:35 366,194.801,-21.356,177844075,194801317,371638245,12.621, 7.393, 7.426, 0.000, 0.000,-42.083,20.682 

2019/11/14 04:55:36 347,194.801,-21.347,177970643,194801310,381006140,13.152, 6.869, 6.908, 0.000, 0.000,-42.083,20.682 

2019/11/14 04:55:37 331,194.801,-21.358,177590916,194801315,381512411,13.167, 6.843, 6.885, 0.000, 0.000,-42.076,20.664 

2019/11/14 04:55:38 318,194.801,-21.470,178983208,194801274,370245699,12.480, 7.417, 7.459, 0.000, 0.000,-42.070,20.545 

2019/11/14 04:55:39 275,194.801,-21.465,178350323,194801274,372271217,12.565, 7.341, 7.373, 0.000, 0.000,-42.073,20.553 

2019/11/14 04:55:40 288,194.801,-21.376,178730189,194801346,381765670,13.145, 6.848, 6.886, 0.000, 0.000,-42.074,20.643 

2019/11/14 04:55:41 269,194.801,-21.434,177844006,194801278,369485981,12.557, 7.378, 7.420, 0.000, 0.000,-42.076,20.588 

2019/11/14 04:55:42 254,194.801,-21.434,177844006,194801278,369485981,12.557, 7.378, 7.420, 0.000, 0.000,-42.064,20.661 

2019/11/14 04:55:43 240,194.801,-21.350,177337665,194801267,370498907,12.558, 7.462, 7.495, 0.000, 0.000,-42.064,20.661 

2019/11/14 04:55:44 222,194.801,-21.353,178856641,194801277,379107216,13.049, 6.965, 7.005, 0.000, 0.000,-42.065,20.658 

2019/11/14 04:55:45 209,194.801,-21.450,178223779,194801303,377461504,12.915, 7.001, 7.044, 0.000, 0.000,-42.066,20.561 

2019/11/14 04:55:46 164,194.801,-21.446,178223894,194801366,382145485,13.161, 6.756, 6.797, 0.000, 0.000,-42.100,20.599 

2019/11/14 04:55:47 176,194.801,-21.355,177084576,194801308,381512361,13.202, 6.809, 6.848, 0.000, 0.000,-42.080,20.672 

2019/11/14 04:55:48 161,194.801,-21.364,179869065,194801167,370751874,12.607, 7.398, 7.433, 0.000, 0.000,-42.072,20.654 

2019/11/14 04:55:49 145,194.801,-21.364,179869065,194801167,370751874,12.607, 7.398, 7.438, 0.000, 0.000,-42.060,20.639 

2019/11/14 04:55:50 131,194.801,-21.367,181894262,194801124,371384989,12.577, 7.425, 7.463, 0.000, 0.000,-42.060,20.639 

2019/11/14 04:55:51 115,194.801,-21.358,177590962,194801340,369612729,12.508, 7.503, 7.544, 0.000, 0.000,-42.059,20.648 

2019/11/14 04:55:52 999,194.801,-21.466,177211166,194801313,372271168,12.626, 7.274, 7.315, 0.000, 0.000,-42.083,20.562 

2019/11/14 04:55:53 796,194.801,-21.362,179869135,194801207,371384941,12.629, 7.376, 7.420, 0.000, 0.000,-42.056,20.640 

2019/11/14 04:55:54 671,194.801,-21.353,178097141,194801268,378854056,13.025, 6.988, 7.029, 0.000, 0.000,-42.076,20.670 

2019/11/14 04:55:55 508,194.801,-21.353,178097141,194801268,378854056,13.025, 6.988, 7.029, 0.000, 0.000,-42.065,20.665 

2019/11/14 04:55:56 377,194.801,-21.346,177464371,194801335,379360278,13.066, 6.952, 6.995, 0.000, 0.000,-42.069,20.669 

2019/11/14 04:55:57 197,194.801,-21.347,179995796,194801246,372144468,12.651, 7.367, 7.413, 0.000, 0.000,-42.056,20.655 

2019/11/14 04:55:57 336,194.801,-21.460,177970666,194801329,381512361,13.125, 6.784, 6.824, 0.000, 0.000,-42.071,20.556 

2019/11/14 04:55:58 963,194.801,-21.358,177590985,194801356,371384989,12.622, 7.393, 7.429, 0.000, 0.000,-42.086,20.675 

2019/11/14 04:55:59 974,194.801,-21.354,179869159,194801219,372271120,12.660, 7.354, 7.395, 0.000, 0.000,-42.069,20.661 

2019/11/14 04:56:00 958,194.801,-21.456,178223802,194801307,381638867,13.141, 6.770, 6.812, 0.000, 0.000,-42.080,20.569 

2019/11/14 04:56:01 944,194.801,-21.456,178223802,194801307,381638867,13.141, 6.770, 6.812, 0.000, 0.000,-42.055,20.646 

2019/11/14 04:56:02 924,194.801,-21.355,180755155,194801184,371005129,12.588, 7.424, 7.466, 0.000, 0.000,-42.055,20.646 

2019/11/14 04:56:03 913,194.801,-21.362,180502090,194801235,372271120,12.643, 7.366, 7.400, 0.000, 0.000,-42.048,20.632 

2019/11/14 04:56:04 893,194.801,-21.487,178476961,194801308,371384941,12.575, 7.306, 7.344, 0.000, 0.000,-42.088,20.546 

2019/11/14 04:56:05 851,194.801,-21.363,180628634,194801216,372777536,12.663, 7.345, 7.384, 0.000, 0.000,-42.070,20.653 

2019/11/14 04:56:06 862,194.801,-21.345,177590939,194801328,380626325,13.150, 6.873, 6.917, 0.000, 0.000,-42.085,20.687 

2019/11/14 04:56:07 847,194.801,-21.444,178350300,194801269,379233673,13.040, 6.886, 6.925, 0.000, 0.000,-42.074,20.575 

2019/11/14 04:56:08 832,194.801,-21.444,178350300,194801269,379233673,13.040, 6.886, 6.925, 0.000, 0.000,-42.049,20.639 

2019/11/14 04:56:09 818,194.801,-21.356,180122270,194801195,369106218,12.485, 7.531, 7.570, 0.000, 0.000,-42.049,20.639 

2019/11/14 04:56:10 801,194.801,-21.473,177337850,194801372,369865792,12.501, 7.394, 7.434, 0.000, 0.000,-42.073,20.545 

2019/11/14 04:56:11 785,194.801,-21.396,178476937,194801298,380879485,13.149, 6.819, 6.857, 0.000, 0.000,-42.100,20.650 

2019/11/14 04:56:12 763,194.801,-21.484,177211282,194801375,369485981,12.503, 7.384, 7.421, 0.000, 0.000,-42.069,20.529 

2019/11/14 04:56:13 757,194.801,-21.349,176578350,194801353,382778212,13.265, 6.752, 6.791, 0.000, 0.000,-42.045,20.642 

2019/11/14 04:56:14 737,194.801,-21.349,176578350,194801353,382778212,13.265, 6.752, 6.791, 0.000, 0.000,-42.041,20.639 

2019/11/14 04:56:15 722,194.801,-21.348,179869159,194801215,369232822,12.516, 7.505, 7.543, 0.000, 0.000,-42.038,20.635 

2019/11/14 04:56:16 706,194.801,-21.349,180881840,194801238,372777585,12.622, 7.397, 7.424, 0.000, 0.000,-42.036,20.633 

2019/11/14 04:56:17 691,194.801,-21.353,176831463,194801333,382018830,13.201, 6.817, 6.854, 0.000, 0.000,-42.060,20.654 

2019/11/14 04:56:18 651,194.801,-21.467,178350393,194801314,371891405,12.605, 7.299, 7.332, 0.000, 0.000,-42.080,20.558 

2019/11/14 04:56:19 659,194.801,-21.369,181514536,194801130,371384989,12.601, 7.404, 7.440, 0.000, 0.000,-42.074,20.651 

2019/11/14 04:56:20 644,194.801,-21.420,176958077,194801350,379866647,13.051, 6.898, 6.937, 0.000, 0.000,-42.074,20.599 

2019/11/14 04:56:21 629,194.801,-21.420,176958077,194801350,379866647,13.051, 6.898, 6.937, 0.000, 0.000,-42.078,20.583 

2019/11/14 04:56:22 615,194.801,-21.440,177844098,194801330,372271168,12.612, 7.314, 7.355, 0.000, 0.000,-42.078,20.583 

2019/11/14 04:56:23 600,194.801,-21.336,176958123,194801373,380879436,13.170, 6.866, 6.901, 0.000, 0.000,-42.051,20.661 

2019/11/14 04:56:24 580,194.801,-21.339,177464394,194801347,382651806,13.219, 6.810, 6.852, 0.000, 0.000,-42.063,20.670 

2019/11/14 04:56:25 537,194.801,-21.335,177084668,194801359,380119807,13.140, 6.899, 6.936, 0.000, 0.000,-42.055,20.667 

2019/11/14 04:56:26 553,194.801,-21.339,179995703,194801197,372271120,12.658, 7.374, 7.409, 0.000, 0.000,-42.050,20.658 

2019/11/14 04:56:27 537,194.801,-21.361,178983301,194801325,380626325,13.074, 6.935, 6.969, 0.000, 0.000,-42.043,20.628 

2019/11/14 04:56:28 520,194.801,-21.361,178983301,194801325,380626325,13.074, 6.935, 6.969, 0.000, 0.000,-42.046,20.660 

2019/11/14 04:56:29 503,194.801,-21.332,176578327,194801347,372524425,12.671, 7.368, 7.405, 0.000, 0.000,-42.046,20.660 

2019/11/14 04:56:30 486,194.801,-21.309,177844121,194801339,380246511,13.107, 6.954, 6.993, 0.000, 0.000,-42.027,20.664 

2019/11/14 04:56:31 471,194.801,-21.360,178350370,194801301,380499622,13.115, 6.891, 6.935, 0.000, 0.000,-42.045,20.630 

2019/11/14 04:56:32 437,194.801,-21.337,177464418,194801360,379107167,13.043, 6.990, 7.030, 0.000, 0.000,-42.035,20.644 

2019/11/14 04:56:33 440,194.801,-21.340,178477007,194801336,381892225,13.179, 6.851, 6.891, 0.000, 0.000,-42.056,20.663 

2019/11/14 04:56:34 425,194.801,-21.340,178477007,194801336,381892225,13.179, 6.851, 6.891, 0.000, 0.000,-42.049,20.650 

2019/11/14 04:56:35 410,194.801,-21.345,177591032,194801385,383284731,13.261, 6.758, 6.799, 0.000, 0.000,-42.050,20.645 

2019/11/14 04:56:36 393,194.801,-21.352,177717507,194801326,372271265,12.651, 7.364, 7.407, 0.000, 0.000,-42.050,20.645 

2019/11/14 04:56:37 380,194.801,-21.361,177211259,194801357,379866697,13.085, 6.925, 6.962, 0.000, 0.000,-42.044,20.629 

2019/11/14 04:56:38 350,194.801,-21.246,177970782,194801386,381639164,13.177, 6.947, 6.985, 0.000, 0.000,-42.021,20.722 

2019/11/14 04:56:39 348,194.801,-21.349,180628634,194801218,373663668,12.700, 7.313, 7.357, 0.000, 0.000,-42.046,20.643 

2019/11/14 04:56:40 332,194.801,-21.240,176325191,194801358,372144710,12.706, 7.419, 7.457, 0.000, 0.000,-42.035,20.743 

2019/11/14 04:56:41 318,194.801,-21.240,176325191,194801358,372144710,12.706, 7.419, 7.457, 0.000, 0.000,-42.053,20.654 

2019/11/14 04:56:42 299,194.801,-21.345,177464325,194801310,370625511,12.581, 7.436, 7.482, 0.000, 0.000,-42.053,20.654 

2019/11/14 04:56:43 285,194.801,-21.341,179869182,194801231,370245699,12.509, 7.518, 7.556, 0.000, 0.000,-42.029,20.634 

2019/11/14 04:56:44 270,194.801,-21.333,177717553,194801350,373410654,12.687, 7.349, 7.386, 0.000, 0.000,-42.035,20.648 

2019/11/14 04:56:45 225,194.801,-21.335,177970759,194801372,372651077,12.656, 7.380, 7.414, 0.000, 0.000,-42.055,20.667 

2019/11/14 04:56:46 239,194.801,-21.250,180881699,194801170,371005274,12.620, 7.498, 7.538, 0.000, 0.000,-42.031,20.728 

2019/11/14 04:56:47 224,194.801,-21.335,177844029,194801294,380120054,13.074, 6.957, 6.997, 0.000, 0.000,-42.041,20.653 

2019/11/14 04:56:48 205,194.801,-21.335,177844029,194801294,380120054,13.074, 6.957, 6.997, 0.000, 0.000,-42.045,20.647 

2019/11/14 04:56:49 191,194.801,-21.345,177211236,194801352,373284049,12.698, 7.326, 7.364, 0.000, 0.000,-42.045,20.647 

2019/11/14 04:56:50 175,194.801,-21.360,177590870,194801292,371891453,12.639, 7.371, 7.409, 0.000, 0.000,-42.062,20.647 

2019/11/14 04:56:51 160,194.801,-21.338,179362842,194801216,369106218,12.530, 7.496, 7.535, 0.000, 0.000,-42.035,20.643 

2019/11/14 04:56:52 115,194.801,-21.349,177970620,194801301,377461504,12.935, 7.085, 7.120, 0.000, 0.000,-42.045,20.643 

2019/11/14 04:56:53 131,194.801,-21.351,178350439,194801344,371511690,12.587, 7.428, 7.467, 0.000, 0.000,-42.052,20.648 

2019/11/14 04:56:54 112,194.801,-21.333,177970712,194801345,371131878,12.604, 7.430, 7.467, 0.000, 0.000,-42.067,20.681 

2019/11/14 04:56:55 998,194.801,-21.333,178350416,194801327,371511690,12.630, 7.404, 7.447, 0.000, 0.000,-42.064,20.675 

2019/11/14 04:56:56 818,194.801,-21.336,177844098,194801326,370498907,12.572, 7.462, 7.504, 0.000, 0.000,-42.064,20.675 

2019/11/14 04:56:57 670,194.801,-21.331,176451782,194801362,382398447,13.244, 6.798, 6.827, 0.000, 0.000,-42.058,20.673 

2019/11/14 04:56:58 518,194.801,-21.337,178603575,194801330,379233821,13.011, 7.017, 7.060, 0.000, 0.000,-42.060,20.669 

2019/11/14 04:56:59 342,194.801,-21.331,178223918,194801375,372777633,12.690, 7.343, 7.388, 0.000, 0.000,-42.051,20.667 

2019/11/14 04:57:00 196,194.801,-21.344,177844098,194801330,379486981,13.059, 6.962, 7.000, 0.000, 0.000,-42.068,20.670 

2019/11/14 04:57:00 355,194.801,-21.344,177844098,194801330,379486981,13.059, 6.962, 7.000, 0.000, 0.000,-42.059,20.670 

2019/11/14 04:57:01 989,194.801,-21.336,177590893,194801301,378220984,13.023, 7.009, 7.048, 0.000, 0.000,-42.058,20.669 

2019/11/14 04:57:02 971,194.801,-21.349,178730119,194801313,378221033,12.958, 7.063, 7.100, 0.000, 0.000,-42.050,20.648 

2019/11/14 04:57:03 956,194.801,-21.339,177970759,194801373,381006090,13.102, 6.928, 6.968, 0.000, 0.000,-42.036,20.643 

2019/11/14 04:57:04 913,194.801,-21.356,177717530,194801338,381006140,13.103, 6.906, 6.950, 0.000, 0.000,-42.058,20.648 

2019/11/14 04:57:05 926,194.801,-21.336,177717600,194801375,373157445,12.679, 7.352, 7.388, 0.000, 0.000,-42.070,20.680 

2019/11/14 04:57:06 908,194.801,-21.342,176958008,194801315,371258482,12.623, 7.405, 7.441, 0.000, 0.000,-42.052,20.656 

2019/11/14 04:57:07 893,194.801,-21.342,176958008,194801315,371258482,12.623, 7.405, 7.441, 0.000, 0.000,-42.051,20.649 

2019/11/14 04:57:08 877,194.801,-21.348,178097211,194801310,379107167,13.025, 6.993, 7.034, 0.000, 0.000,-42.051,20.649 

2019/11/14 04:57:09 864,194.801,-21.340,178730073,194801282,379866746,13.058, 6.969, 7.006, 0.000, 0.000,-42.063,20.669 

2019/11/14 04:57:10 846,194.801,-21.349,177717484,194801312,379993400,13.035, 6.986, 7.025, 0.000, 0.000,-42.021,20.617 

2019/11/14 04:57:11 802,194.801,-21.348,178730235,194801377,373663862,12.681, 7.342, 7.381, 0.000, 0.000,-42.073,20.671 

2019/11/14 04:57:12 818,194.801,-21.344,177970735,194801361,371638245,12.631, 7.394, 7.429, 0.000, 0.000,-42.053,20.655 

2019/11/14 04:57:13 803,194.801,-21.333,177084645,194801340,379613586,13.088, 6.950, 6.983, 0.000, 0.000,-42.072,20.685 

2019/11/14 04:57:14 785,194.801,-21.333,177084645,194801340,379613586,13.088, 6.950, 6.989, 0.000, 0.000,-42.049,20.728 

2019/11/14 04:57:15 769,194.801,-21.268,180375452,194801200,371131878,12.626, 7.477, 7.510, 0.000, 0.000,-42.049,20.728 

2019/11/14 04:57:16 754,194.801,-21.354,179109962,194801366,381512559,13.109, 6.900, 6.947, 0.000, 0.000,-42.067,20.659 

2019/11/14 04:57:17 737,194.801,-21.331,177337827,194801357,372777681,12.669, 7.362, 7.408, 0.000, 0.000,-42.045,20.660 

2019/11/14 04:57:18 716,194.801,-21.342,178350462,194801357,381639115,13.162, 6.863, 6.901, 0.000, 0.000,-42.061,20.666 

2019/11/14 04:57:19 705,194.801,-21.333,176831486,194801338,381639065,13.207, 6.829, 6.865, 0.000, 0.000,-42.066,20.680 

2019/11/14 04:57:20 690,194.801,-21.333,176831486,194801338,381639065,13.207, 6.829, 6.865, 0.000, 0.000,-42.054,20.655 

2019/11/14 04:57:21 677,194.801,-21.345,177590893,194801307,381512510,13.146, 6.881, 6.913, 0.000, 0.000,-42.031,20.733 

2019/11/14 04:57:22 659,194.801,-21.245,177084599,194801311,381385905,13.196, 6.927, 6.964, 0.000, 0.000,-42.029,20.731 

2019/11/14 04:57:23 644,194.801,-21.337,178350462,194801358,382145485,13.175, 6.856, 6.893, 0.000, 0.000,-42.066,20.675 

2019/11/14 04:57:24 603,194.801,-21.340,177591009,194801365,380246461,13.106, 6.925, 6.959, 0.000, 0.000,-42.063,20.670 

2019/11/14 04:57:25 612,194.801,-21.342,177337780,194801332,369739236,12.579, 7.445, 7.484, 0.000, 0.000,-42.050,20.654 

2019/11/14 04:57:26 597,194.801,-21.336,181008290,194801173,371131830,12.552, 7.479, 7.514, 0.000, 0.000,-42.032,20.642 

2019/11/14 04:57:27 581,194.801,-21.336,181008290,194801173,371131830,12.552, 7.479, 7.514, 0.000, 0.000,-42.045,20.664 

2019/11/14 04:57:28 567,194.801,-21.328,177970759,194801375,372018106,12.615, 7.425, 7.461, 0.000, 0.000,-42.045,20.664 

2019/11/14 04:57:29 552,194.801,-21.336,178477076,194801369,382651806,13.216, 6.816, 6.857, 0.000, 0.000,-42.073,20.683 

2019/11/14 04:57:30 534,194.801,-21.330,178097350,194801381,381512559,13.185, 6.855, 6.890, 0.000, 0.000,-42.069,20.685 

2019/11/14 04:57:31 490,194.801,-21.332,177337803,194801344,381638966,13.233, 6.799, 6.841, 0.000, 0.000,-42.067,20.682 

2019/11/14 04:57:32 505,194.801,-21.312,176958054,194801340,381512312,13.220, 6.840, 6.873, 0.000, 0.000,-42.054,20.688 

2019/11/14 04:57:33 486,194.801,-21.326,177970759,194801379,381765670,13.166, 6.874, 6.915, 0.000, 0.000,-42.057,20.678 

