AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/11/13 17:04:21 469,M_1-PreAMP-S_2-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/11/13 17:04:53 523,194.801,-21.393,182529043,194802137,396450820,12.263, 7.745, 7.783, 0.000, 0.000,-38.546,17.030 

2019/11/13 17:04:54 341,194.801,-21.391,181516305,194802081,404046609,12.373, 7.639, 7.681, 0.000, 0.000,-38.551,17.038 

2019/11/13 17:04:54 991,194.801,-21.396,181516187,194802019,400375161,12.302, 7.708, 7.748, 0.000, 0.000,-38.542,17.023 

2019/11/13 17:04:56 365,194.801,-21.391,181009960,194802068,402400820,12.371, 7.639, 7.685, 0.000, 0.000,-38.557,17.043 

2019/11/13 17:04:56 988,194.801,-21.487,183035175,194802028,400628375,12.283, 7.631, 7.677, 0.000, 0.000,-38.596,16.986 

2019/11/13 17:04:57 974,194.801,-21.487,183035175,194802028,400628375,12.283, 7.631, 7.672, 0.000, 0.000,-38.586,16.969 

2019/11/13 17:04:58 956,194.801,-21.493,182655588,194802114,398856191,12.239, 7.665, 7.710, 0.000, 0.000,-38.586,16.969 

2019/11/13 17:04:59 940,194.801,-21.404,181516234,194802046,406451833,12.410, 7.589, 7.626, 0.000, 0.000,-38.543,17.016 

2019/11/13 17:05:00 923,194.801,-21.397,181642827,194802051,403287070,12.363, 7.638, 7.682, 0.000, 0.000,-38.548,17.028 

2019/11/13 17:05:01 904,194.801,-21.421,182655351,194801988,402400768,12.339, 7.640, 7.684, 0.000, 0.000,-38.562,17.018 

2019/11/13 17:05:02 893,194.801,-21.398,180756588,194801957,409490152,12.446, 7.552, 7.598, 0.000, 0.000,-38.537,17.017 

2019/11/13 17:05:03 877,194.801,-21.398,180756588,194801957,409490152,12.446, 7.552, 7.598, 0.000, 0.000,-38.468,17.034 

2019/11/13 17:05:04 862,194.801,-21.312,181516305,194802084,406831656,12.431, 7.659, 7.699, 0.000, 0.000,-38.533,17.011 

2019/11/13 17:05:05 849,194.801,-21.399,181516116,194801986,401008091,12.337, 7.663, 7.709, 0.000, 0.000,-38.553,17.032 

2019/11/13 17:05:06 833,194.801,-21.419,182528901,194802060,402527270,12.320, 7.661, 7.706, 0.000, 0.000,-38.543,17.001 

2019/11/13 17:05:07 791,194.801,-21.477,181516305,194802082,402147763,12.305, 7.618, 7.660, 0.000, 0.000,-38.587,16.986 

2019/11/13 17:05:08 800,194.801,-21.325,181389572,194801998,401894183,12.396, 7.678, 7.723, 0.000, 0.000,-38.540,17.094 

2019/11/13 17:05:09 783,194.801,-21.410,182275669,194802021,404299613,12.355, 7.633, 7.680, 0.000, 0.000,-38.536,17.002 

2019/11/13 17:05:10 769,194.801,-21.410,182275669,194802021,404299613,12.355, 7.633, 7.680, 0.000, 0.000,-38.525,17.019 

2019/11/13 17:05:11 755,194.801,-21.383,180250314,194801978,407971124,12.442, 7.574, 7.611, 0.000, 0.000,-38.525,17.019 

2019/11/13 17:05:12 736,194.801,-21.391,182528901,194802061,399489069,12.292, 7.717, 7.754, 0.000, 0.000,-38.535,17.022 

2019/11/13 17:05:13 724,194.801,-21.410,181389713,194802081,405565792,12.386, 7.606, 7.648, 0.000, 0.000,-38.549,17.016 

2019/11/13 17:05:14 678,194.801,-21.419,181263074,194802047,404932808,12.366, 7.616, 7.661, 0.000, 0.000,-38.552,17.010 

2019/11/13 17:05:15 691,194.801,-21.382,182782062,194802062,398982746,12.294, 7.724, 7.767, 0.000, 0.000,-38.541,17.037 

2019/11/13 17:05:16 674,194.801,-21.286,180376953,194802016,399615676,12.352, 7.760, 7.803, 0.000, 0.000,-38.478,17.071 

2019/11/13 17:05:17 659,194.801,-21.286,180376953,194802016,399615676,12.352, 7.760, 7.803, 0.000, 0.000,-38.547,17.017 

2019/11/13 17:05:18 642,194.801,-21.408,181516140,194801999,406198460,12.405, 7.587, 7.632, 0.000, 0.000,-38.547,17.017 

2019/11/13 17:05:19 627,194.801,-21.305,183035294,194802095,395817891,12.266, 7.827, 7.871, 0.000, 0.000,-38.464,17.037 

2019/11/13 17:05:20 611,194.801,-21.470,181136364,194801978,402274318,12.286, 7.644, 7.684, 0.000, 0.000,-38.537,16.942 

2019/11/13 17:05:21 580,194.801,-21.373,182149053,194801999,401640969,12.357, 7.668, 7.710, 0.000, 0.000,-38.551,17.057 

2019/11/13 17:05:22 581,194.801,-21.317,182022509,194802017,400248658,12.345, 7.737, 7.781, 0.000, 0.000,-38.501,17.063 

2019/11/13 17:05:23 567,194.801,-21.317,182022509,194802017,400248658,12.345, 7.737, 7.781, 0.000, 0.000,-38.537,17.030 

2019/11/13 17:05:24 553,194.801,-21.385,182022556,194802044,398603029,12.288, 7.729, 7.774, 0.000, 0.000,-38.465,17.043 

2019/11/13 17:05:25 534,194.801,-21.301,181263003,194802011,398223261,12.290, 7.819, 7.852, 0.000, 0.000,-38.465,17.043 

2019/11/13 17:05:26 518,194.801,-21.378,180883250,194802001,399995496,12.337, 7.692, 7.723, 0.000, 0.000,-38.539,17.039 

2019/11/13 17:05:27 491,194.801,-21.386,182782062,194802058,396957092,12.254, 7.761, 7.798, 0.000, 0.000,-38.528,17.019 

2019/11/13 17:05:28 489,194.801,-21.370,181516305,194802080,397210253,12.291, 7.738, 7.783, 0.000, 0.000,-38.531,17.039 

2019/11/13 17:05:29 473,194.801,-21.373,182149077,194802009,398729532,12.297, 7.732, 7.776, 0.000, 0.000,-38.535,17.040 

2019/11/13 17:05:30 458,194.801,-21.373,182149077,194802009,398729532,12.297, 7.732, 7.776, 0.000, 0.000,-38.538,17.050 

2019/11/13 17:05:31 439,194.801,-21.366,181263191,194802107,398350023,12.292, 7.743, 7.784, 0.000, 0.000,-38.538,17.050 

2019/11/13 17:05:32 423,194.801,-21.550,182528830,194802023,402654034,12.255, 7.593, 7.638, 0.000, 0.000,-38.586,16.911 

2019/11/13 17:05:33 411,194.801,-21.274,181136717,194802160,398223468,12.312, 7.815, 7.851, 0.000, 0.000,-38.458,17.063 

2019/11/13 17:05:34 364,194.801,-21.377,181516187,194802019,401767994,12.356, 7.673, 7.712, 0.000, 0.000,-38.549,17.050 

2019/11/13 17:05:35 380,194.801,-21.377,181516400,194802129,397716938,12.282, 7.741, 7.781, 0.000, 0.000,-38.538,17.038 

2019/11/13 17:05:36 361,194.801,-21.396,181136482,194802044,402021156,12.348, 7.661, 7.701, 0.000, 0.000,-38.569,17.052 

2019/11/13 17:05:37 347,194.801,-21.396,181136482,194802044,402021156,12.348, 7.661, 7.701, 0.000, 0.000,-38.588,16.911 

2019/11/13 17:05:38 329,194.801,-21.551,181389737,194802090,401388225,12.242, 7.604, 7.649, 0.000, 0.000,-38.588,16.911 

2019/11/13 17:05:39 316,194.801,-21.466,180376976,194802028,399362722,12.246, 7.691, 7.731, 0.000, 0.000,-38.539,16.948 

2019/11/13 17:05:40 300,194.801,-21.386,181769442,194802071,395311619,12.225, 7.791, 7.833, 0.000, 0.000,-38.530,17.022 

2019/11/13 17:05:41 256,194.801,-21.382,181769490,194802094,398983057,12.314, 7.708, 7.752, 0.000, 0.000,-38.553,17.050 

2019/11/13 17:05:42 268,194.801,-21.494,181895987,194802047,403033856,12.312, 7.598, 7.633, 0.000, 0.000,-38.599,16.981 

2019/11/13 17:05:43 253,194.801,-21.377,181010054,194802124,404300139,12.387, 7.640, 7.675, 0.000, 0.000,-38.539,17.039 

2019/11/13 17:05:44 236,194.801,-21.377,181263191,194802109,404553248,12.387, 7.640, 7.680, 0.000, 0.000,-38.470,17.088 

2019/11/13 17:05:45 222,194.801,-21.261,181389595,194802016,402527427,12.409, 7.728, 7.773, 0.000, 0.000,-38.470,17.088 

2019/11/13 17:05:46 205,194.801,-21.386,181895987,194802052,396577581,12.245, 7.773, 7.814, 0.000, 0.000,-38.528,17.020 

2019/11/13 17:05:47 189,194.801,-21.371,182528996,194802109,394299025,12.209, 7.823, 7.864, 0.000, 0.000,-38.544,17.051 

2019/11/13 17:05:48 176,194.801,-21.270,181769419,194802056,398223002,12.347, 7.787, 7.822, 0.000, 0.000,-38.479,17.088 

2019/11/13 17:05:49 159,194.801,-21.465,181263144,194802085,404426641,12.336, 7.595, 7.639, 0.000, 0.000,-38.580,16.992 

2019/11/13 17:05:50 145,194.801,-21.465,181263144,194802085,404426641,12.336, 7.595, 7.639, 0.000, 0.000,-38.509,16.999 

2019/11/13 17:05:51 127,194.801,-21.387,180756682,194802012,397590228,12.270, 7.741, 7.792, 0.000, 0.000,-38.509,16.999 

2019/11/13 17:05:52 112,194.801,-21.391,181769372,194802030,395564832,12.218, 7.789, 7.832, 0.000, 0.000,-38.525,17.010 

2019/11/13 17:05:53 972,194.801,-21.384,181769490,194802090,400502028,12.332, 7.691, 7.734, 0.000, 0.000,-38.554,17.048 

2019/11/13 17:05:54 517,194.801,-21.385,181009889,194802034,404806095,12.383, 7.636, 7.678, 0.000, 0.000,-38.534,17.027 

2019/11/13 17:05:55 643,194.801,-21.368,180377046,194802059,402654244,12.367, 7.666, 7.712, 0.000, 0.000,-38.539,17.049 

2019/11/13 17:05:56 490,194.801,-21.404,182782014,194802031,399489173,12.297, 7.702, 7.744, 0.000, 0.000,-38.545,17.019 

2019/11/13 17:05:57 325,194.801,-21.404,182782014,194802031,399489173,12.297, 7.702, 7.744, 0.000, 0.000,-38.534,17.053 

2019/11/13 17:05:58 198,194.801,-21.359,181516211,194802033,397970048,12.290, 7.753, 7.791, 0.000, 0.000,-38.534,17.053 

2019/11/13 17:05:59 500,194.801,-21.270,181136505,194802051,400375161,12.390, 7.746, 7.789, 0.000, 0.000,-38.474,17.083 

2019/11/13 17:05:59 986,194.801,-21.488,181769348,194802021,401261514,12.276, 7.635, 7.682, 0.000, 0.000,-38.576,16.964 

2019/11/13 17:06:00 942,194.801,-21.390,181769560,194802136,393539694,12.189, 7.822, 7.864, 0.000, 0.000,-38.552,17.040 

2019/11/13 17:06:01 957,194.801,-21.442,181642732,194802005,403160254,12.343, 7.612, 7.656, 0.000, 0.000,-38.544,16.978 

2019/11/13 17:06:02 939,194.801,-21.257,182275811,194802097,395058407,12.261, 7.883, 7.923, 0.000, 0.000,-38.469,17.091 

2019/11/13 17:06:03 924,194.801,-21.257,182275811,194802097,395058407,12.261, 7.883, 7.927, 0.000, 0.000,-38.560,16.998 

2019/11/13 17:06:04 911,194.801,-21.439,181009936,194802059,398982642,12.289, 7.673, 7.711, 0.000, 0.000,-38.560,16.998 

2019/11/13 17:06:05 893,194.801,-21.260,181516211,194802027,403413625,12.393, 7.750, 7.793, 0.000, 0.000,-38.454,17.073 

2019/11/13 17:06:06 877,194.801,-21.358,181010031,194802105,397337324,12.285, 7.763, 7.802, 0.000, 0.000,-38.535,17.055 

2019/11/13 17:06:07 857,194.801,-21.360,181642874,194802075,399362514,12.287, 7.756, 7.796, 0.000, 0.000,-38.479,16.996 

2019/11/13 17:06:08 846,194.801,-21.280,182022580,194802055,401388068,12.361, 7.764, 7.805, 0.000, 0.000,-38.467,17.066 

2019/11/13 17:06:09 829,194.801,-21.280,182022580,194802055,401388068,12.361, 7.764, 7.805, 0.000, 0.000,-38.534,16.928 

2019/11/13 17:06:10 817,194.801,-21.481,181136576,194802089,406578705,12.334, 7.591, 7.627, 0.000, 0.000,-38.559,16.975 

2019/11/13 17:06:11 797,194.801,-21.460,181516305,194802083,402907511,12.308, 7.625, 7.676, 0.000, 0.000,-38.563,16.979 

2019/11/13 17:06:12 783,194.801,-21.245,182908725,194802097,394552135,12.261, 7.896, 7.941, 0.000, 0.000,-38.459,17.094 

2019/11/13 17:06:13 742,194.801,-21.375,181769560,194802133,397590383,12.288, 7.741, 7.779, 0.000, 0.000,-38.547,17.051 

2019/11/13 17:06:14 753,194.801,-21.272,181009866,194802021,399615572,12.367, 7.763, 7.805, 0.000, 0.000,-38.475,17.082 

2019/11/13 17:06:15 736,194.801,-21.326,181263168,194802100,394678793,12.229, 7.846, 7.888, 0.000, 0.000,-38.501,17.054 

2019/11/13 17:06:16 722,194.801,-21.326,181263168,194802100,394678793,12.229, 7.846, 7.888, 0.000, 0.000,-38.544,17.001 

2019/11/13 17:06:17 707,194.801,-21.421,181009889,194802035,398223209,12.268, 7.715, 7.753, 0.000, 0.000,-38.544,17.001 

2019/11/13 17:06:18 689,194.801,-21.468,181136434,194802012,402274213,12.312, 7.619, 7.655, 0.000, 0.000,-38.591,17.000 

2019/11/13 17:06:19 673,194.801,-21.362,182022650,194802097,396071052,12.275, 7.763, 7.808, 0.000, 0.000,-38.548,17.065 

2019/11/13 17:06:20 629,194.801,-21.355,180503662,194802080,401514780,12.382, 7.666, 7.711, 0.000, 0.000,-38.558,17.082 

2019/11/13 17:06:21 642,194.801,-21.443,182402285,194802043,400122103,12.252, 7.710, 7.751, 0.000, 0.000,-38.535,16.969 

2019/11/13 17:06:22 629,194.801,-21.309,181263168,194802095,399995652,12.320, 7.773, 7.812, 0.000, 0.000,-38.465,17.034 

2019/11/13 17:06:23 610,194.801,-21.309,181263168,194802095,399995652,12.320, 7.773, 7.812, 0.000, 0.000,-38.594,16.909 

2019/11/13 17:06:24 598,194.801,-21.560,182402238,194802013,400375369,12.216, 7.620, 7.670, 0.000, 0.000,-38.594,16.909 

2019/11/13 17:06:25 580,194.801,-21.555,181516187,194802019,397463776,12.160, 7.686, 7.726, 0.000, 0.000,-38.585,16.904 

2019/11/13 17:06:26 566,194.801,-21.463,181896176,194802153,395058715,12.188, 7.751, 7.790, 0.000, 0.000,-38.564,16.976 

2019/11/13 17:06:27 533,194.801,-21.454,182402332,194802062,398602874,12.280, 7.670, 7.715, 0.000, 0.000,-38.596,17.019 

2019/11/13 17:06:28 534,194.801,-21.424,182275717,194802041,401008195,12.318, 7.661, 7.702, 0.000, 0.000,-38.557,17.011 

2019/11/13 17:06:29 519,194.801,-21.424,182275717,194802041,401008195,12.318, 7.661, 7.702, 0.000, 0.000,-38.566,17.008 

2019/11/13 17:06:30 500,194.801,-21.435,180883391,194802077,403287070,12.333, 7.635, 7.676, 0.000, 0.000,-38.455,17.065 

2019/11/13 17:06:31 486,194.801,-21.268,182528925,194802068,395944343,12.270, 7.864, 7.905, 0.000, 0.000,-38.455,17.065 

2019/11/13 17:06:32 470,194.801,-21.446,181642968,194802125,397083904,12.249, 7.704, 7.748, 0.000, 0.000,-38.583,17.014 

2019/11/13 17:06:33 442,194.801,-21.447,181895940,194802022,404046451,12.352, 7.605, 7.644, 0.000, 0.000,-38.579,17.009 

2019/11/13 17:06:34 441,194.801,-21.337,181136576,194802092,404173164,12.371, 7.695, 7.738, 0.000, 0.000,-38.460,16.999 

2019/11/13 17:06:35 426,194.801,-21.486,180883297,194802031,406831550,12.374, 7.541, 7.584, 0.000, 0.000,-38.562,16.952 

2019/11/13 17:06:36 407,194.801,-21.486,180883297,194802031,406831550,12.374, 7.541, 7.584, 0.000, 0.000,-38.539,17.049 

2019/11/13 17:06:37 392,194.801,-21.368,181896129,194802124,396703879,12.278, 7.760, 7.799, 0.000, 0.000,-38.539,17.049 

2019/11/13 17:06:38 376,194.801,-21.368,180250384,194802017,399235959,12.324, 7.707, 7.751, 0.000, 0.000,-38.550,17.061 

2019/11/13 17:06:39 363,194.801,-21.528,182528948,194802085,398856191,12.212, 7.661, 7.703, 0.000, 0.000,-38.585,16.932 

2019/11/13 17:06:40 316,194.801,-21.368,182149314,194802137,394552186,12.224, 7.806, 7.848, 0.000, 0.000,-38.540,17.050 

2019/11/13 17:06:41 332,194.801,-21.533,182149101,194802025,399235907,12.230, 7.641, 7.680, 0.000, 0.000,-38.602,16.944 

2019/11/13 17:06:42 313,194.801,-21.380,181769560,194802131,398603029,12.284, 7.738, 7.776, 0.000, 0.000,-38.537,17.035 

2019/11/13 17:06:43 298,194.801,-21.380,181769560,194802131,398603029,12.284, 7.738, 7.776, 0.000, 0.000,-38.514,17.004 

2019/11/13 17:06:44 281,194.801,-21.387,181009984,194802085,402780432,12.358, 7.660, 7.701, 0.000, 0.000,-38.514,17.004 

2019/11/13 17:06:45 268,194.801,-21.445,180883297,194802024,397843493,12.264, 7.690, 7.733, 0.000, 0.000,-38.594,17.027 

2019/11/13 17:06:46 253,194.801,-21.343,181642874,194802081,399109508,12.274, 7.789, 7.824, 0.000, 0.000,-38.459,16.993 

2019/11/13 17:06:47 207,194.801,-21.443,182149172,194802065,400122103,12.293, 7.663, 7.707, 0.000, 0.000,-38.548,16.982 

2019/11/13 17:06:48 221,194.801,-21.449,181516305,194802078,398223261,12.262, 7.692, 7.731, 0.000, 0.000,-38.593,17.022 

2019/11/13 17:06:49 205,194.801,-21.396,181895916,194802015,405059520,12.415, 7.589, 7.632, 0.000, 0.000,-38.525,17.006 

2019/11/13 17:06:50 191,194.801,-21.396,181895916,194802015,406325067,12.415, 7.589, 7.634, 0.000, 0.000,-38.467,17.086 

2019/11/13 17:06:51 175,194.801,-21.260,181009913,194802041,407211531,12.459, 7.685, 7.724, 0.000, 0.000,-38.467,17.086 

2019/11/13 17:06:52 157,194.801,-21.333,181263168,194802096,396197659,12.249, 7.818, 7.860, 0.000, 0.000,-38.474,17.019 

2019/11/13 17:06:53 140,194.801,-21.364,182149148,194802047,399615624,12.344, 7.696, 7.738, 0.000, 0.000,-38.560,17.075 

2019/11/13 17:06:54 125,194.801,-21.340,181769395,194802045,397083595,12.306, 7.754, 7.799, 0.000, 0.000,-38.538,17.078 

2019/11/13 17:06:55 111,194.801,-21.452,181389689,194802066,399109560,12.262, 7.686, 7.732, 0.000, 0.000,-38.554,16.977 

2019/11/13 17:06:56 977,194.801,-21.452,181389689,194802066,399109560,12.262, 7.686, 7.732, 0.000, 0.000,-38.602,17.023 

2019/11/13 17:06:57 795,194.801,-21.456,181009889,194802038,410249905,12.452, 7.490, 7.535, 0.000, 0.000,-38.602,17.023 

2019/11/13 17:06:58 632,194.801,-21.418,181009960,194802069,407464799,12.435, 7.550, 7.591, 0.000, 0.000,-38.595,17.056 

2019/11/13 17:06:59 505,194.801,-21.260,180503615,194802057,396957349,12.317, 7.825, 7.870, 0.000, 0.000,-38.466,17.085 

2019/11/13 17:07:00 522,194.801,-21.350,181262979,194801990,403540285,12.354, 7.704, 7.744, 0.000, 0.000,-38.474,17.001 

2019/11/13 17:07:01 169,194.801,-21.446,182022650,194802091,399362462,12.264, 7.689, 7.733, 0.000, 0.000,-38.562,16.992 

2019/11/13 17:07:02 309,194.801,-21.280,181769301,194801994,397210305,12.317, 7.799, 7.846, 0.000, 0.000,-38.477,17.076 

2019/11/13 17:07:02 986,194.801,-21.280,181769301,194801994,397210305,12.317, 7.799, 7.846, 0.000, 0.000,-38.496,16.945 

2019/11/13 17:07:03 972,194.801,-21.426,182782181,194802122,398602977,12.233, 7.741, 7.787, 0.000, 0.000,-38.496,16.945 

2019/11/13 17:07:04 953,194.801,-21.366,180883368,194802068,402147763,12.370, 7.661, 7.709, 0.000, 0.000,-38.547,17.059 

2019/11/13 17:07:05 940,194.801,-21.372,182402285,194802040,396577324,12.267, 7.766, 7.804, 0.000, 0.000,-38.538,17.044 

2019/11/13 17:07:06 894,194.801,-21.427,182528972,194802098,396324368,12.252, 7.721, 7.763, 0.000, 0.000,-38.584,17.035 

2019/11/13 17:07:07 907,194.801,-21.331,181516116,194801981,403793394,12.365, 7.703, 7.747, 0.000, 0.000,-38.470,17.016 

2019/11/13 17:07:08 892,194.801,-21.433,181642945,194802117,399236115,12.286, 7.682, 7.724, 0.000, 0.000,-38.583,17.028 

2019/11/13 17:07:09 875,194.801,-21.433,181642945,194802117,399236115,12.286, 7.682, 7.725, 0.000, 0.000,-38.546,16.963 

2019/11/13 17:07:10 862,194.801,-21.458,182149243,194802104,400502080,12.269, 7.675, 7.713, 0.000, 0.000,-38.546,16.963 

2019/11/13 17:07:11 847,194.801,-21.364,181769466,194802082,402147711,12.348, 7.684, 7.731, 0.000, 0.000,-38.532,17.045 

2019/11/13 17:07:12 829,194.801,-21.376,182908868,194802180,394045915,12.196, 7.834, 7.870, 0.000, 0.000,-38.540,17.042 

2019/11/13 17:07:13 809,194.801,-21.451,180630231,194802078,401388329,12.325, 7.626, 7.668, 0.000, 0.000,-38.608,17.036 

2019/11/13 17:07:14 798,194.801,-21.347,181263144,194802083,396324574,12.241, 7.808, 7.850, 0.000, 0.000,-38.487,17.017 

2019/11/13 17:07:15 781,194.801,-21.347,181263144,194802083,396324574,12.241, 7.808, 7.850, 0.000, 0.000,-38.546,17.067 

2019/11/13 17:07:16 767,194.801,-21.358,181389854,194802151,396197916,12.281, 7.759, 7.804, 0.000, 0.000,-38.563,17.083 

2019/11/13 17:07:17 753,194.801,-21.359,182275693,194802035,401767889,12.379, 7.660, 7.703, 0.000, 0.000,-38.563,17.083 

2019/11/13 17:07:18 737,194.801,-21.257,182149314,194802140,395184962,12.266, 7.875, 7.921, 0.000, 0.000,-38.460,17.082 

2019/11/13 17:07:19 695,194.801,-21.336,181642945,194802119,401514780,12.352, 7.716, 7.756, 0.000, 0.000,-38.480,17.021 

2019/11/13 17:07:20 703,194.801,-21.364,182275811,194802098,397716679,12.282, 7.753, 7.793, 0.000, 0.000,-38.533,17.047 

2019/11/13 17:07:21 690,194.801,-21.514,182908844,194802164,394552289,12.152, 7.738, 7.776, 0.000, 0.000,-38.592,16.954 

2019/11/13 17:07:22 675,194.801,-21.514,182908844,194802164,394552289,12.152, 7.738, 7.776, 0.000, 0.000,-38.511,16.977 

2019/11/13 17:07:23 657,194.801,-21.411,181136552,194802077,402021156,12.305, 7.682, 7.724, 0.000, 0.000,-38.511,16.977 

2019/11/13 17:07:24 644,194.801,-21.351,182908749,194802118,393286481,12.190, 7.861, 7.901, 0.000, 0.000,-38.541,17.069 

2019/11/13 17:07:25 626,194.801,-21.329,182529020,194802120,394425734,12.252, 7.816, 7.861, 0.000, 0.000,-38.538,17.089 

2019/11/13 17:07:26 582,194.801,-21.424,180376976,194802031,402401082,12.317, 7.658, 7.700, 0.000, 0.000,-38.538,16.990 

2019/11/13 17:07:27 597,194.801,-21.417,181896153,194802144,398476578,12.292, 7.690, 7.734, 0.000, 0.000,-38.584,17.044 

2019/11/13 17:07:28 582,194.801,-21.339,181516305,194802086,397210666,12.313, 7.755, 7.791, 0.000, 0.000,-38.531,17.071 

