AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/10/24 05:19:06 630,M_1-PreAMP-S_3-2-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/10/24 05:19:21 479,194.801,-20.721,179997598,194802226,358730883,13.036,13.506,13.501, 0.000, 0.000,-45.526,24.783 

2019/10/24 05:19:22 466,194.801,-20.747,180250806,194802249,358730883,12.996,13.520,13.515, 0.000, 0.000,-45.508,24.740 

2019/10/24 05:19:23 450,194.801,-20.747,180250806,194802249,358730883,12.996,13.520,13.519, 0.000, 0.000,-45.554,24.804 

2019/10/24 05:19:24 431,194.801,-20.729,180503896,194802211,357465212,12.943,13.591,13.583, 0.000, 0.000,-45.554,24.804 

2019/10/24 05:19:25 418,194.801,-20.737,179744343,194802171,357971350,13.014,13.514,13.501, 0.000, 0.000,-45.529,24.770 

2019/10/24 05:19:26 402,194.801,-20.721,180377398,194802259,355187028,12.852,13.686,13.684, 0.000, 0.000,-45.525,24.783 

2019/10/24 05:19:27 385,194.801,-20.715,179744390,194802200,360755947,13.137,13.411,13.402, 0.000, 0.000,-45.498,24.762 

2019/10/24 05:19:28 371,194.801,-20.720,180250806,194802248,357591677,12.922,13.617,13.612, 0.000, 0.000,-45.528,24.787 

2019/10/24 05:19:29 356,194.801,-20.720,180250806,194802248,357591677,12.922,13.617,13.612, 0.000, 0.000,-45.435,24.779 

2019/10/24 05:19:30 338,194.801,-20.635,180757105,194802231,357338607,12.892,13.744,13.733, 0.000, 0.000,-45.468,24.812 

2019/10/24 05:19:31 323,194.801,-20.646,179491275,194802223,358730930,13.134,13.487,13.475, 0.000, 0.000,-45.517,24.850 

2019/10/24 05:19:32 309,194.801,-20.704,179111452,194802177,359237115,13.103,13.453,13.447, 0.000, 0.000,-45.512,24.787 

2019/10/24 05:19:33 265,194.801,-20.723,180250759,194802221,359996507,13.172,13.370,13.362, 0.000, 0.000,-45.517,24.773 

2019/10/24 05:19:34 279,194.801,-20.716,179997598,194802220,358983999,13.024,13.525,13.515, 0.000, 0.000,-45.512,24.775 

2019/10/24 05:19:35 261,194.801,-20.593,180630536,194802245,357211956,12.920,13.750,13.745, 0.000, 0.000,-45.445,24.830 

2019/10/24 05:19:36 245,194.801,-20.593,180630536,194802245,357211956,12.920,13.750,13.745, 0.000, 0.000,-45.502,24.848 

2019/10/24 05:19:37 230,194.801,-20.633,180503873,194802197,357718281,12.987,13.655,13.632, 0.000, 0.000,-45.502,24.848 

2019/10/24 05:19:38 215,194.801,-20.709,181389925,194802193,357844885,12.917,13.637,13.626, 0.000, 0.000,-45.510,24.780 

2019/10/24 05:19:39 196,194.801,-20.721,179871029,194802230,357971397,13.016,13.523,13.520, 0.000, 0.000,-45.564,24.823 

2019/10/24 05:19:40 153,194.801,-20.717,180630395,194802167,359237068,12.993,13.550,13.547, 0.000, 0.000,-45.500,24.761 

2019/10/24 05:19:41 169,194.801,-20.719,179491275,194802219,359110603,13.058,13.486,13.478, 0.000, 0.000,-45.517,24.777 

2019/10/24 05:19:42 150,194.801,-20.701,179997481,194802159,358604232,12.994,13.569,13.561, 0.000, 0.000,-45.515,24.793 

2019/10/24 05:19:43 135,194.801,-20.701,179997481,194802159,358604232,12.994,13.569,13.561, 0.000, 0.000,-45.487,24.830 

2019/10/24 05:19:44 118,194.801,-20.636,180630465,194802203,358730930,13.078,13.558,13.544, 0.000, 0.000,-45.487,24.830 

2019/10/24 05:19:45 104,194.801,-20.707,180124166,194802219,359110417,12.954,13.605,13.595, 0.000, 0.000,-45.504,24.776 

2019/10/24 05:19:46 887,194.801,-20.723,180503990,194802257,357085491,12.946,13.594,13.589, 0.000, 0.000,-45.525,24.781 

2019/10/24 05:19:47 690,194.801,-20.709,179744436,194802222,357465119,12.922,13.634,13.625, 0.000, 0.000,-45.527,24.797 

2019/10/24 05:19:48 565,194.801,-20.710,179870935,194802183,359870043,13.105,13.447,13.439, 0.000, 0.000,-45.478,24.748 

2019/10/24 05:19:49 419,194.801,-20.710,179870935,194802183,359870043,13.105,13.447,13.439, 0.000, 0.000,-45.545,24.802 

2019/10/24 05:19:50 277,194.801,-20.722,180503920,194802218,356579259,12.936,13.606,13.598, 0.000, 0.000,-45.480,24.739 

2019/10/24 05:19:51 133,194.801,-20.719,180377328,194802217,358224466,12.890,13.660,13.646, 0.000, 0.000,-45.475,24.734 

2019/10/24 05:19:51 997,194.801,-20.730,178984837,194802160,358604372,13.050,13.486,13.473, 0.000, 0.000,-45.529,24.779 

2019/10/24 05:19:52 955,194.801,-20.734,179997551,194802198,360376180,13.057,13.474,13.462, 0.000, 0.000,-45.495,24.739 

2019/10/24 05:19:53 965,194.801,-20.722,179997644,194802249,357971490,13.015,13.525,13.520, 0.000, 0.000,-45.533,24.790 

2019/10/24 05:19:54 951,194.801,-20.718,179364520,194802128,359237161,13.098,13.447,13.440, 0.000, 0.000,-45.491,24.752 

2019/10/24 05:19:55 932,194.801,-20.718,179364520,194802128,359237161,13.098,13.447,13.440, 0.000, 0.000,-45.528,24.788 

2019/10/24 05:19:56 915,194.801,-20.719,180503920,194802222,356705725,12.886,13.656,13.650, 0.000, 0.000,-45.528,24.788 

2019/10/24 05:19:57 902,194.801,-20.628,180630348,194802137,359869856,13.116,13.524,13.516, 0.000, 0.000,-45.486,24.837 

2019/10/24 05:19:58 885,194.801,-20.712,179617774,194802178,358477721,13.060,13.490,13.487, 0.000, 0.000,-45.489,24.756 

2019/10/24 05:19:59 840,194.801,-20.719,179617821,194802203,359237021,13.037,13.509,13.505, 0.000, 0.000,-45.527,24.787 

2019/10/24 05:20:00 853,194.801,-20.603,180250782,194802232,359869856,13.148,13.517,13.507, 0.000, 0.000,-45.454,24.829 

2019/10/24 05:20:01 838,194.801,-20.721,179997457,194802150,359110510,13.102,13.441,13.435, 0.000, 0.000,-45.543,24.801 

2019/10/24 05:20:02 823,194.801,-20.721,179997457,194802150,359110510,13.102,13.441,13.435, 0.000, 0.000,-45.497,24.771 

2019/10/24 05:20:03 806,194.801,-20.705,180250735,194802213,358730650,13.006,13.544,13.542, 0.000, 0.000,-45.497,24.771 

2019/10/24 05:20:04 790,194.801,-20.712,179111475,194802191,360882551,13.289,13.267,13.252, 0.000, 0.000,-45.536,24.803 

2019/10/24 05:20:05 774,194.801,-20.719,180757011,194802184,357591723,12.928,13.621,13.606, 0.000, 0.000,-45.497,24.756 

2019/10/24 05:20:06 738,194.801,-20.718,179491275,194802220,358477721,13.156,13.390,13.381, 0.000, 0.000,-45.525,24.786 

2019/10/24 05:20:07 746,194.801,-20.619,180250642,194802158,360249435,13.157,13.496,13.474, 0.000, 0.000,-45.474,24.834 

2019/10/24 05:20:08 731,194.801,-20.619,180250642,194802158,360249435,13.157,13.493,13.474, 0.000, 0.000,-45.493,24.763 

2019/10/24 05:20:09 712,194.801,-20.708,179871005,194802216,358477675,12.952,13.609,13.592, 0.000, 0.000,-45.536,24.790 

2019/10/24 05:20:10 696,194.801,-20.725,180503826,194802170,359869856,13.165,13.376,13.370, 0.000, 0.000,-45.536,24.790 

2019/10/24 05:20:11 680,194.801,-20.706,179237974,194802151,359237161,13.175,13.385,13.370, 0.000, 0.000,-45.506,24.778 

2019/10/24 05:20:12 653,194.801,-20.727,180124096,194802177,358983859,13.075,13.462,13.452, 0.000, 0.000,-45.549,24.800 

2019/10/24 05:20:13 653,194.801,-20.715,179870982,194802201,356705817,12.933,13.617,13.603, 0.000, 0.000,-45.492,24.756 

2019/10/24 05:20:14 635,194.801,-20.718,180503896,194802211,359490137,13.135,13.409,13.401, 0.000, 0.000,-45.553,24.814 

2019/10/24 05:20:15 619,194.801,-20.718,180503896,194802211,359490137,13.135,13.409,13.401, 0.000, 0.000,-45.451,24.803 

2019/10/24 05:20:16 604,194.801,-20.627,179617797,194802188,360376134,13.112,13.523,13.529, 0.000, 0.000,-45.451,24.803 

2019/10/24 05:20:17 590,194.801,-20.709,179744320,194802160,360629342,13.267,13.289,13.279, 0.000, 0.000,-45.563,24.832 

2019/10/24 05:20:18 571,194.801,-20.603,179744366,194802185,360375993,13.186,13.482,13.478, 0.000, 0.000,-45.474,24.850 

2019/10/24 05:20:19 528,194.801,-20.713,179744483,194802242,359236974,13.096,13.454,13.448, 0.000, 0.000,-45.529,24.795 

2019/10/24 05:20:20 541,194.801,-20.711,179491159,194802160,360249529,13.031,13.518,13.510, 0.000, 0.000,-45.493,24.761 

2019/10/24 05:20:21 526,194.801,-20.712,180124190,194802229,359743299,13.140,13.412,13.409, 0.000, 0.000,-45.523,24.790 

2019/10/24 05:20:22 512,194.801,-20.712,180124190,194802229,359743299,13.140,13.412,13.409, 0.000, 0.000,-45.517,24.797 

2019/10/24 05:20:23 493,194.801,-20.699,179238067,194802194,359110417,13.005,13.562,13.550, 0.000, 0.000,-45.517,24.797 

2019/10/24 05:20:24 478,194.801,-20.714,180377328,194802217,359490137,13.144,13.405,13.403, 0.000, 0.000,-45.529,24.794 

2019/10/24 05:20:25 462,194.801,-20.707,178858244,194802153,360755900,13.274,13.282,13.281, 0.000, 0.000,-45.548,24.820 

2019/10/24 05:20:26 419,194.801,-20.717,180377328,194802219,360502597,13.106,13.440,13.428, 0.000, 0.000,-45.520,24.783 

2019/10/24 05:20:27 431,194.801,-20.716,179364543,194802142,361135479,13.231,13.317,13.306, 0.000, 0.000,-45.563,24.827 

2019/10/24 05:20:28 416,194.801,-20.704,179491182,194802170,358097908,13.054,13.510,13.495, 0.000, 0.000,-45.508,24.783 

2019/10/24 05:20:29 401,194.801,-20.704,179491182,194802170,358097908,13.054,13.510,13.496, 0.000, 0.000,-45.561,24.820 

2019/10/24 05:20:30 384,194.801,-20.720,179997574,194802214,359110463,13.127,13.417,13.416, 0.000, 0.000,-45.561,24.820 

2019/10/24 05:20:31 370,194.801,-20.705,179617704,194802135,360249529,13.186,13.377,13.367, 0.000, 0.000,-45.496,24.769 

2019/10/24 05:20:32 355,194.801,-20.712,179238114,194802226,360629202,13.189,13.363,13.360, 0.000, 0.000,-45.531,24.799 

2019/10/24 05:20:33 334,194.801,-20.578,180250618,194802151,360122878,13.183,13.514,13.497, 0.000, 0.000,-45.472,24.873 

2019/10/24 05:20:34 324,194.801,-20.688,180757081,194802221,357591584,12.947,13.631,13.619, 0.000, 0.000,-45.495,24.786 

2019/10/24 05:20:35 305,194.801,-20.688,180757081,194802221,357591584,12.947,13.631,13.619, 0.000, 0.000,-45.554,24.812 

2019/10/24 05:20:36 292,194.801,-20.721,179111429,194802162,361135432,13.182,13.362,13.347, 0.000, 0.000,-45.553,24.811 

2019/10/24 05:20:37 274,194.801,-20.723,180250782,194802235,360249482,13.077,13.458,13.454, 0.000, 0.000,-45.522,24.778 

2019/10/24 05:20:38 259,194.801,-20.720,179744390,194802196,359743205,13.077,13.471,13.461, 0.000, 0.000,-45.560,24.819 

2019/10/24 05:20:39 217,194.801,-20.701,179491112,194802134,359110463,13.056,13.508,13.501, 0.000, 0.000,-45.504,24.781 

2019/10/24 05:20:40 231,194.801,-20.703,179111545,194802231,360882364,13.182,13.378,13.372, 0.000, 0.000,-45.538,24.813 

2019/10/24 05:20:41 212,194.801,-20.709,180124096,194802179,359743205,13.118,13.433,13.431, 0.000, 0.000,-45.560,24.830 

2019/10/24 05:20:42 197,194.801,-20.709,180124096,194802179,359743205,13.118,13.433,13.431, 0.000, 0.000,-45.515,24.786 

2019/10/24 05:20:43 181,194.801,-20.708,180503826,194802173,360502738,13.187,13.370,13.362, 0.000, 0.000,-45.515,24.786 

2019/10/24 05:20:44 168,194.801,-20.708,179744296,194802149,360882364,13.154,13.406,13.388, 0.000, 0.000,-45.550,24.821 

2019/10/24 05:20:45 149,194.801,-20.702,179870959,194802191,359110463,13.134,13.429,13.422, 0.000, 0.000,-45.492,24.769 

2019/10/24 05:20:46 107,194.801,-20.724,179870982,194802201,359616788,13.127,13.414,13.406, 0.000, 0.000,-45.574,24.829 

2019/10/24 05:20:47 118,194.801,-20.715,180503826,194802171,359869809,13.151,13.396,13.391, 0.000, 0.000,-45.518,24.782 

2019/10/24 05:20:48 102,194.801,-20.711,179617821,194802205,359743392,13.134,13.420,13.412, 0.000, 0.000,-45.559,24.827 

2019/10/24 05:20:49 870,194.801,-20.711,179617821,194802205,359743392,13.134,13.420,13.408, 0.000, 0.000,-45.526,24.798 

2019/10/24 05:20:50 732,194.801,-20.707,180377210,194802152,361262130,13.156,13.400,13.389, 0.000, 0.000,-45.526,24.798 

2019/10/24 05:20:51 576,194.801,-20.713,180124213,194802244,359616788,13.102,13.450,13.447, 0.000, 0.000,-45.528,24.794 

2019/10/24 05:20:52 408,194.801,-20.702,179491159,194802165,359616834,13.110,13.453,13.451, 0.000, 0.000,-45.515,24.792 

2019/10/24 05:20:53 208,194.801,-20.713,179617821,194802208,361641756,13.238,13.314,13.311, 0.000, 0.000,-45.523,24.789 

2019/10/24 05:20:54 103,194.801,-20.716,179744296,194802149,361008968,13.180,13.363,13.361, 0.000, 0.000,-45.554,24.817 

2019/10/24 05:20:54 994,194.801,-20.716,179744296,194802149,361008968,13.180,13.363,13.361, 0.000, 0.000,-45.507,24.780 

2019/10/24 05:20:55 980,194.801,-20.706,179364636,194802190,360882411,13.245,13.314,13.308, 0.000, 0.000,-45.558,24.828 

2019/10/24 05:20:56 961,194.801,-20.709,179744343,194802174,360123065,13.104,13.457,13.450, 0.000, 0.000,-45.561,24.830 

2019/10/24 05:20:57 949,194.801,-20.728,180250806,194802247,358604279,13.005,13.534,13.520, 0.000, 0.000,-45.497,24.748 

2019/10/24 05:20:58 907,194.801,-20.705,179238114,194802219,358477675,13.153,13.405,13.400, 0.000, 0.000,-45.547,24.821 

2019/10/24 05:20:59 915,194.801,-20.704,179744296,194802148,361135573,13.140,13.420,13.412, 0.000, 0.000,-45.540,24.815 

2019/10/24 05:21:00 901,194.801,-20.712,179617891,194802244,359110510,13.027,13.526,13.523, 0.000, 0.000,-45.529,24.796 

2019/10/24 05:21:01 884,194.801,-20.712,179617891,194802244,359110510,13.027,13.526,13.523, 0.000, 0.000,-45.515,24.785 

2019/10/24 05:21:02 871,194.801,-20.709,179617867,194802225,359236928,12.966,13.588,13.582, 0.000, 0.000,-45.515,24.785 

2019/10/24 05:21:03 853,194.801,-20.714,179617821,194802201,356199539,12.916,13.636,13.629, 0.000, 0.000,-45.506,24.771 

2019/10/24 05:21:04 837,194.801,-20.703,180124213,194802244,357212049,12.924,13.637,13.627, 0.000, 0.000,-45.536,24.812 

2019/10/24 05:21:05 794,194.801,-20.708,179491135,194802149,359237068,13.037,13.519,13.511, 0.000, 0.000,-45.493,24.764 

2019/10/24 05:21:06 807,194.801,-20.699,179870982,194802200,359110463,12.981,13.583,13.579, 0.000, 0.000,-45.536,24.816 

2019/10/24 05:21:07 792,194.801,-20.708,179617774,194802178,360882317,13.019,13.536,13.534, 0.000, 0.000,-45.497,24.767 

2019/10/24 05:21:08 777,194.801,-20.708,179617774,194802178,360882317,13.019,13.536,13.534, 0.000, 0.000,-45.555,24.835 

2019/10/24 05:21:09 758,194.801,-20.699,180250735,194802210,357844932,12.979,13.593,13.583, 0.000, 0.000,-45.555,24.835 

2019/10/24 05:21:10 743,194.801,-20.708,179491182,194802173,360629202,13.158,13.396,13.389, 0.000, 0.000,-45.517,24.788 

2019/10/24 05:21:11 727,194.801,-20.708,180377398,194802252,357844839,13.060,13.501,13.489, 0.000, 0.000,-45.553,24.824 

2019/10/24 05:21:12 697,194.801,-20.708,179238021,194802175,360882223,13.128,13.427,13.418, 0.000, 0.000,-45.545,24.816 

2019/10/24 05:21:13 698,194.801,-20.712,180630559,194802252,356579120,12.843,13.708,13.701, 0.000, 0.000,-45.501,24.767 

2019/10/24 05:21:14 684,194.801,-20.712,180630559,194802252,356579120,12.843,13.708,13.701, 0.000, 0.000,-45.516,24.784 

2019/10/24 05:21:15 665,194.801,-20.711,179871005,194802216,359616741,13.001,13.558,13.549, 0.000, 0.000,-45.525,24.801 

2019/10/24 05:21:16 652,194.801,-20.703,180503920,194802219,358730697,13.021,13.542,13.531, 0.000, 0.000,-45.525,24.801 

2019/10/24 05:21:17 635,194.801,-20.700,180630465,194802205,357465212,12.970,13.593,13.586, 0.000, 0.000,-45.544,24.823 

2019/10/24 05:21:18 606,194.801,-20.707,180503873,194802192,358477628,12.937,13.627,13.615, 0.000, 0.000,-45.491,24.763 

2019/10/24 05:21:19 604,194.801,-20.700,179364613,194802179,357212189,12.998,13.566,13.554, 0.000, 0.000,-45.528,24.807 

2019/10/24 05:21:20 587,194.801,-20.710,179997527,194802185,361262083,13.063,13.493,13.485, 0.000, 0.000,-45.481,24.749 

2019/10/24 05:21:21 572,194.801,-20.710,179997527,194802185,361262083,13.063,13.493,13.485, 0.000, 0.000,-45.543,24.824 

2019/10/24 05:21:22 555,194.801,-20.698,180883556,194802167,358224559,13.006,13.563,13.556, 0.000, 0.000,-45.543,24.824 

2019/10/24 05:21:23 542,194.801,-20.705,179997457,194802147,358604279,13.007,13.557,13.542, 0.000, 0.000,-45.478,24.752 

2019/10/24 05:21:24 524,194.801,-20.705,180503873,194802198,357591723,12.917,13.641,13.635, 0.000, 0.000,-45.520,24.794 

2019/10/24 05:21:25 481,194.801,-20.697,181010219,194802212,356958933,12.884,13.687,13.678, 0.000, 0.000,-45.504,24.786 

2019/10/24 05:21:26 494,194.801,-20.713,180124003,194802125,359869997,13.082,13.469,13.463, 0.000, 0.000,-45.542,24.808 

2019/10/24 05:21:27 477,194.801,-20.673,181010266,194802237,357844839,12.953,13.640,13.635, 0.000, 0.000,-45.495,24.802 

2019/10/24 05:21:28 462,194.801,-20.673,181010266,194802237,357844839,12.953,13.640,13.635, 0.000, 0.000,-45.543,24.843 

2019/10/24 05:21:29 448,194.801,-20.679,179364636,194802187,360629296,13.180,13.407,13.400, 0.000, 0.000,-45.543,24.843 

2019/10/24 05:21:30 430,194.801,-20.721,180377375,194802238,359996414,13.066,13.475,13.474, 0.000, 0.000,-45.533,24.791 

2019/10/24 05:21:31 415,194.801,-20.701,179617774,194802175,361515292,13.210,13.353,13.343, 0.000, 0.000,-45.529,24.807 

2019/10/24 05:21:32 371,194.801,-20.703,179491205,194802184,359237068,13.058,13.502,13.496, 0.000, 0.000,-45.489,24.764 

2019/10/24 05:21:33 384,194.801,-20.689,178858244,194802152,356705817,12.928,13.645,13.635, 0.000, 0.000,-45.511,24.800 

2019/10/24 05:21:34 369,194.801,-20.689,178858244,194802152,356705817,12.928,13.647,13.635, 0.000, 0.000,-45.499,24.767 

2019/10/24 05:21:35 354,194.801,-20.710,181010219,194802208,357338514,12.864,13.690,13.682, 0.000, 0.000,-45.528,24.816 

2019/10/24 05:21:36 336,194.801,-20.691,179870959,194802190,358224466,12.989,13.582,13.578, 0.000, 0.000,-45.528,24.816 

2019/10/24 05:21:37 321,194.801,-20.695,179364636,194802186,358730837,13.003,13.571,13.562, 0.000, 0.000,-45.468,24.752 

2019/10/24 05:21:38 305,194.801,-20.703,180630348,194802136,359110557,13.069,13.497,13.482, 0.000, 0.000,-45.531,24.806 

2019/10/24 05:21:39 293,194.801,-20.696,180503826,194802172,359490090,12.978,13.596,13.584, 0.000, 0.000,-45.482,24.765 

2019/10/24 05:21:40 277,194.801,-20.781,179491205,194802186,358983952,13.051,13.423,13.427, 0.000, 0.000,-45.587,24.785 

2019/10/24 05:21:41 261,194.801,-20.781,179491205,194802186,358983952,13.051,13.423,13.427, 0.000, 0.000,-45.491,24.784 

2019/10/24 05:21:42 243,194.801,-20.686,179617797,194802192,359616741,13.042,13.536,13.530, 0.000, 0.000,-45.491,24.784 

2019/10/24 05:21:43 226,194.801,-20.686,179491182,194802172,358983999,13.121,13.456,13.449, 0.000, 0.000,-45.523,24.816 

2019/10/24 05:21:44 212,194.801,-20.696,179364520,194802130,359490230,13.091,13.481,13.467, 0.000, 0.000,-45.477,24.760 

2019/10/24 05:21:45 167,194.801,-20.690,179364590,194802160,359616788,13.139,13.433,13.433, 0.000, 0.000,-45.519,24.808 

2019/10/24 05:21:46 180,194.801,-20.790,179364520,194802125,359363719,13.047,13.421,13.417, 0.000, 0.000,-45.538,24.726 

2019/10/24 05:21:47 165,194.801,-20.686,179111452,194802177,360755947,13.272,13.303,13.302, 0.000, 0.000,-45.519,24.811 

2019/10/24 05:21:48 150,194.801,-20.686,179111452,194802177,360755947,13.272,13.303,13.302, 0.000, 0.000,-45.498,24.790 

2019/10/24 05:21:49 135,194.801,-20.687,179997504,194802171,361008921,13.164,13.417,13.412, 0.000, 0.000,-45.498,24.790 

2019/10/24 05:21:50 120,194.801,-20.699,179491182,194802172,359363672,13.145,13.424,13.408, 0.000, 0.000,-45.514,24.795 

2019/10/24 05:21:51 101,194.801,-20.798,180630254,194802087,359869856,13.063,13.399,13.396, 0.000, 0.000,-45.576,24.756 

2019/10/24 05:21:52 581,194.801,-20.699,179491205,194802186,357338607,13.056,13.511,13.498, 0.000, 0.000,-45.503,24.783 

2019/10/24 05:21:53 734,194.801,-20.692,179870865,194802136,363287143,13.291,13.282,13.275, 0.000, 0.000,-45.497,24.784 

2019/10/24 05:21:54 546,194.801,-20.711,179238021,194802171,361768313,13.199,13.357,13.349, 0.000, 0.000,-45.516,24.785 

2019/10/24 05:21:55 391,194.801,-20.711,179238021,194802171,361768313,13.199,13.357,13.347, 0.000, 0.000,-45.502,24.781 

2019/10/24 05:21:56 248,194.801,-20.699,180124026,194802143,362021475,13.240,13.333,13.324, 0.000, 0.000,-45.502,24.781 

2019/10/24 05:21:57 959,194.801,-20.700,179997527,194802186,360502738,13.232,13.340,13.328, 0.000, 0.000,-45.532,24.811 

2019/10/24 05:21:57 994,194.801,-20.780,180630371,194802153,359996414,13.095,13.380,13.379, 0.000, 0.000,-45.579,24.778 

2019/10/24 05:21:58 965,194.801,-20.689,179744390,194802195,357971490,13.005,13.576,13.562, 0.000, 0.000,-45.496,24.786 

2019/10/24 05:21:59 961,194.801,-20.670,179870865,194802141,359869856,13.063,13.534,13.524, 0.000, 0.000,-45.498,24.807 

2019/10/24 05:22:00 946,194.801,-20.670,179870865,194802141,359869856,13.063,13.534,13.524, 0.000, 0.000,-45.526,24.815 

2019/10/24 05:22:01 932,194.801,-20.690,179744413,194802210,359110417,13.148,13.428,13.421, 0.000, 0.000,-45.537,24.810 

2019/10/24 05:22:02 913,194.801,-20.706,180250548,194802104,361388500,13.199,13.364,13.356, 0.000, 0.000,-45.536,24.809 

2019/10/24 05:22:03 899,194.801,-20.710,180757081,194802221,358857348,12.941,13.614,13.607, 0.000, 0.000,-45.496,24.764 

2019/10/24 05:22:04 870,194.801,-20.693,180123979,194802116,360629202,13.189,13.382,13.377, 0.000, 0.000,-45.562,24.848 

2019/10/24 05:22:05 869,194.801,-20.671,179870959,194802191,359363579,13.149,13.448,13.439, 0.000, 0.000,-45.525,24.833 

2019/10/24 05:22:06 853,194.801,-20.692,178984790,194802139,362527657,13.260,13.316,13.310, 0.000, 0.000,-45.527,24.814 

2019/10/24 05:22:07 839,194.801,-20.692,178984790,194802139,362527657,13.260,13.316,13.310, 0.000, 0.000,-45.520,24.810 

2019/10/24 05:22:08 820,194.801,-20.689,180124166,194802215,358097908,13.090,13.485,13.480, 0.000, 0.000,-45.520,24.810 

2019/10/24 05:22:09 805,194.801,-20.702,180124049,194802152,361515104,13.207,13.355,13.346, 0.000, 0.000,-45.550,24.828 

2019/10/24 05:22:10 791,194.801,-20.690,179491159,194802157,359110417,13.092,13.483,13.472, 0.000, 0.000,-45.496,24.785 

2019/10/24 05:22:11 745,194.801,-20.685,179744343,194802167,360882317,13.206,13.377,13.372, 0.000, 0.000,-45.549,24.844 

2019/10/24 05:22:12 759,194.801,-20.787,179871005,194802218,358730930,13.047,13.428,13.425, 0.000, 0.000,-45.529,24.720 

2019/10/24 05:22:13 742,194.801,-20.696,179744320,194802157,359996507,13.083,13.485,13.479, 0.000, 0.000,-45.535,24.817 

2019/10/24 05:22:14 728,194.801,-20.696,179744320,194802157,359996507,13.083,13.485,13.479, 0.000, 0.000,-45.473,24.780 

2019/10/24 05:22:15 714,194.801,-20.672,179617751,194802169,359616788,13.083,13.513,13.504, 0.000, 0.000,-45.473,24.780 

2019/10/24 05:22:16 694,194.801,-20.699,179617751,194802170,359869856,13.149,13.417,13.408, 0.000, 0.000,-45.549,24.830 

2019/10/24 05:22:17 679,194.801,-20.694,179491135,194802145,358604232,13.003,13.573,13.566, 0.000, 0.000,-45.478,24.763 

2019/10/24 05:22:18 636,194.801,-20.702,180503873,194802202,358857395,13.133,13.430,13.420, 0.000, 0.000,-45.542,24.819 

