AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/10/23 17:28:50 895,M_1-PreAMP-S_2-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/10/23 17:29:18 543,194.801,-20.887,179617541,194802052,395564524,12.729,13.773,13.735, 0.000, 0.000,-37.410,16.382 

2019/10/23 17:29:19 528,194.801,-20.824,179997293,194802057,394804989,12.686,13.868,13.841, 0.000, 0.000,-37.326,16.360 

2019/10/23 17:29:20 509,194.801,-20.824,179997293,194802057,394804989,12.686,13.868,13.848, 0.000, 0.000,-37.414,16.386 

2019/10/23 17:29:21 494,194.801,-20.887,180883391,194802076,391134277,12.564,13.929,13.893, 0.000, 0.000,-37.414,16.386 

2019/10/23 17:29:22 478,194.801,-20.811,180630231,194802076,390374895,12.522,14.052,14.023, 0.000, 0.000,-37.328,16.375 

2019/10/23 17:29:23 465,194.801,-20.717,180377070,194802075,391007722,12.623,14.046,14.027, 0.000, 0.000,-37.326,16.469 

2019/10/23 17:29:24 440,194.801,-20.923,181263027,194802023,392526588,12.573,13.882,13.854, 0.000, 0.000,-37.420,16.354 

2019/10/23 17:29:25 431,194.801,-20.889,180756846,194802096,392020266,12.565,13.917,13.896, 0.000, 0.000,-37.411,16.380 

2019/10/23 17:29:26 415,194.801,-20.889,180756846,194802096,392020266,12.565,13.917,13.896, 0.000, 0.000,-37.413,16.361 

2019/10/23 17:29:27 401,194.801,-20.909,180250361,194802013,392273376,12.587,13.877,13.854, 0.000, 0.000,-37.412,16.384 

2019/10/23 17:29:28 385,194.801,-20.887,180250548,194802105,391767206,12.568,13.926,13.893, 0.000, 0.000,-37.415,16.387 

2019/10/23 17:29:29 369,194.801,-20.898,181009866,194802017,393159517,12.620,13.853,13.830, 0.000, 0.000,-37.423,16.384 

2019/10/23 17:29:30 328,194.801,-20.972,181642897,194802089,392146821,12.516,13.885,13.859, 0.000, 0.000,-37.427,16.311 

2019/10/23 17:29:31 338,194.801,-21.006,180883297,194802027,392779750,12.529,13.845,13.799, 0.000, 0.000,-37.427,16.276 

2019/10/23 17:29:32 321,194.801,-20.973,180630207,194802065,393159517,12.570,13.829,13.804, 0.000, 0.000,-37.436,16.319 

2019/10/23 17:29:33 307,194.801,-20.973,180630207,194802065,393159517,12.570,13.829,13.804, 0.000, 0.000,-37.421,16.381 

2019/10/23 17:29:34 293,194.801,-20.899,181642756,194802011,392526588,12.582,13.901,13.873, 0.000, 0.000,-37.421,16.381 

2019/10/23 17:29:35 278,194.801,-20.820,181642850,194802061,391767206,12.564,13.997,13.977, 0.000, 0.000,-37.316,16.353 

2019/10/23 17:29:36 260,194.801,-20.809,180376999,194802042,393665789,12.666,13.902,13.887, 0.000, 0.000,-37.336,16.386 

2019/10/23 17:29:37 216,194.801,-20.795,181263191,194802108,390501399,12.527,14.062,14.025, 0.000, 0.000,-37.319,16.382 

2019/10/23 17:29:38 228,194.801,-20.888,179997270,194802045,391640498,12.559,13.932,13.906, 0.000, 0.000,-37.409,16.379 

2019/10/23 17:29:39 214,194.801,-20.792,179870725,194802066,392779852,12.622,13.970,13.934, 0.000, 0.000,-37.317,16.383 

2019/10/23 17:29:40 198,194.801,-20.792,179870725,194802066,392779852,12.622,13.970,13.934, 0.000, 0.000,-37.428,16.301 

2019/10/23 17:29:41 184,194.801,-20.983,181769324,194802005,393286072,12.576,13.805,13.785, 0.000, 0.000,-37.428,16.301 

2019/10/23 17:29:42 165,194.801,-20.921,181009842,194802007,393159568,12.629,13.821,13.802, 0.000, 0.000,-37.425,16.362 

2019/10/23 17:29:43 150,194.801,-20.864,180250337,194801997,393159517,12.644,13.872,13.841, 0.000, 0.000,-37.404,16.399 

2019/10/23 17:29:44 110,194.801,-20.894,180630207,194802067,391514147,12.538,13.940,13.920, 0.000, 0.000,-37.405,16.369 

2019/10/23 17:29:45 120,194.801,-20.878,181389548,194801988,393159517,12.593,13.909,13.878, 0.000, 0.000,-37.331,16.309 

2019/10/23 17:29:46 105,194.801,-20.878,181389548,194801988,393159517,12.593,13.913,13.878, 0.000, 0.000,-37.324,16.339 

2019/10/23 17:29:47 898,194.801,-20.842,181389713,194802076,391893710,12.539,14.003,13.975, 0.000, 0.000,-37.329,16.350 

2019/10/23 17:29:48 709,194.801,-20.836,180630090,194802004,394678434,12.677,13.866,13.843, 0.000, 0.000,-37.329,16.350 

2019/10/23 17:29:49 567,194.801,-20.708,180883509,194802139,391640651,12.619,14.066,14.035, 0.000, 0.000,-37.297,16.450 

2019/10/23 17:29:50 319,194.801,-20.804,180630137,194802027,393159568,12.652,13.921,13.902, 0.000, 0.000,-37.325,16.380 

2019/10/23 17:29:51 250,194.801,-20.827,181516352,194802109,390754611,12.535,14.020,13.991, 0.000, 0.000,-37.334,16.365 

2019/10/23 17:29:52 119,194.801,-20.908,180250384,194802015,395184705,12.694,13.769,13.745, 0.000, 0.000,-37.425,16.375 

2019/10/23 17:29:52 993,194.801,-20.908,180250384,194802015,395184705,12.694,13.769,13.745, 0.000, 0.000,-37.320,16.351 

2019/10/23 17:29:53 978,194.801,-20.826,179490925,194802035,393412729,12.625,13.934,13.897, 0.000, 0.000,-37.320,16.351 

2019/10/23 17:29:54 965,194.801,-20.978,181136411,194802005,393665840,12.575,13.823,13.798, 0.000, 0.000,-37.419,16.297 

2019/10/23 17:29:55 947,194.801,-20.899,180883438,194802100,391260934,12.551,13.922,13.906, 0.000, 0.000,-37.423,16.383 

2019/10/23 17:29:56 903,194.801,-20.958,181642732,194802005,392653194,12.554,13.869,13.828, 0.000, 0.000,-37.420,16.318 

2019/10/23 17:29:57 916,194.801,-20.949,181136482,194802039,392906407,12.580,13.849,13.817, 0.000, 0.000,-37.432,16.339 

2019/10/23 17:29:58 900,194.801,-20.907,180376835,194801952,392526639,12.588,13.887,13.864, 0.000, 0.000,-37.402,16.352 

2019/10/23 17:29:59 885,194.801,-20.907,180376835,194801952,392526639,12.588,13.887,13.864, 0.000, 0.000,-37.417,16.296 

2019/10/23 17:30:00 868,194.801,-20.976,181389619,194802029,392273427,12.511,13.881,13.859, 0.000, 0.000,-37.417,16.296 

2019/10/23 17:30:01 855,194.801,-20.910,180883250,194802001,394425272,12.662,13.803,13.781, 0.000, 0.000,-37.418,16.365 

2019/10/23 17:30:02 837,194.801,-20.894,180123839,194802040,392400186,12.581,13.900,13.869, 0.000, 0.000,-37.411,16.375 

2019/10/23 17:30:03 793,194.801,-20.910,180250337,194801998,391893710,12.546,13.922,13.901, 0.000, 0.000,-37.415,16.363 

2019/10/23 17:30:04 807,194.801,-20.740,181516329,194802099,389868572,12.555,14.083,14.069, 0.000, 0.000,-37.330,16.450 

2019/10/23 17:30:05 790,194.801,-20.822,180376953,194802008,391260883,12.557,13.998,13.986, 0.000, 0.000,-37.328,16.364 

2019/10/23 17:30:06 776,194.801,-20.822,180376953,194802008,391260883,12.557,13.998,13.982, 0.000, 0.000,-37.325,16.286 

2019/10/23 17:30:07 762,194.801,-20.894,182149124,194802044,391767206,12.504,13.982,13.954, 0.000, 0.000,-37.325,16.286 

2019/10/23 17:30:08 745,194.801,-20.896,181009889,194802035,393539336,12.597,13.884,13.861, 0.000, 0.000,-37.323,16.282 

2019/10/23 17:30:09 728,194.801,-20.892,182022603,194802069,390754561,12.500,13.989,13.969, 0.000, 0.000,-37.408,16.373 

2019/10/23 17:30:10 711,194.801,-20.876,179237765,194802032,393792395,12.688,13.818,13.789, 0.000, 0.000,-37.418,16.401 

2019/10/23 17:30:11 697,194.801,-20.890,181136505,194802047,390248289,12.504,13.984,13.956, 0.000, 0.000,-37.418,16.387 

2019/10/23 17:30:12 682,194.801,-20.890,181136505,194802047,390248289,12.504,13.984,13.956, 0.000, 0.000,-37.417,16.378 

2019/10/23 17:30:13 664,194.801,-20.897,179870608,194801999,393665789,12.637,13.839,13.813, 0.000, 0.000,-37.401,16.361 

2019/10/23 17:30:14 648,194.801,-20.831,180250384,194802016,392273580,12.577,13.977,13.956, 0.000, 0.000,-37.322,16.349 

2019/10/23 17:30:15 635,194.801,-20.904,180756799,194802069,392653194,12.585,13.888,13.863, 0.000, 0.000,-37.401,16.354 

2019/10/23 17:30:16 591,194.801,-20.885,181262956,194801980,393286072,12.637,13.849,13.830, 0.000, 0.000,-37.420,16.394 

2019/10/23 17:30:17 602,194.801,-20.956,180250361,194802009,391260934,12.484,13.940,13.907, 0.000, 0.000,-37.400,16.300 

2019/10/23 17:30:18 587,194.801,-20.810,179997177,194801996,393286123,12.658,13.911,13.890, 0.000, 0.000,-37.328,16.375 

2019/10/23 17:30:19 572,194.801,-20.810,179997177,194801996,393286123,12.658,13.911,13.890, 0.000, 0.000,-37.322,16.354 

2019/10/23 17:30:20 555,194.801,-20.825,180883438,194802103,389362350,12.479,14.079,14.055, 0.000, 0.000,-37.322,16.354 

2019/10/23 17:30:21 541,194.801,-20.802,179237741,194802025,390248339,12.565,14.017,13.993, 0.000, 0.000,-37.408,16.468 

2019/10/23 17:30:22 524,194.801,-20.898,181389713,194802073,390754611,12.517,13.964,13.934, 0.000, 0.000,-37.414,16.375 

2019/10/23 17:30:23 481,194.801,-20.814,180756729,194802034,391007824,12.569,14.003,13.970, 0.000, 0.000,-37.368,16.414 

2019/10/23 17:30:24 493,194.801,-20.913,181516258,194802056,392906356,12.571,13.895,13.866, 0.000, 0.000,-37.415,16.359 

2019/10/23 17:30:25 477,194.801,-20.819,180630207,194802064,393033013,12.623,13.927,13.908, 0.000, 0.000,-37.330,16.369 

2019/10/23 17:30:26 461,194.801,-20.819,180630207,194802064,393033013,12.623,13.927,13.913, 0.000, 0.000,-37.315,16.506 

2019/10/23 17:30:27 448,194.801,-20.671,180123886,194802059,390754662,12.634,14.082,14.063, 0.000, 0.000,-37.315,16.506 

2019/10/23 17:30:28 432,194.801,-20.973,181263074,194802048,391893761,12.523,13.873,13.853, 0.000, 0.000,-37.419,16.302 

2019/10/23 17:30:29 416,194.801,-20.889,181136529,194802065,390248289,12.511,13.975,13.951, 0.000, 0.000,-37.411,16.380 

2019/10/23 17:30:30 392,194.801,-20.873,180630207,194802061,391387540,12.516,13.995,13.965, 0.000, 0.000,-37.321,16.304 

2019/10/23 17:30:31 383,194.801,-20.886,180883297,194802029,393412729,12.586,13.901,13.884, 0.000, 0.000,-37.319,16.288 

2019/10/23 17:30:32 368,194.801,-20.886,180883297,194802029,393412729,12.586,13.901,13.884, 0.000, 0.000,-37.324,16.389 

2019/10/23 17:30:33 353,194.801,-20.794,179617587,194802079,391260934,12.591,13.998,13.976, 0.000, 0.000,-37.376,16.282 

2019/10/23 17:30:34 335,194.801,-20.949,180756729,194802030,392906407,12.569,13.851,13.828, 0.000, 0.000,-37.412,16.320 

2019/10/23 17:30:35 320,194.801,-20.889,179237695,194801995,393033064,12.589,13.905,13.877, 0.000, 0.000,-37.331,16.298 

2019/10/23 17:30:36 281,194.801,-20.896,179744016,194801994,391007773,12.530,13.949,13.925, 0.000, 0.000,-37.404,16.365 

2019/10/23 17:30:37 291,194.801,-20.975,181009866,194802016,392906305,12.550,13.848,13.818, 0.000, 0.000,-37.423,16.305 

2019/10/23 17:30:38 275,194.801,-20.797,179997317,194802069,393033013,12.643,13.939,13.914, 0.000, 0.000,-37.317,16.379 

2019/10/23 17:30:39 258,194.801,-20.797,179997317,194802069,393033013,12.643,13.939,13.914, 0.000, 0.000,-37.423,16.312 

2019/10/23 17:30:40 244,194.801,-20.967,178857942,194801987,393159568,12.586,13.821,13.800, 0.000, 0.000,-37.423,16.312 

2019/10/23 17:30:41 230,194.801,-20.956,181263027,194802017,393286123,12.581,13.836,13.817, 0.000, 0.000,-37.427,16.328 

2019/10/23 17:30:42 213,194.801,-20.974,181389642,194802035,391007773,12.507,13.891,13.859, 0.000, 0.000,-37.419,16.300 

2019/10/23 17:30:43 167,194.801,-20.723,180630184,194802052,389995178,12.579,14.088,14.059, 0.000, 0.000,-37.319,16.457 

2019/10/23 17:30:44 181,194.801,-20.969,180123932,194802087,394045607,12.604,13.797,13.776, 0.000, 0.000,-37.417,16.304 

2019/10/23 17:30:45 165,194.801,-20.886,179870631,194802015,394172162,12.640,13.847,13.831, 0.000, 0.000,-37.326,16.296 

2019/10/23 17:30:46 150,194.801,-20.886,179870631,194802015,394172162,12.640,13.847,13.831, 0.000, 0.000,-37.417,16.381 

2019/10/23 17:30:47 132,194.801,-20.894,181136599,194802102,390374793,12.489,13.992,13.963, 0.000, 0.000,-37.417,16.381 

2019/10/23 17:30:48 118,194.801,-20.905,180756729,194802037,392653194,12.589,13.886,13.859, 0.000, 0.000,-37.413,16.365 

2019/10/23 17:30:49 104,194.801,-20.893,181642874,194802079,390501450,12.436,14.055,14.023, 0.000, 0.000,-37.313,16.275 

2019/10/23 17:30:50 654,194.801,-20.987,180756799,194802065,391767257,12.522,13.863,13.836, 0.000, 0.000,-37.421,16.290 

2019/10/23 17:30:51 734,194.801,-20.957,180250407,194802030,393286225,12.537,13.879,13.850, 0.000, 0.000,-37.365,16.262 

2019/10/23 17:30:52 579,194.801,-20.957,180250407,194802030,393286225,12.537,13.879,13.850, 0.000, 0.000,-37.319,16.275 

2019/10/23 17:30:53 404,194.801,-20.899,180376999,194802039,392779852,12.570,13.904,13.883, 0.000, 0.000,-37.412,16.304 

2019/10/23 17:30:54 246,194.801,-20.963,181136482,194802036,392399982,12.519,13.884,13.866, 0.000, 0.000,-37.412,16.304 

2019/10/23 17:30:55 863,194.801,-20.796,180883485,194802123,390501501,12.559,14.029,14.000, 0.000, 0.000,-37.329,16.392 

2019/10/23 17:30:55 980,194.801,-20.907,180630137,194802029,393033013,12.632,13.844,13.813, 0.000, 0.000,-37.419,16.369 

2019/10/23 17:30:56 979,194.801,-20.806,181136623,194802112,390374945,12.539,14.041,14.011, 0.000, 0.000,-37.325,16.378 

2019/10/23 17:30:57 962,194.801,-20.915,179870608,194802001,392653296,12.568,13.892,13.873, 0.000, 0.000,-37.346,16.286 

2019/10/23 17:30:58 946,194.801,-20.915,179870608,194802001,392653296,12.568,13.892,13.873, 0.000, 0.000,-37.323,16.305 

2019/10/23 17:30:59 931,194.801,-20.874,181263121,194802074,392653245,12.557,13.952,13.921, 0.000, 0.000,-37.323,16.305 

2019/10/23 17:31:00 914,194.801,-20.859,178984511,194801977,394298769,12.659,13.861,13.842, 0.000, 0.000,-37.327,16.325 

2019/10/23 17:31:01 898,194.801,-20.862,180883415,194802092,391260883,12.539,13.970,13.951, 0.000, 0.000,-37.345,16.341 

2019/10/23 17:31:02 854,194.801,-20.802,179870725,194802061,393032860,12.640,13.938,13.917, 0.000, 0.000,-37.321,16.377 

2019/10/23 17:31:03 868,194.801,-20.860,181263144,194802082,391387540,12.534,13.989,13.955, 0.000, 0.000,-37.328,16.324 

2019/10/23 17:31:04 853,194.801,-20.963,180376999,194802039,392273376,12.548,13.859,13.833, 0.000, 0.000,-37.420,16.313 

2019/10/23 17:31:05 835,194.801,-20.963,180376999,194802039,392273376,12.548,13.859,13.833, 0.000, 0.000,-37.317,16.306 

2019/10/23 17:31:06 820,194.801,-20.867,180124003,194802124,392526690,12.577,13.935,13.917, 0.000, 0.000,-37.317,16.306 

2019/10/23 17:31:07 806,194.801,-20.905,179490879,194802005,391387490,12.568,13.902,13.874, 0.000, 0.000,-37.411,16.364 

2019/10/23 17:31:08 788,194.801,-20.892,181136670,194802142,389868572,12.482,14.011,13.970, 0.000, 0.000,-37.409,16.375 

2019/10/23 17:31:09 745,194.801,-20.796,180250454,194802059,393919052,12.688,13.900,13.877, 0.000, 0.000,-37.321,16.384 

2019/10/23 17:31:10 761,194.801,-20.893,182275788,194802080,390374895,12.511,13.976,13.952, 0.000, 0.000,-37.425,16.390 

2019/10/23 17:31:11 742,194.801,-20.881,181009842,194802007,393792446,12.681,13.811,13.794, 0.000, 0.000,-37.420,16.398 

2019/10/23 17:31:12 727,194.801,-20.881,181009842,194802007,393792446,12.681,13.811,13.785, 0.000, 0.000,-37.320,16.400 

2019/10/23 17:31:13 712,194.801,-20.779,180883438,194802106,391514147,12.610,13.997,13.973, 0.000, 0.000,-37.320,16.400 

2019/10/23 17:31:14 697,194.801,-20.868,179870725,194802061,393792292,12.614,13.898,13.875, 0.000, 0.000,-37.320,16.308 

2019/10/23 17:31:15 680,194.801,-20.819,180756823,194802084,390248441,12.516,14.054,14.021, 0.000, 0.000,-37.355,16.395 

2019/10/23 17:31:16 664,194.801,-20.872,180377046,194802064,392146974,12.571,13.933,13.914, 0.000, 0.000,-37.325,16.309 

2019/10/23 17:31:17 650,194.801,-20.863,179997317,194802065,392146974,12.595,13.927,13.901, 0.000, 0.000,-37.403,16.399 

2019/10/23 17:31:18 633,194.801,-20.863,179997317,194802065,392146974,12.595,13.927,13.901, 0.000, 0.000,-37.411,16.410 

2019/10/23 17:31:19 616,194.801,-20.861,179617611,194802086,392906305,12.642,13.873,13.852, 0.000, 0.000,-37.406,16.405 

2019/10/23 17:31:20 604,194.801,-20.868,180756776,194802063,392020368,12.590,13.923,13.894, 0.000, 0.000,-37.393,16.384 

2019/10/23 17:31:21 586,194.801,-20.941,179870655,194802025,394045556,12.650,13.785,13.764, 0.000, 0.000,-37.414,16.330 

2019/10/23 17:31:22 544,194.801,-20.924,179870631,194802009,393032962,12.611,13.842,13.813, 0.000, 0.000,-37.415,16.349 

2019/10/23 17:31:23 558,194.801,-20.933,179364380,194802051,390248289,12.480,13.960,13.936, 0.000, 0.000,-37.424,16.349 

2019/10/23 17:31:24 539,194.801,-20.935,180376976,194802029,391767206,12.547,13.893,13.868, 0.000, 0.000,-37.415,16.337 

2019/10/23 17:31:25 524,194.801,-20.935,180376976,194802029,391767206,12.547,13.893,13.868, 0.000, 0.000,-37.399,16.361 

2019/10/23 17:31:26 509,194.801,-20.896,180503732,194802120,391893761,12.572,13.913,13.893, 0.000, 0.000,-37.399,16.361 

2019/10/23 17:31:27 493,194.801,-20.874,181896058,194802085,390628005,12.539,13.964,13.939, 0.000, 0.000,-37.429,16.414 

2019/10/23 17:31:28 476,194.801,-20.853,180756917,194802131,389615360,12.488,14.038,14.013, 0.000, 0.000,-37.403,16.409 

2019/10/23 17:31:29 432,194.801,-20.909,180503521,194802006,393412678,12.623,13.846,13.819, 0.000, 0.000,-37.423,16.373 

2019/10/23 17:31:30 445,194.801,-20.847,180883438,194802104,389741966,12.512,14.020,13.994, 0.000, 0.000,-37.408,16.420 

2019/10/23 17:31:31 430,194.801,-20.857,181136505,194802052,391007773,12.512,14.006,13.984, 0.000, 0.000,-37.313,16.313 

2019/10/23 17:31:32 415,194.801,-20.857,181136505,194802052,391007773,12.512,14.006,13.985, 0.000, 0.000,-37.317,16.372 

2019/10/23 17:31:33 397,194.801,-20.803,181263215,194802124,389742017,12.497,14.083,14.058, 0.000, 0.000,-37.317,16.372 

2019/10/23 17:31:34 384,194.801,-20.901,181642827,194802049,391513994,12.564,13.906,13.888, 0.000, 0.000,-37.414,16.371 

2019/10/23 17:31:35 369,194.801,-20.867,181769490,194802097,390754662,12.528,13.983,13.954, 0.000, 0.000,-37.403,16.395 

2019/10/23 17:31:36 345,194.801,-20.951,180756799,194802071,392146974,12.557,13.859,13.836, 0.000, 0.000,-37.427,16.333 

2019/10/23 17:31:37 336,194.801,-20.880,182529020,194802123,390628056,12.459,14.031,14.011, 0.000, 0.000,-37.309,16.284 

2019/10/23 17:31:38 320,194.801,-20.880,182529020,194802123,390628056,12.459,14.031,14.011, 0.000, 0.000,-37.411,16.408 

2019/10/23 17:31:39 303,194.801,-20.863,181136599,194802100,390501450,12.532,13.980,13.959, 0.000, 0.000,-37.404,16.371 

2019/10/23 17:31:40 290,194.801,-20.891,181389902,194802177,388729421,12.432,14.056,14.018, 0.000, 0.000,-37.415,16.382 

2019/10/23 17:31:41 273,194.801,-20.978,182528972,194802093,391767206,12.510,13.885,13.874, 0.000, 0.000,-37.412,16.290 

2019/10/23 17:31:42 234,194.801,-20.912,182022698,194802120,390501399,12.472,13.990,13.961, 0.000, 0.000,-37.394,16.339 

2019/10/23 17:31:43 243,194.801,-20.956,180503709,194802113,392273529,12.559,13.860,13.830, 0.000, 0.000,-37.441,16.342 

2019/10/23 17:31:44 227,194.801,-20.865,181263168,194802094,392273478,12.586,13.929,13.902, 0.000, 0.000,-37.395,16.389 

2019/10/23 17:31:45 213,194.801,-20.865,181263168,194802094,392273478,12.586,13.929,13.902, 0.000, 0.000,-37.335,16.356 

2019/10/23 17:31:46 197,194.801,-20.836,181263191,194802104,391387439,12.548,13.987,13.973, 0.000, 0.000,-37.335,16.356 

2019/10/23 17:31:47 178,194.801,-20.804,182022650,194802099,390374945,12.518,14.063,14.041, 0.000, 0.000,-37.318,16.372 

2019/10/23 17:31:48 162,194.801,-20.942,180883438,194802105,392400033,12.538,13.903,13.870, 0.000, 0.000,-37.404,16.318 

2019/10/23 17:31:49 119,194.801,-20.857,179870608,194801997,392526741,12.580,13.942,13.910, 0.000, 0.000,-37.325,16.325 

2019/10/23 17:31:50 135,194.801,-20.860,181516305,194802084,390881116,12.517,13.995,13.977, 0.000, 0.000,-37.397,16.396 

2019/10/23 17:31:51 120,194.801,-20.901,180376999,194802040,392906407,12.621,13.848,13.825, 0.000, 0.000,-37.408,16.365 

2019/10/23 17:31:52 101,194.801,-20.901,180376999,194802040,392906407,12.621,13.848,13.825, 0.000, 0.000,-37.331,16.313 

2019/10/23 17:31:53 849,194.801,-20.875,181263215,194802119,390628005,12.473,14.029,14.007, 0.000, 0.000,-37.331,16.313 

2019/10/23 17:31:54 694,194.801,-20.979,180377117,194802100,391260883,12.480,13.918,13.890, 0.000, 0.000,-37.424,16.301 

2019/10/23 17:31:55 550,194.801,-20.787,180756893,194802126,389109189,12.489,14.111,14.072, 0.000, 0.000,-37.317,16.389 

2019/10/23 17:31:56 191,194.801,-20.954,180756776,194802061,393539233,12.594,13.816,13.800, 0.000, 0.000,-37.415,16.317 

2019/10/23 17:31:57 233,194.801,-20.788,180503568,194802035,393412678,12.640,13.952,13.920, 0.000, 0.000,-37.302,16.372 

2019/10/23 17:31:58 779,194.801,-20.788,180503568,194802035,393412678,12.640,13.953,13.920, 0.000, 0.000,-37.323,16.405 

2019/10/23 17:31:58 993,194.801,-20.777,180250454,194802056,389615411,12.503,14.100,14.078, 0.000, 0.000,-37.431,16.302 

2019/10/23 17:31:59 976,194.801,-20.985,179237765,194802031,393919052,12.594,13.788,13.765, 0.000, 0.000,-37.431,16.302 

2019/10/23 17:32:00 960,194.801,-20.857,181516376,194802125,390628005,12.520,13.999,13.971, 0.000, 0.000,-37.400,16.402 

2019/10/23 17:32:01 932,194.801,-20.863,181263074,194802044,391387540,12.524,13.989,13.965, 0.000, 0.000,-37.322,16.315 

2019/10/23 17:32:02 929,194.801,-20.971,180503592,194802042,392400135,12.540,13.861,13.841, 0.000, 0.000,-37.417,16.302 

