AUTHENTICATE CRAM-MD5.
ready
ready
*OPC is OK (1). 
####	2019/10/23 23:23:58 925,M_1-PreAMP-S_3-1-D_1 
 DATE  ,PK_WL[THZ],LEVEL[dBm],3.0dB WD[nm],CRT WL WL[NM],3.0dB PB[nm],RIPPLE[dB],CROSS TK[L][dB],CROSS TK[R][dB],OFFSET WL[nm],OFFSET LEVEL[dBm],NOISE[dBm][NBW],OSNR[dB] 
2019/10/23 23:24:15 743,194.801,-20.670,181136199,194801886,389361895,12.410,14.219,14.207, 0.000, 0.000,-37.533,16.809 

2019/10/23 23:24:16 727,194.801,-20.596,180629949,194801920,388476058,12.450,14.258,14.239, 0.000, 0.000,-37.533,16.809 

2019/10/23 23:24:17 715,194.801,-20.676,179996896,194801843,400501299,12.864,13.766,13.744, 0.000, 0.000,-37.540,16.734 

2019/10/23 23:24:18 699,194.801,-20.475,181009607,194801881,388602512,12.471,14.368,14.348, 0.000, 0.000,-37.432,16.829 

2019/10/23 23:24:19 682,194.801,-20.498,181009490,194801817,396830072,12.834,13.977,13.960, 0.000, 0.000,-37.443,16.817 

2019/10/23 23:24:20 668,194.801,-20.593,180123534,194801875,390501095,12.535,14.181,14.163, 0.000, 0.000,-37.541,16.820 

2019/10/23 23:24:21 652,194.801,-20.593,180123534,194801875,390501095,12.535,14.181,14.163, 0.000, 0.000,-37.445,16.806 

2019/10/23 23:24:22 634,194.801,-20.510,180250126,194801881,390627701,12.536,14.259,14.247, 0.000, 0.000,-37.484,16.846 

2019/10/23 23:24:23 619,194.801,-20.573,181389359,194801883,388096240,12.425,14.308,14.296, 0.000, 0.000,-37.520,16.820 

2019/10/23 23:24:24 605,194.801,-20.647,181262862,194801928,390248035,12.462,14.200,14.183, 0.000, 0.000,-37.527,16.750 

2019/10/23 23:24:25 560,194.801,-20.592,180123511,194801857,388475906,12.425,14.289,14.277, 0.000, 0.000,-37.531,16.810 

2019/10/23 23:24:26 575,194.801,-20.583,180250103,194801868,391387134,12.559,14.161,14.151, 0.000, 0.000,-37.522,16.811 

2019/10/23 23:24:27 556,194.801,-20.536,179490575,194801839,397716059,12.859,13.917,13.892, 0.000, 0.000,-37.475,16.811 

2019/10/23 23:24:28 542,194.801,-20.536,179490575,194801839,397716059,12.859,13.917,13.892, 0.000, 0.000,-37.536,16.819 

2019/10/23 23:24:29 525,194.801,-20.588,179743806,194801875,389488602,12.506,14.211,14.196, 0.000, 0.000,-37.536,16.819 

2019/10/23 23:24:30 511,194.801,-20.569,181262838,194801922,387969584,12.405,14.332,14.316, 0.000, 0.000,-37.517,16.819 

2019/10/23 23:24:31 494,194.801,-20.591,179870421,194801898,391134125,12.562,14.153,14.138, 0.000, 0.000,-37.518,16.798 

2019/10/23 23:24:32 450,194.801,-20.574,179996872,194801826,399615105,12.903,13.831,13.814, 0.000, 0.000,-37.519,16.816 

2019/10/23 23:24:33 462,194.801,-20.662,180503287,194801881,389994874,12.480,14.160,14.158, 0.000, 0.000,-37.538,16.745 

2019/10/23 23:24:34 446,194.801,-20.589,179996896,194801839,398475801,12.875,13.847,13.827, 0.000, 0.000,-37.538,16.821 

2019/10/23 23:24:35 432,194.801,-20.589,179996896,194801839,398475801,12.875,13.847,13.826, 0.000, 0.000,-37.457,16.836 

2019/10/23 23:24:36 416,194.801,-20.493,179364077,194801885,390247984,12.548,14.267,14.253, 0.000, 0.000,-37.457,16.836 

2019/10/23 23:24:37 401,194.801,-20.581,180882992,194801860,391133972,12.546,14.184,14.166, 0.000, 0.000,-37.551,16.842 

2019/10/23 23:24:38 387,194.801,-20.571,180629878,194801892,388729068,12.484,14.251,14.238, 0.000, 0.000,-37.546,16.847 

2019/10/23 23:24:39 362,194.801,-20.593,180123534,194801873,392779443,12.629,14.081,14.070, 0.000, 0.000,-37.544,16.822 

2019/10/23 23:24:40 352,194.801,-20.594,181262838,194801921,388475856,12.428,14.284,14.276, 0.000, 0.000,-37.544,16.821 

2019/10/23 23:24:41 338,194.801,-20.594,181262838,194801921,388475856,12.428,14.284,14.276, 0.000, 0.000,-37.463,16.844 

2019/10/23 23:24:42 321,194.801,-20.492,180123534,194801869,389361945,12.488,14.335,14.309, 0.000, 0.000,-37.425,16.785 

2019/10/23 23:24:43 306,194.801,-20.510,180376742,194801898,391387032,12.560,14.239,14.228, 0.000, 0.000,-37.444,16.805 

2019/10/23 23:24:44 290,194.801,-20.581,181136176,194801878,389361844,12.461,14.271,14.249, 0.000, 0.000,-37.537,16.829 

2019/10/23 23:24:45 252,194.801,-20.586,181389359,194801889,389615107,12.481,14.239,14.227, 0.000, 0.000,-37.539,16.825 

2019/10/23 23:24:46 259,194.801,-20.556,180123488,194801847,400881120,12.934,13.822,13.795, 0.000, 0.000,-37.512,16.827 

2019/10/23 23:24:47 245,194.801,-20.499,180503380,194801933,389868268,12.522,14.288,14.278, 0.000, 0.000,-37.447,16.819 

2019/10/23 23:24:48 228,194.801,-20.499,180503380,194801933,389868268,12.522,14.288,14.278, 0.000, 0.000,-37.528,16.817 

2019/10/23 23:24:49 214,194.801,-20.583,181136176,194801875,390374438,12.499,14.228,14.208, 0.000, 0.000,-37.528,16.817 

2019/10/23 23:24:50 199,194.801,-20.544,179743829,194801891,391007214,12.577,14.182,14.180, 0.000, 0.000,-37.504,16.832 

2019/10/23 23:24:51 181,194.801,-20.576,181262744,194801865,390374438,12.503,14.220,14.214, 0.000, 0.000,-37.520,16.815 

2019/10/23 23:24:52 136,194.801,-20.559,181642638,194801947,387589918,12.402,14.347,14.335, 0.000, 0.000,-37.519,16.832 

2019/10/23 23:24:53 150,194.801,-20.673,181009607,194801883,390121378,12.460,14.165,14.158, 0.000, 0.000,-37.550,16.747 

2019/10/23 23:24:54 133,194.801,-20.497,181136293,194801937,387463312,12.406,14.412,14.393, 0.000, 0.000,-37.449,16.825 

2019/10/23 23:24:55 120,194.801,-20.497,181136293,194801937,387463312,12.406,14.412,14.393, 0.000, 0.000,-37.439,16.820 

2019/10/23 23:24:56 105,194.801,-20.491,179617191,194801859,394298410,12.705,14.113,14.096, 0.000, 0.000,-37.439,16.820 

2019/10/23 23:24:57 874,194.801,-20.567,181136199,194801889,388475856,12.422,14.318,14.304, 0.000, 0.000,-37.520,16.825 

2019/10/23 23:24:58 733,194.801,-20.491,179870374,194801874,392905947,12.653,14.165,14.149, 0.000, 0.000,-37.444,16.825 

2019/10/23 23:24:59 338,194.801,-20.570,179743712,194801835,398349195,12.886,13.853,13.828, 0.000, 0.000,-37.527,16.829 

2019/10/23 23:25:00 421,194.801,-20.487,179870468,194801926,390247883,12.541,14.286,14.271, 0.000, 0.000,-37.443,16.828 

2019/10/23 23:25:01 274,194.801,-20.487,179870468,194801926,390247883,12.541,14.280,14.271, 0.000, 0.000,-37.519,16.832 

2019/10/23 23:25:02 123,194.801,-20.559,181515786,194801803,396956576,12.824,13.931,13.905, 0.000, 0.000,-37.538,16.818 

2019/10/23 23:25:02 992,194.801,-20.592,180250103,194801869,391134023,12.566,14.144,14.135, 0.000, 0.000,-37.538,16.818 

2019/10/23 23:25:03 980,194.801,-20.610,180376624,194801837,402147240,12.881,13.817,13.786, 0.000, 0.000,-37.471,16.730 

2019/10/23 23:25:04 953,194.801,-20.504,180883133,194801936,389741662,12.506,14.306,14.291, 0.000, 0.000,-37.453,16.821 

2019/10/23 23:25:05 946,194.801,-20.508,180756447,194801880,390121378,12.487,14.308,14.297, 0.000, 0.000,-37.430,16.793 

2019/10/23 23:25:06 930,194.801,-20.566,180250150,194801889,389994773,12.529,14.207,14.194, 0.000, 0.000,-37.536,16.842 

2019/10/23 23:25:07 914,194.801,-20.566,180250150,194801889,389994773,12.529,14.207,14.194, 0.000, 0.000,-37.537,16.827 

2019/10/23 23:25:08 898,194.801,-20.582,181262650,194801822,396830072,12.803,13.928,13.900, 0.000, 0.000,-37.537,16.827 

2019/10/23 23:25:09 884,194.801,-20.491,179490575,194801843,399108730,12.922,13.898,13.875, 0.000, 0.000,-37.446,16.827 

2019/10/23 23:25:10 870,194.801,-20.658,180756400,194801859,389361945,12.415,14.227,14.210, 0.000, 0.000,-37.529,16.740 

2019/10/23 23:25:11 824,194.801,-20.563,180882968,194801850,391766952,12.580,14.170,14.139, 0.000, 0.000,-37.494,16.802 

2019/10/23 23:25:12 837,194.801,-20.564,180629925,194801909,390627650,12.522,14.221,14.201, 0.000, 0.000,-37.531,16.839 

2019/10/23 23:25:13 822,194.801,-20.646,180629902,194801897,391766850,12.541,14.115,14.099, 0.000, 0.000,-37.522,16.745 

2019/10/23 23:25:14 806,194.801,-20.646,180629902,194801897,391766850,12.541,14.115,14.099, 0.000, 0.000,-37.431,16.817 

2019/10/23 23:25:15 792,194.801,-20.485,180629878,194801891,392146566,12.595,14.235,14.216, 0.000, 0.000,-37.431,16.817 

2019/10/23 23:25:16 773,194.801,-20.567,180756470,194801894,389615056,12.498,14.241,14.233, 0.000, 0.000,-37.533,16.839 

2019/10/23 23:25:17 761,194.801,-20.671,181769112,194801893,389868116,12.425,14.205,14.191, 0.000, 0.000,-37.535,16.733 

2019/10/23 23:25:18 714,194.801,-20.668,179870281,194801821,400248138,12.862,13.772,13.760, 0.000, 0.000,-37.533,16.734 

2019/10/23 23:25:19 729,194.801,-20.489,181642520,194801887,389741611,12.492,14.329,14.315, 0.000, 0.000,-37.428,16.810 

2019/10/23 23:25:20 714,194.801,-20.643,180629808,194801849,397589556,12.817,13.844,13.828, 0.000, 0.000,-37.541,16.767 

2019/10/23 23:25:21 695,194.801,-20.643,180629808,194801849,397589556,12.817,13.844,13.825, 0.000, 0.000,-37.530,16.825 

2019/10/23 23:25:22 680,194.801,-20.577,181515951,194801893,389235238,12.444,14.289,14.269, 0.000, 0.000,-37.530,16.825 

2019/10/23 23:25:23 666,194.801,-20.674,179996849,194801815,402400350,12.914,13.717,13.697, 0.000, 0.000,-37.545,16.740 

2019/10/23 23:25:24 650,194.801,-20.566,181262720,194801853,390121226,12.474,14.263,14.247, 0.000, 0.000,-37.495,16.801 

2019/10/23 23:25:25 633,194.801,-20.579,181009513,194801830,397336395,12.868,13.864,13.838, 0.000, 0.000,-37.538,16.831 

2019/10/23 23:25:26 619,194.801,-20.584,180503216,194801843,398982227,12.877,13.844,13.825, 0.000, 0.000,-37.524,16.811 

2019/10/23 23:25:27 603,194.801,-20.584,180503216,194801843,398982227,12.877,13.844,13.825, 0.000, 0.000,-37.472,16.808 

2019/10/23 23:25:28 589,194.801,-20.535,179870281,194801826,401134542,12.923,13.864,13.825, 0.000, 0.000,-37.481,16.817 

2019/10/23 23:25:29 570,194.801,-20.561,181009560,194801851,389994671,12.484,14.259,14.241, 0.000, 0.000,-37.503,16.813 

2019/10/23 23:25:30 556,194.801,-20.574,181389336,194801871,390374540,12.521,14.218,14.198, 0.000, 0.000,-37.534,16.833 

2019/10/23 23:25:31 512,194.801,-20.568,179870234,194801800,398982175,12.908,13.835,13.813, 0.000, 0.000,-37.522,16.827 

2019/10/23 23:25:32 524,194.801,-20.473,180376718,194801884,390374489,12.540,14.300,14.284, 0.000, 0.000,-37.435,16.834 

2019/10/23 23:25:33 508,194.801,-20.673,180123441,194801824,399108730,12.839,13.794,13.774, 0.000, 0.000,-37.538,16.734 

2019/10/23 23:25:34 494,194.801,-20.673,180123441,194801824,399108730,12.839,13.794,13.774, 0.000, 0.000,-37.414,16.812 

2019/10/23 23:25:35 478,194.801,-20.474,180123558,194801884,392020113,12.602,14.232,14.222, 0.000, 0.000,-37.414,16.812 

2019/10/23 23:25:36 462,194.801,-20.585,181009560,194801858,390754205,12.501,14.215,14.199, 0.000, 0.000,-37.448,16.732 

2019/10/23 23:25:37 445,194.801,-20.654,181769041,194801855,390247934,12.449,14.196,14.180, 0.000, 0.000,-37.522,16.738 

2019/10/23 23:25:38 401,194.801,-20.572,180629761,194801823,400754617,12.948,13.790,13.767, 0.000, 0.000,-37.543,16.844 

2019/10/23 23:25:39 418,194.801,-20.486,180250056,194801840,399108782,12.902,13.931,13.900, 0.000, 0.000,-37.439,16.825 

2019/10/23 23:25:40 402,194.801,-20.592,181262767,194801880,389994773,12.502,14.210,14.198, 0.000, 0.000,-37.546,16.826 

2019/10/23 23:25:41 384,194.801,-20.592,181262767,194801880,389994773,12.502,14.210,14.202, 0.000, 0.000,-37.510,16.810 

2019/10/23 23:25:42 368,194.801,-20.571,180882921,194801824,394298256,12.665,14.074,14.056, 0.000, 0.000,-37.510,16.810 

2019/10/23 23:25:43 353,194.801,-20.469,180629878,194801889,389994722,12.519,14.323,14.308, 0.000, 0.000,-37.425,16.828 

2019/10/23 23:25:44 337,194.801,-20.560,179743689,194801815,398222588,12.864,13.887,13.864, 0.000, 0.000,-37.501,16.812 

2019/10/23 23:25:45 317,194.801,-20.659,180883015,194801874,390754256,12.495,14.149,14.135, 0.000, 0.000,-37.525,16.735 

2019/10/23 23:25:46 305,194.801,-20.574,180249939,194801776,395057842,12.744,13.995,13.973, 0.000, 0.000,-37.541,16.840 

2019/10/23 23:25:47 290,194.801,-20.574,180249939,194801776,395057842,12.744,13.995,13.973, 0.000, 0.000,-37.509,16.821 

2019/10/23 23:25:48 276,194.801,-20.560,180123558,194801890,390754256,12.547,14.196,14.187, 0.000, 0.000,-37.480,16.843 

2019/10/23 23:25:49 258,194.801,-20.509,179996849,194801817,396956679,12.821,13.988,13.963, 0.000, 0.000,-37.436,16.798 

2019/10/23 23:25:50 242,194.801,-20.581,180123534,194801870,391260528,12.554,14.169,14.156, 0.000, 0.000,-37.523,16.814 

2019/10/23 23:25:51 201,194.801,-20.568,180376554,194801794,397083182,12.859,13.880,13.862, 0.000, 0.000,-37.548,16.853 

2019/10/23 23:25:52 212,194.801,-20.585,182148746,194801842,396830072,12.802,13.913,13.901, 0.000, 0.000,-37.524,16.811 

2019/10/23 23:25:53 198,194.801,-20.587,179363937,194801812,402147188,12.952,13.768,13.745, 0.000, 0.000,-37.538,16.823 

2019/10/23 23:25:54 183,194.801,-20.587,179363937,194801812,402147188,12.952,13.768,13.745, 0.000, 0.000,-37.525,16.728 

2019/10/23 23:25:55 164,194.801,-20.666,180629855,194801872,390121429,12.447,14.190,14.173, 0.000, 0.000,-37.525,16.728 

2019/10/23 23:25:56 148,194.801,-20.587,180376601,194801823,398349091,12.864,13.857,13.843, 0.000, 0.000,-37.487,16.771 

2019/10/23 23:25:57 134,194.801,-20.574,180882921,194801823,395817325,12.743,13.992,13.968, 0.000, 0.000,-37.508,16.806 

2019/10/23 23:25:58 904,194.801,-20.669,179997036,194801916,390247934,12.467,14.169,14.150, 0.000, 0.000,-37.541,16.742 

2019/10/23 23:25:59 105,194.801,-20.548,179237299,194801777,398222588,12.912,13.855,13.825, 0.000, 0.000,-37.536,16.861 

2019/10/23 23:26:00 859,194.801,-20.554,179996966,194801878,389994722,12.532,14.225,14.209, 0.000, 0.000,-37.532,16.850 

2019/10/23 23:26:01 702,194.801,-20.554,179996966,194801878,389994722,12.532,14.225,14.209, 0.000, 0.000,-37.531,16.838 

2019/10/23 23:26:02 587,194.801,-20.566,181262650,194801816,396703466,12.819,13.919,13.903, 0.000, 0.000,-37.531,16.838 

2019/10/23 23:26:03 406,194.801,-20.660,180882898,194801813,400248138,12.882,13.765,13.737, 0.000, 0.000,-37.546,16.756 

2019/10/23 23:26:04 256,194.801,-20.478,179870304,194801837,395564164,12.753,14.070,14.061, 0.000, 0.000,-37.435,16.829 

2019/10/23 23:26:04 993,194.801,-20.545,180250126,194801885,391513790,12.596,14.166,14.152, 0.000, 0.000,-37.525,16.853 

2019/10/23 23:26:05 995,194.801,-20.563,179617074,194801797,397083182,12.838,13.916,13.888, 0.000, 0.000,-37.526,16.835 

2019/10/23 23:26:06 976,194.801,-20.563,179617074,194801797,397083182,12.838,13.916,13.888, 0.000, 0.000,-37.431,16.845 

2019/10/23 23:26:07 962,194.801,-20.458,181009560,194801857,389488400,12.505,14.347,14.332, 0.000, 0.000,-37.538,16.858 

2019/10/23 23:26:08 944,194.801,-20.552,180503146,194801810,396956627,12.856,13.906,13.880, 0.000, 0.000,-37.538,16.858 

2019/10/23 23:26:09 931,194.801,-20.608,180503240,194801855,392146413,12.553,14.144,14.138, 0.000, 0.000,-37.491,16.753 

2019/10/23 23:26:10 902,194.801,-20.629,179110730,194801782,399994821,12.898,13.786,13.758, 0.000, 0.000,-37.532,16.773 

2019/10/23 23:26:11 901,194.801,-20.649,180883062,194801901,388729017,12.409,14.250,14.230, 0.000, 0.000,-37.549,16.770 

2019/10/23 23:26:12 883,194.801,-20.562,180629714,194801801,395817325,12.783,13.965,13.941, 0.000, 0.000,-37.540,16.850 

2019/10/23 23:26:13 868,194.801,-20.562,180629714,194801801,395817325,12.783,13.965,13.941, 0.000, 0.000,-37.532,16.846 

2019/10/23 23:26:14 851,194.801,-20.558,180250150,194801894,390754154,12.552,14.198,14.183, 0.000, 0.000,-37.532,16.846 

2019/10/23 23:26:15 836,194.801,-20.564,179996826,194801808,395310952,12.756,13.994,13.959, 0.000, 0.000,-37.535,16.844 

2019/10/23 23:26:16 820,194.801,-20.559,181009560,194801851,389235238,12.482,14.264,14.253, 0.000, 0.000,-37.537,16.851 

2019/10/23 23:26:17 777,194.801,-20.553,180376601,194801824,396323699,12.794,13.971,13.936, 0.000, 0.000,-37.513,16.833 

2019/10/23 23:26:18 790,194.801,-20.657,179617121,194801824,402400245,12.922,13.723,13.705, 0.000, 0.000,-37.534,16.746 

2019/10/23 23:26:19 775,194.801,-20.647,181009395,194801769,397083182,12.798,13.860,13.839, 0.000, 0.000,-37.550,16.773 

2019/10/23 23:26:20 760,194.801,-20.647,181009395,194801769,397083182,12.798,13.860,13.839, 0.000, 0.000,-37.444,16.857 

2019/10/23 23:26:21 745,194.801,-20.459,180250126,194801879,391513740,12.618,14.237,14.226, 0.000, 0.000,-37.444,16.857 

2019/10/23 23:26:22 727,194.801,-20.566,180376578,194801809,395311003,12.745,14.001,13.977, 0.000, 0.000,-37.528,16.835 

2019/10/23 23:26:23 712,194.801,-20.570,179743759,194801853,391260578,12.575,14.165,14.143, 0.000, 0.000,-37.531,16.833 

2019/10/23 23:26:24 667,194.801,-20.481,180756376,194801845,396323699,12.813,14.020,14.000, 0.000, 0.000,-37.445,16.836 

2019/10/23 23:26:25 679,194.801,-20.648,181262791,194801894,389235289,12.424,14.230,14.220, 0.000, 0.000,-37.539,16.761 

2019/10/23 23:26:26 665,194.801,-20.648,181262791,194801894,389235289,12.424,14.226,14.220, 0.000, 0.000,-37.546,16.750 

2019/10/23 23:26:27 650,194.801,-20.665,180629691,194801790,396450202,12.760,13.877,13.859, 0.000, 0.000,-37.435,16.831 

2019/10/23 23:26:28 632,194.801,-20.477,179617167,194801846,397083234,12.846,13.987,13.974, 0.000, 0.000,-37.435,16.831 

2019/10/23 23:26:29 618,194.801,-20.646,181136081,194801820,399994873,12.872,13.794,13.769, 0.000, 0.000,-37.530,16.755 

2019/10/23 23:26:30 601,194.801,-20.561,180629785,194801839,397209788,12.836,13.915,13.892, 0.000, 0.000,-37.527,16.838 

2019/10/23 23:26:31 585,194.801,-20.545,180123464,194801834,397209840,12.881,13.885,13.864, 0.000, 0.000,-37.516,16.843 

2019/10/23 23:26:32 573,194.801,-20.651,181136105,194801837,397716162,12.819,13.836,13.818, 0.000, 0.000,-37.545,16.764 

2019/10/23 23:26:33 554,194.801,-20.651,181136105,194801837,397716162,12.819,13.836,13.818, 0.000, 0.000,-37.531,16.842 

2019/10/23 23:26:34 540,194.801,-20.561,180756400,194801855,392905998,12.647,14.098,14.079, 0.000, 0.000,-37.531,16.842 

2019/10/23 23:26:35 523,194.801,-20.556,181262720,194801852,389235238,12.465,14.279,14.274, 0.000, 0.000,-37.522,16.838 

2019/10/23 23:26:36 510,194.801,-20.561,179743689,194801814,398982124,12.920,13.828,13.808, 0.000, 0.000,-37.536,16.847 

2019/10/23 23:26:37 464,194.801,-20.644,181262767,194801876,391007316,12.483,14.171,14.158, 0.000, 0.000,-37.532,16.758 

2019/10/23 23:26:38 478,194.801,-20.570,180503240,194801852,391007417,12.558,14.180,14.157, 0.000, 0.000,-37.533,16.835 

2019/10/23 23:26:39 461,194.801,-20.571,181768970,194801815,396323699,12.783,13.957,13.934, 0.000, 0.000,-37.531,16.832 

2019/10/23 23:26:40 445,194.801,-20.571,181768970,194801815,396323699,12.783,13.957,13.934, 0.000, 0.000,-37.534,16.781 

2019/10/23 23:26:41 431,194.801,-20.623,181136152,194801860,390501095,12.499,14.178,14.172, 0.000, 0.000,-37.534,16.781 

2019/10/23 23:26:42 417,194.801,-20.560,180629785,194801839,396576808,12.800,13.949,13.930, 0.000, 0.000,-37.522,16.834 

2019/10/23 23:26:43 398,194.801,-20.577,180123488,194801849,402400350,12.966,13.765,13.744, 0.000, 0.000,-37.544,16.838 

2019/10/23 23:26:44 355,194.801,-20.588,181136034,194801796,395943880,12.713,14.011,13.988, 0.000, 0.000,-37.449,16.729 

2019/10/23 23:26:45 367,194.801,-20.632,180629808,194801846,397969323,12.857,13.807,13.792, 0.000, 0.000,-37.545,16.785 

2019/10/23 23:26:46 351,194.801,-20.539,179996826,194801808,396576860,12.824,13.950,13.917, 0.000, 0.000,-37.510,16.844 

2019/10/23 23:26:47 337,194.801,-20.539,179996826,194801808,396576860,12.824,13.950,13.922, 0.000, 0.000,-37.475,16.827 

2019/10/23 23:26:48 321,194.801,-20.520,180503287,194801881,391260324,12.558,14.228,14.217, 0.000, 0.000,-37.475,16.827 

2019/10/23 23:26:49 306,194.801,-20.498,180882898,194801812,396450305,12.796,14.019,13.998, 0.000, 0.000,-37.441,16.814 

2019/10/23 23:26:50 288,194.801,-20.542,180629902,194801903,388982128,12.483,14.284,14.270, 0.000, 0.000,-37.513,16.843 

2019/10/23 23:26:51 268,194.801,-20.482,179110754,194801798,398349143,12.905,13.932,13.902, 0.000, 0.000,-37.436,16.827 

2019/10/23 23:26:52 258,194.801,-20.562,179996943,194801871,390247984,12.527,14.219,14.199, 0.000, 0.000,-37.523,16.833 

2019/10/23 23:26:53 241,194.801,-20.562,179996943,194801871,390247984,12.527,14.219,14.199, 0.000, 0.000,-37.545,16.760 

2019/10/23 23:26:54 227,194.801,-20.656,179996919,194801854,392273172,12.575,14.073,14.045, 0.000, 0.000,-37.528,16.839 

2019/10/23 23:26:55 214,194.801,-20.561,180883039,194801887,390501044,12.530,14.218,14.199, 0.000, 0.000,-37.533,16.844 

2019/10/23 23:26:56 197,194.801,-20.574,180123534,194801871,391133871,12.505,14.224,14.213, 0.000, 0.000,-37.436,16.731 

2019/10/23 23:26:57 156,194.801,-20.575,179743759,194801856,389488501,12.479,14.249,14.238, 0.000, 0.000,-37.532,16.830 

2019/10/23 23:26:58 165,194.801,-20.665,180376601,194801823,395817325,12.723,13.913,13.896, 0.000, 0.000,-37.532,16.737 

2019/10/23 23:26:59 151,194.801,-20.558,179743712,194801836,398475801,12.871,13.879,13.855, 0.000, 0.000,-37.506,16.820 

2019/10/23 23:27:00 131,194.801,-20.558,179743712,194801836,398475801,12.871,13.879,13.855, 0.000, 0.000,-37.440,16.755 

2019/10/23 23:27:01 117,194.801,-20.555,181136011,194801787,395943880,12.733,14.024,14.003, 0.000, 0.000,-37.440,16.755 

2019/10/23 23:27:02 102,194.801,-20.486,181009654,194801906,388222846,12.448,14.382,14.355, 0.000, 0.000,-37.474,16.861 

2019/10/23 23:27:03 859,194.801,-20.493,181262720,194801857,390121378,12.516,14.301,14.291, 0.000, 0.000,-37.446,16.825 

2019/10/23 23:27:04 414,194.801,-20.543,181136152,194801860,390880760,12.544,14.217,14.208, 0.000, 0.000,-37.510,16.840 

2019/10/23 23:27:05 537,194.801,-20.476,180882945,194801837,397716214,12.901,13.939,13.918, 0.000, 0.000,-37.446,16.842 

2019/10/23 23:27:06 387,194.801,-20.540,180756447,194801884,389868268,12.492,14.273,14.264, 0.000, 0.000,-37.494,16.826 

2019/10/23 23:27:07 239,194.801,-20.540,180756447,194801884,389868268,12.492,14.273,14.264, 0.000, 0.000,-37.432,16.836 

2019/10/23 23:27:08 667,194.801,-20.469,179743689,194801820,398602408,12.908,13.942,13.906, 0.000, 0.000,-37.432,16.836 

2019/10/23 23:27:08 992,194.801,-20.535,180123511,194801859,392905998,12.642,14.128,14.113, 0.000, 0.000,-37.500,16.838 

2019/10/23 23:27:09 976,194.801,-20.572,180376671,194801863,392652888,12.620,14.118,14.100, 0.000, 0.000,-37.513,16.812 

2019/10/23 23:27:10 940,194.801,-20.475,180882921,194801826,396703518,12.816,14.028,14.000, 0.000, 0.000,-37.423,16.820 

